season,school_id,latitude,longitude
2010,702,32.735687,-97.1080656
2011,702,32.735687,-97.1080656
2012,702,32.735687,-97.1080656
2013,702,32.735687,-97.1080656
2014,702,32.735687,-97.1080656
2015,702,32.735687,-97.1080656
2016,702,32.735687,-97.1080656
2017,702,32.735687,-97.1080656
2009,702,32.735687,-97.1080656
2010,28755,26.640628,-81.8723084
2011,28755,26.640628,-81.8723084
2012,28755,26.640628,-81.8723084
2013,28755,26.640628,-81.8723084
2014,28755,26.640628,-81.8723084
2015,28755,26.640628,-81.8723084
2016,28755,26.640628,-81.8723084
2017,28755,26.640628,-81.8723084
2009,28755,26.640628,-81.8723084
2010,333,37.7719074,-87.1111676
2011,333,37.7719074,-87.1111676
2012,333,37.7719074,-87.1111676
2013,333,37.7719074,-87.1111676
2014,333,37.7719074,-87.1111676
2015,333,37.7719074,-87.1111676
2016,333,37.7719074,-87.1111676
2017,333,37.7719074,-87.1111676
2009,333,37.7719074,-87.1111676
2010,29,32.2226066,-110.9747108
2011,29,32.2226066,-110.9747108
2012,29,32.2226066,-110.9747108
2013,29,32.2226066,-110.9747108
2014,29,32.2226066,-110.9747108
2015,29,32.2226066,-110.9747108
2016,29,32.2226066,-110.9747108
2017,29,32.2226066,-110.9747108
2009,29,32.2226066,-110.9747108
2010,1085,34.1954331,-79.7625625
2011,1085,34.1954331,-79.7625625
2012,1085,34.1954331,-79.7625625
2013,1085,34.1954331,-79.7625625
2014,1085,34.1954331,-79.7625625
2015,1085,34.1954331,-79.7625625
2016,1085,34.1954331,-79.7625625
2017,1085,34.1954331,-79.7625625
2009,1085,34.1954331,-79.7625625
2010,1164,43.7486054,-87.9770379
2011,1164,43.7486054,-87.9770379
2012,1164,43.7486054,-87.9770379
2013,1164,43.7486054,-87.9770379
2014,1164,43.7486054,-87.9770379
2015,1164,43.7486054,-87.9770379
2016,1164,43.7486054,-87.9770379
2017,1164,43.7486054,-87.9770379
2009,1164,43.7486054,-87.9770379
2010,591,43.5375937,-83.984501
2011,591,43.5375937,-83.984501
2012,591,43.5375937,-83.984501
2013,591,43.5375937,-83.984501
2014,591,43.5375937,-83.984501
2015,591,43.5375937,-83.984501
2016,591,43.5375937,-83.984501
2017,591,43.5375937,-83.984501
2009,591,43.5375937,-83.984501
2010,782,37.6871761,-97.330053
2011,782,37.6871761,-97.330053
2012,782,37.6871761,-97.330053
2013,782,37.6871761,-97.330053
2014,782,37.6871761,-97.330053
2015,782,37.6871761,-97.330053
2016,782,37.6871761,-97.330053
2017,782,37.6871761,-97.330053
2010,30054,37.6871761,-97.330053
2011,30054,37.6871761,-97.330053
2012,30054,37.6871761,-97.330053
2013,30054,37.6871761,-97.330053
2014,30054,37.6871761,-97.330053
2015,30054,37.6871761,-97.330053
2016,30054,37.6871761,-97.330053
2017,30054,37.6871761,-97.330053
2009,782,37.6871761,-97.330053
2009,30054,37.6871761,-97.330053
2010,547,44.6994873,-73.4529124
2011,547,44.6994873,-73.4529124
2012,547,44.6994873,-73.4529124
2013,547,44.6994873,-73.4529124
2014,547,44.6994873,-73.4529124
2015,547,44.6994873,-73.4529124
2016,547,44.6994873,-73.4529124
2017,547,44.6994873,-73.4529124
2009,547,44.6994873,-73.4529124
2010,336,41.2459149,-75.8813075
2011,336,41.2459149,-75.8813075
2012,336,41.2459149,-75.8813075
2013,336,41.2459149,-75.8813075
2014,336,41.2459149,-75.8813075
2015,336,41.2459149,-75.8813075
2016,336,41.2459149,-75.8813075
2017,336,41.2459149,-75.8813075
2010,784,41.2459149,-75.8813075
2011,784,41.2459149,-75.8813075
2012,784,41.2459149,-75.8813075
2013,784,41.2459149,-75.8813075
2014,784,41.2459149,-75.8813075
2015,784,41.2459149,-75.8813075
2016,784,41.2459149,-75.8813075
2017,784,41.2459149,-75.8813075
2009,336,41.2459149,-75.8813075
2009,784,41.2459149,-75.8813075
2010,101,34.2381251,-118.530123
2011,101,34.2381251,-118.530123
2012,101,34.2381251,-118.530123
2013,101,34.2381251,-118.530123
2014,101,34.2381251,-118.530123
2015,101,34.2381251,-118.530123
2016,101,34.2381251,-118.530123
2017,101,34.2381251,-118.530123
2009,101,34.2381251,-118.530123
2010,669,37.2089572,-93.2922989
2011,669,37.2089572,-93.2922989
2012,669,37.2089572,-93.2922989
2013,669,37.2089572,-93.2922989
2014,669,37.2089572,-93.2922989
2015,669,37.2089572,-93.2922989
2016,669,37.2089572,-93.2922989
2017,669,37.2089572,-93.2922989
2010,1057,37.2089572,-93.2922989
2011,1057,37.2089572,-93.2922989
2012,1057,37.2089572,-93.2922989
2013,1057,37.2089572,-93.2922989
2014,1057,37.2089572,-93.2922989
2015,1057,37.2089572,-93.2922989
2016,1057,37.2089572,-93.2922989
2017,1057,37.2089572,-93.2922989
2009,669,37.2089572,-93.2922989
2009,1057,37.2089572,-93.2922989
2010,8366,39.7390721,-75.5397878
2011,8366,39.7390721,-75.5397878
2012,8366,39.7390721,-75.5397878
2013,8366,39.7390721,-75.5397878
2014,8366,39.7390721,-75.5397878
2015,8366,39.7390721,-75.5397878
2016,8366,39.7390721,-75.5397878
2017,8366,39.7390721,-75.5397878
2009,8366,39.7390721,-75.5397878
2010,381,40.8940853,-73.9109977
2011,381,40.8940853,-73.9109977
2012,381,40.8940853,-73.9109977
2013,381,40.8940853,-73.9109977
2014,381,40.8940853,-73.9109977
2015,381,40.8940853,-73.9109977
2016,381,40.8940853,-73.9109977
2017,381,40.8940853,-73.9109977
2009,381,40.8940853,-73.9109977
2010,328,38.9716689,-95.2352501
2011,328,38.9716689,-95.2352501
2012,328,38.9716689,-95.2352501
2013,328,38.9716689,-95.2352501
2014,328,38.9716689,-95.2352501
2015,328,38.9716689,-95.2352501
2016,328,38.9716689,-95.2352501
2017,328,38.9716689,-95.2352501
2009,328,38.9716689,-95.2352501
2010,22,42.1014831,-72.589811
2011,22,42.1014831,-72.589811
2012,22,42.1014831,-72.589811
2013,22,42.1014831,-72.589811
2014,22,42.1014831,-72.589811
2015,22,42.1014831,-72.589811
2016,22,42.1014831,-72.589811
2017,22,42.1014831,-72.589811
2010,673,42.1014831,-72.589811
2011,673,42.1014831,-72.589811
2012,673,42.1014831,-72.589811
2013,673,42.1014831,-72.589811
2014,673,42.1014831,-72.589811
2015,673,42.1014831,-72.589811
2016,673,42.1014831,-72.589811
2017,673,42.1014831,-72.589811
2010,775,42.1014831,-72.589811
2011,775,42.1014831,-72.589811
2012,775,42.1014831,-72.589811
2013,775,42.1014831,-72.589811
2014,775,42.1014831,-72.589811
2015,775,42.1014831,-72.589811
2016,775,42.1014831,-72.589811
2017,775,42.1014831,-72.589811
2009,22,42.1014831,-72.589811
2009,673,42.1014831,-72.589811
2009,775,42.1014831,-72.589811
2010,181,33.7440023,-90.7248187
2011,181,33.7440023,-90.7248187
2012,181,33.7440023,-90.7248187
2013,181,33.7440023,-90.7248187
2014,181,33.7440023,-90.7248187
2015,181,33.7440023,-90.7248187
2016,181,33.7440023,-90.7248187
2017,181,33.7440023,-90.7248187
2009,181,33.7440023,-90.7248187
2010,38,44.977753,-93.2650108
2011,38,44.977753,-93.2650108
2012,38,44.977753,-93.2650108
2013,38,44.977753,-93.2650108
2014,38,44.977753,-93.2650108
2015,38,44.977753,-93.2650108
2016,38,44.977753,-93.2650108
2017,38,44.977753,-93.2650108
2010,428,44.977753,-93.2650108
2011,428,44.977753,-93.2650108
2012,428,44.977753,-93.2650108
2013,428,44.977753,-93.2650108
2014,428,44.977753,-93.2650108
2015,428,44.977753,-93.2650108
2016,428,44.977753,-93.2650108
2017,428,44.977753,-93.2650108
2011,30039,44.977753,-93.2650108
2012,30039,44.977753,-93.2650108
2013,30039,44.977753,-93.2650108
2014,30039,44.977753,-93.2650108
2015,30039,44.977753,-93.2650108
2016,30039,44.977753,-93.2650108
2017,30039,44.977753,-93.2650108
2009,38,44.977753,-93.2650108
2009,428,44.977753,-93.2650108
2010,329,40.6975898,-74.2631635
2011,329,40.6975898,-74.2631635
2012,329,40.6975898,-74.2631635
2013,329,40.6975898,-74.2631635
2014,329,40.6975898,-74.2631635
2015,329,40.6975898,-74.2631635
2016,329,40.6975898,-74.2631635
2017,329,40.6975898,-74.2631635
2009,329,40.6975898,-74.2631635
2016,721,38.9983573,-104.8617533
2017,721,38.9983573,-104.8617533
2009,721,38.9983573,-104.8617533
2010,721,38.9983573,-104.8617533
2011,721,38.9983573,-104.8617533
2012,721,38.9983573,-104.8617533
2013,721,38.9983573,-104.8617533
2014,721,38.9983573,-104.8617533
2015,721,38.9983573,-104.8617533
2010,142,34.0966764,-117.7197785
2011,142,34.0966764,-117.7197785
2012,142,34.0966764,-117.7197785
2013,142,34.0966764,-117.7197785
2014,142,34.0966764,-117.7197785
2015,142,34.0966764,-117.7197785
2016,142,34.0966764,-117.7197785
2017,142,34.0966764,-117.7197785
2010,549,34.0966764,-117.7197785
2011,549,34.0966764,-117.7197785
2012,549,34.0966764,-117.7197785
2013,549,34.0966764,-117.7197785
2014,549,34.0966764,-117.7197785
2015,549,34.0966764,-117.7197785
2016,549,34.0966764,-117.7197785
2017,549,34.0966764,-117.7197785
2009,142,34.0966764,-117.7197785
2009,549,34.0966764,-117.7197785
2010,785,44.9428975,-123.0350963
2011,785,44.9428975,-123.0350963
2012,785,44.9428975,-123.0350963
2013,785,44.9428975,-123.0350963
2014,785,44.9428975,-123.0350963
2015,785,44.9428975,-123.0350963
2016,785,44.9428975,-123.0350963
2017,785,44.9428975,-123.0350963
2009,785,44.9428975,-123.0350963
2010,767,34.9803342,-101.9188024
2011,767,34.9803342,-101.9188024
2012,767,34.9803342,-101.9188024
2013,767,34.9803342,-101.9188024
2014,767,34.9803342,-101.9188024
2015,767,34.9803342,-101.9188024
2016,767,34.9803342,-101.9188024
2017,767,34.9803342,-101.9188024
2009,767,34.9803342,-101.9188024
2010,62,42.0986867,-75.9179738
2011,62,42.0986867,-75.9179738
2012,62,42.0986867,-75.9179738
2013,62,42.0986867,-75.9179738
2014,62,42.0986867,-75.9179738
2015,62,42.0986867,-75.9179738
2016,62,42.0986867,-75.9179738
2017,62,42.0986867,-75.9179738
2009,62,42.0986867,-75.9179738
2010,732,40.7607793,-111.8910474
2011,732,40.7607793,-111.8910474
2012,732,40.7607793,-111.8910474
2013,732,40.7607793,-111.8910474
2014,732,40.7607793,-111.8910474
2015,732,40.7607793,-111.8910474
2016,732,40.7607793,-111.8910474
2017,732,40.7607793,-111.8910474
2016,30209,40.7607793,-111.8910474
2017,30209,40.7607793,-111.8910474
2009,732,40.7607793,-111.8910474
2010,637,39.1856597,-78.1633341
2011,637,39.1856597,-78.1633341
2012,637,39.1856597,-78.1633341
2013,637,39.1856597,-78.1633341
2014,637,39.1856597,-78.1633341
2015,637,39.1856597,-78.1633341
2016,637,39.1856597,-78.1633341
2017,637,39.1856597,-78.1633341
2009,637,39.1856597,-78.1633341
2010,679,40.7439905,-74.0323626
2011,679,40.7439905,-74.0323626
2012,679,40.7439905,-74.0323626
2013,679,40.7439905,-74.0323626
2014,679,40.7439905,-74.0323626
2015,679,40.7439905,-74.0323626
2016,679,40.7439905,-74.0323626
2017,679,40.7439905,-74.0323626
2009,679,40.7439905,-74.0323626
2010,1222,33.9137085,-98.4933873
2011,1222,33.9137085,-98.4933873
2012,1222,33.9137085,-98.4933873
2013,1222,33.9137085,-98.4933873
2014,1222,33.9137085,-98.4933873
2015,1222,33.9137085,-98.4933873
2016,1222,33.9137085,-98.4933873
2017,1222,33.9137085,-98.4933873
2009,1222,33.9137085,-98.4933873
2010,45,42.3027573,-71.2701651
2011,45,42.3027573,-71.2701651
2012,45,42.3027573,-71.2701651
2013,45,42.3027573,-71.2701651
2014,45,42.3027573,-71.2701651
2015,45,42.3027573,-71.2701651
2016,45,42.3027573,-71.2701651
2017,45,42.3027573,-71.2701651
2009,45,42.3027573,-71.2701651
2010,103,37.4946568,-120.8465941
2011,103,37.4946568,-120.8465941
2012,103,37.4946568,-120.8465941
2013,103,37.4946568,-120.8465941
2014,103,37.4946568,-120.8465941
2015,103,37.4946568,-120.8465941
2016,103,37.4946568,-120.8465941
2017,103,37.4946568,-120.8465941
2009,103,37.4946568,-120.8465941
2010,468,42.9956397,-71.4547891
2011,468,42.9956397,-71.4547891
2012,468,42.9956397,-71.4547891
2013,468,42.9956397,-71.4547891
2014,468,42.9956397,-71.4547891
2015,468,42.9956397,-71.4547891
2016,468,42.9956397,-71.4547891
2017,468,42.9956397,-71.4547891
2010,593,42.9956397,-71.4547891
2011,593,42.9956397,-71.4547891
2012,593,42.9956397,-71.4547891
2013,593,42.9956397,-71.4547891
2014,593,42.9956397,-71.4547891
2015,593,42.9956397,-71.4547891
2016,593,42.9956397,-71.4547891
2017,593,42.9956397,-71.4547891
2009,468,42.9956397,-71.4547891
2009,593,42.9956397,-71.4547891
2016,11,61.2180556,-149.9002778
2017,11,61.2180556,-149.9002778
2009,11,61.2180556,-149.9002778
2010,11,61.2180556,-149.9002778
2011,11,61.2180556,-149.9002778
2012,11,61.2180556,-149.9002778
2013,11,61.2180556,-149.9002778
2014,11,61.2180556,-149.9002778
2015,11,61.2180556,-149.9002778
2010,380,44.8831125,-68.6719411
2011,380,44.8831125,-68.6719411
2012,380,44.8831125,-68.6719411
2013,380,44.8831125,-68.6719411
2014,380,44.8831125,-68.6719411
2015,380,44.8831125,-68.6719411
2016,380,44.8831125,-68.6719411
2017,380,44.8831125,-68.6719411
2009,380,44.8831125,-68.6719411
2010,226,36.1626638,-86.7816016
2011,226,36.1626638,-86.7816016
2010,14927,36.1626638,-86.7816016
2011,14927,36.1626638,-86.7816016
2012,14927,36.1626638,-86.7816016
2013,14927,36.1626638,-86.7816016
2014,14927,36.1626638,-86.7816016
2015,14927,36.1626638,-86.7816016
2016,14927,36.1626638,-86.7816016
2017,14927,36.1626638,-86.7816016
2010,691,36.1626638,-86.7816016
2011,691,36.1626638,-86.7816016
2012,691,36.1626638,-86.7816016
2013,691,36.1626638,-86.7816016
2014,691,36.1626638,-86.7816016
2015,691,36.1626638,-86.7816016
2016,691,36.1626638,-86.7816016
2017,691,36.1626638,-86.7816016
2010,736,36.1626638,-86.7816016
2011,736,36.1626638,-86.7816016
2012,736,36.1626638,-86.7816016
2013,736,36.1626638,-86.7816016
2014,736,36.1626638,-86.7816016
2015,736,36.1626638,-86.7816016
2016,736,36.1626638,-86.7816016
2017,736,36.1626638,-86.7816016
2015,30002,36.1626638,-86.7816016
2016,30002,36.1626638,-86.7816016
2017,30002,36.1626638,-86.7816016
2010,28600,36.1626638,-86.7816016
2011,28600,36.1626638,-86.7816016
2012,28600,36.1626638,-86.7816016
2013,28600,36.1626638,-86.7816016
2014,28600,36.1626638,-86.7816016
2015,28600,36.1626638,-86.7816016
2016,28600,36.1626638,-86.7816016
2017,28600,36.1626638,-86.7816016
2009,226,36.1626638,-86.7816016
2009,14927,36.1626638,-86.7816016
2009,691,36.1626638,-86.7816016
2009,736,36.1626638,-86.7816016
2009,28600,36.1626638,-86.7816016
2010,815,39.9625984,-76.727745
2011,815,39.9625984,-76.727745
2012,815,39.9625984,-76.727745
2013,815,39.9625984,-76.727745
2014,815,39.9625984,-76.727745
2015,815,39.9625984,-76.727745
2016,815,39.9625984,-76.727745
2017,815,39.9625984,-76.727745
2009,815,39.9625984,-76.727745
2010,166,41.9219522,-91.4168371
2011,166,41.9219522,-91.4168371
2012,166,41.9219522,-91.4168371
2013,166,41.9219522,-91.4168371
2014,166,41.9219522,-91.4168371
2015,166,41.9219522,-91.4168371
2016,166,41.9219522,-91.4168371
2017,166,41.9219522,-91.4168371
2009,166,41.9219522,-91.4168371
2010,2755,37.6144838,-93.4104749
2011,2755,37.6144838,-93.4104749
2012,2755,37.6144838,-93.4104749
2013,2755,37.6144838,-93.4104749
2014,2755,37.6144838,-93.4104749
2015,2755,37.6144838,-93.4104749
2016,2755,37.6144838,-93.4104749
2017,2755,37.6144838,-93.4104749
2009,2755,37.6144838,-93.4104749
2010,15646,35.7212689,-77.9155395
2011,15646,35.7212689,-77.9155395
2012,15646,35.7212689,-77.9155395
2013,15646,35.7212689,-77.9155395
2014,15646,35.7212689,-77.9155395
2015,15646,35.7212689,-77.9155395
2016,15646,35.7212689,-77.9155395
2017,15646,35.7212689,-77.9155395
2009,15646,35.7212689,-77.9155395
2010,172,43.7022451,-72.2895526
2011,172,43.7022451,-72.2895526
2012,172,43.7022451,-72.2895526
2013,172,43.7022451,-72.2895526
2014,172,43.7022451,-72.2895526
2015,172,43.7022451,-72.2895526
2016,172,43.7022451,-72.2895526
2017,172,43.7022451,-72.2895526
2009,172,43.7022451,-72.2895526
2010,474,29.9510658,-90.0715323
2011,474,29.9510658,-90.0715323
2012,474,29.9510658,-90.0715323
2013,474,29.9510658,-90.0715323
2014,474,29.9510658,-90.0715323
2015,474,29.9510658,-90.0715323
2016,474,29.9510658,-90.0715323
2017,474,29.9510658,-90.0715323
2010,718,29.9510658,-90.0715323
2011,718,29.9510658,-90.0715323
2012,718,29.9510658,-90.0715323
2013,718,29.9510658,-90.0715323
2014,718,29.9510658,-90.0715323
2015,718,29.9510658,-90.0715323
2016,718,29.9510658,-90.0715323
2017,718,29.9510658,-90.0715323
2009,474,29.9510658,-90.0715323
2009,718,29.9510658,-90.0715323
2010,227,42.5834228,-71.8022955
2011,227,42.5834228,-71.8022955
2012,227,42.5834228,-71.8022955
2013,227,42.5834228,-71.8022955
2014,227,42.5834228,-71.8022955
2015,227,42.5834228,-71.8022955
2016,227,42.5834228,-71.8022955
2017,227,42.5834228,-71.8022955
2009,227,42.5834228,-71.8022955
2010,143,41.2147851,-79.3853218
2011,143,41.2147851,-79.3853218
2012,143,41.2147851,-79.3853218
2013,143,41.2147851,-79.3853218
2014,143,41.2147851,-79.3853218
2015,143,41.2147851,-79.3853218
2016,143,41.2147851,-79.3853218
2017,143,41.2147851,-79.3853218
2009,143,41.2147851,-79.3853218
2010,262,42.9721934,-85.9540407
2011,262,42.9721934,-85.9540407
2012,262,42.9721934,-85.9540407
2013,262,42.9721934,-85.9540407
2014,262,42.9721934,-85.9540407
2015,262,42.9721934,-85.9540407
2016,262,42.9721934,-85.9540407
2017,262,42.9721934,-85.9540407
2009,262,42.9721934,-85.9540407
2010,183,39.7392358,-104.990251
2011,183,39.7392358,-104.990251
2012,183,39.7392358,-104.990251
2013,183,39.7392358,-104.990251
2014,183,39.7392358,-104.990251
2015,183,39.7392358,-104.990251
2016,183,39.7392358,-104.990251
2017,183,39.7392358,-104.990251
2010,413,39.7392358,-104.990251
2011,413,39.7392358,-104.990251
2012,413,39.7392358,-104.990251
2013,413,39.7392358,-104.990251
2014,413,39.7392358,-104.990251
2015,413,39.7392358,-104.990251
2016,413,39.7392358,-104.990251
2017,413,39.7392358,-104.990251
2010,568,39.7392358,-104.990251
2011,568,39.7392358,-104.990251
2012,568,39.7392358,-104.990251
2013,568,39.7392358,-104.990251
2014,568,39.7392358,-104.990251
2015,568,39.7392358,-104.990251
2016,568,39.7392358,-104.990251
2017,568,39.7392358,-104.990251
2009,183,39.7392358,-104.990251
2009,413,39.7392358,-104.990251
2009,568,39.7392358,-104.990251
2010,546,40.3267407,-78.9219698
2011,546,40.3267407,-78.9219698
2012,546,40.3267407,-78.9219698
2013,546,40.3267407,-78.9219698
2014,546,40.3267407,-78.9219698
2015,546,40.3267407,-78.9219698
2016,546,40.3267407,-78.9219698
2017,546,40.3267407,-78.9219698
2009,546,40.3267407,-78.9219698
2010,724,40.8198231,-73.7351316
2011,724,40.8198231,-73.7351316
2012,724,40.8198231,-73.7351316
2013,724,40.8198231,-73.7351316
2014,724,40.8198231,-73.7351316
2015,724,40.8198231,-73.7351316
2016,724,40.8198231,-73.7351316
2017,724,40.8198231,-73.7351316
2009,724,40.8198231,-73.7351316
2010,48,32.7764749,-79.9310512
2011,48,32.7764749,-79.9310512
2012,48,32.7764749,-79.9310512
2013,48,32.7764749,-79.9310512
2014,48,32.7764749,-79.9310512
2015,48,32.7764749,-79.9310512
2016,48,32.7764749,-79.9310512
2017,48,32.7764749,-79.9310512
2010,141,32.7764749,-79.9310512
2011,141,32.7764749,-79.9310512
2012,141,32.7764749,-79.9310512
2013,141,32.7764749,-79.9310512
2014,141,32.7764749,-79.9310512
2015,141,32.7764749,-79.9310512
2016,141,32.7764749,-79.9310512
2017,141,32.7764749,-79.9310512
2010,1014,32.7764749,-79.9310512
2011,1014,32.7764749,-79.9310512
2012,1014,32.7764749,-79.9310512
2013,1014,32.7764749,-79.9310512
2014,1014,32.7764749,-79.9310512
2015,1014,32.7764749,-79.9310512
2016,1014,32.7764749,-79.9310512
2017,1014,32.7764749,-79.9310512
2009,48,32.7764749,-79.9310512
2009,141,32.7764749,-79.9310512
2009,1014,32.7764749,-79.9310512
2010,23624,42.9300668,-75.8526915
2011,23624,42.9300668,-75.8526915
2012,23624,42.9300668,-75.8526915
2013,23624,42.9300668,-75.8526915
2014,23624,42.9300668,-75.8526915
2015,23624,42.9300668,-75.8526915
2016,23624,42.9300668,-75.8526915
2017,23624,42.9300668,-75.8526915
2009,23624,42.9300668,-75.8526915
2010,1115,38.7142263,-85.4735707
2011,1115,38.7142263,-85.4735707
2012,1115,38.7142263,-85.4735707
2013,1115,38.7142263,-85.4735707
2014,1115,38.7142263,-85.4735707
2015,1115,38.7142263,-85.4735707
2016,1115,38.7142263,-85.4735707
2017,1115,38.7142263,-85.4735707
2009,1115,38.7142263,-85.4735707
2010,1176,36.5823046,-83.6568579
2011,1176,36.5823046,-83.6568579
2012,1176,36.5823046,-83.6568579
2013,1176,36.5823046,-83.6568579
2014,1176,36.5823046,-83.6568579
2015,1176,36.5823046,-83.6568579
2016,1176,36.5823046,-83.6568579
2017,1176,36.5823046,-83.6568579
2009,1176,36.5823046,-83.6568579
2010,612,44.0553908,-91.6663523
2011,612,44.0553908,-91.6663523
2012,612,44.0553908,-91.6663523
2013,612,44.0553908,-91.6663523
2014,612,44.0553908,-91.6663523
2015,612,44.0553908,-91.6663523
2016,612,44.0553908,-91.6663523
2017,612,44.0553908,-91.6663523
2010,790,44.0553908,-91.6663523
2011,790,44.0553908,-91.6663523
2012,790,44.0553908,-91.6663523
2013,790,44.0553908,-91.6663523
2014,790,44.0553908,-91.6663523
2015,790,44.0553908,-91.6663523
2016,790,44.0553908,-91.6663523
2017,790,44.0553908,-91.6663523
2009,612,44.0553908,-91.6663523
2009,790,44.0553908,-91.6663523
2010,1099,42.604261,-70.8911612
2011,1099,42.604261,-70.8911612
2012,1099,42.604261,-70.8911612
2013,1099,42.604261,-70.8911612
2014,1099,42.604261,-70.8911612
2015,1099,42.604261,-70.8911612
2016,1099,42.604261,-70.8911612
2017,1099,42.604261,-70.8911612
2009,1099,42.604261,-70.8911612
2010,652,35.2031373,-85.9210899
2011,652,35.2031373,-85.9210899
2012,652,35.2031373,-85.9210899
2013,652,35.2031373,-85.9210899
2014,652,35.2031373,-85.9210899
2015,652,35.2031373,-85.9210899
2016,652,35.2031373,-85.9210899
2017,652,35.2031373,-85.9210899
2009,652,35.2031373,-85.9210899
2010,493,46.8771863,-96.7898034
2011,493,46.8771863,-96.7898034
2012,493,46.8771863,-96.7898034
2013,493,46.8771863,-96.7898034
2014,493,46.8771863,-96.7898034
2015,493,46.8771863,-96.7898034
2016,493,46.8771863,-96.7898034
2017,493,46.8771863,-96.7898034
2009,493,46.8771863,-96.7898034
2010,128,28.5383355,-81.3792365
2011,128,28.5383355,-81.3792365
2012,128,28.5383355,-81.3792365
2013,128,28.5383355,-81.3792365
2014,128,28.5383355,-81.3792365
2015,128,28.5383355,-81.3792365
2016,128,28.5383355,-81.3792365
2017,128,28.5383355,-81.3792365
2009,128,28.5383355,-81.3792365
2010,786,37.2707022,-76.7074571
2011,786,37.2707022,-76.7074571
2012,786,37.2707022,-76.7074571
2013,786,37.2707022,-76.7074571
2014,786,37.2707022,-76.7074571
2015,786,37.2707022,-76.7074571
2016,786,37.2707022,-76.7074571
2017,786,37.2707022,-76.7074571
2009,786,37.2707022,-76.7074571
2012,189,41.6005448,-93.6091064
2013,189,41.6005448,-93.6091064
2014,189,41.6005448,-93.6091064
2015,189,41.6005448,-93.6091064
2016,189,41.6005448,-93.6091064
2017,189,41.6005448,-93.6091064
2011,189,41.6005448,-93.6091064
2009,189,41.6005448,-93.6091064
2010,189,41.6005448,-93.6091064
2016,12,64.8377778,-147.7163888
2017,12,64.8377778,-147.7163888
2009,12,64.8377778,-147.7163888
2010,12,64.8377778,-147.7163888
2011,12,64.8377778,-147.7163888
2012,12,64.8377778,-147.7163888
2013,12,64.8377778,-147.7163888
2014,12,64.8377778,-147.7163888
2015,12,64.8377778,-147.7163888
2010,296,41.801141,-88.0747875
2011,296,41.801141,-88.0747875
2012,296,41.801141,-88.0747875
2013,296,41.801141,-88.0747875
2014,296,41.801141,-88.0747875
2015,296,41.801141,-88.0747875
2016,296,41.801141,-88.0747875
2017,296,41.801141,-88.0747875
2009,296,41.801141,-88.0747875
2010,30067,42.8986791,-75.6401825
2011,30067,42.8986791,-75.6401825
2012,30067,42.8986791,-75.6401825
2013,30067,42.8986791,-75.6401825
2014,30067,42.8986791,-75.6401825
2015,30067,42.8986791,-75.6401825
2016,30067,42.8986791,-75.6401825
2017,30067,42.8986791,-75.6401825
2009,30067,42.8986791,-75.6401825
2010,8404,39.4142688,-77.4105409
2011,8404,39.4142688,-77.4105409
2012,8404,39.4142688,-77.4105409
2013,8404,39.4142688,-77.4105409
2014,8404,39.4142688,-77.4105409
2015,8404,39.4142688,-77.4105409
2016,8404,39.4142688,-77.4105409
2017,8404,39.4142688,-77.4105409
2009,8404,39.4142688,-77.4105409
2010,704,31.7618778,-106.4850217
2011,704,31.7618778,-106.4850217
2012,704,31.7618778,-106.4850217
2013,704,31.7618778,-106.4850217
2014,704,31.7618778,-106.4850217
2015,704,31.7618778,-106.4850217
2016,704,31.7618778,-106.4850217
2017,704,31.7618778,-106.4850217
2009,704,31.7618778,-106.4850217
2010,49,25.8631515,-80.1928253
2011,49,25.8631515,-80.1928253
2012,49,25.8631515,-80.1928253
2013,49,25.8631515,-80.1928253
2014,49,25.8631515,-80.1928253
2015,49,25.8631515,-80.1928253
2016,49,25.8631515,-80.1928253
2017,49,25.8631515,-80.1928253
2009,49,25.8631515,-80.1928253
2010,484,42.0433661,-71.9276033
2011,484,42.0433661,-71.9276033
2012,484,42.0433661,-71.9276033
2013,484,42.0433661,-71.9276033
2014,484,42.0433661,-71.9276033
2015,484,42.0433661,-71.9276033
2016,484,42.0433661,-71.9276033
2017,484,42.0433661,-71.9276033
2009,484,42.0433661,-71.9276033
2010,233,28.0394654,-81.9498042
2011,233,28.0394654,-81.9498042
2012,233,28.0394654,-81.9498042
2013,233,28.0394654,-81.9498042
2014,233,28.0394654,-81.9498042
2015,233,28.0394654,-81.9498042
2016,233,28.0394654,-81.9498042
2017,233,28.0394654,-81.9498042
2009,233,28.0394654,-81.9498042
2010,330,42.933692,-72.2781409
2011,330,42.933692,-72.2781409
2012,330,42.933692,-72.2781409
2013,330,42.933692,-72.2781409
2014,330,42.933692,-72.2781409
2015,330,42.933692,-72.2781409
2016,330,42.933692,-72.2781409
2017,330,42.933692,-72.2781409
2009,330,42.933692,-72.2781409
2010,236,40.8447819,-73.8648268
2011,236,40.8447819,-73.8648268
2012,236,40.8447819,-73.8648268
2013,236,40.8447819,-73.8648268
2014,236,40.8447819,-73.8648268
2015,236,40.8447819,-73.8648268
2016,236,40.8447819,-73.8648268
2017,236,40.8447819,-73.8648268
2010,279,40.8447819,-73.8648268
2011,279,40.8447819,-73.8648268
2012,279,40.8447819,-73.8648268
2013,279,40.8447819,-73.8648268
2014,279,40.8447819,-73.8648268
2015,279,40.8447819,-73.8648268
