game_date,school_id,opp_id,tourn
1995-03-17,301.0,719.0,1
1995-03-17,110.0,231.0,1
1995-03-17,99.0,732.0,1
1995-03-17,416.0,758.0,1
1995-03-18,28.0,381.0,1
1995-03-18,140.0,164.0,1
1995-03-18,328.0,772.0,1
1995-03-18,334.0,718.0,1
1995-03-18,392.0,703.0,1
1995-03-18,8.0,521.0,1
1995-03-18,414.0,746.0,1
1995-03-18,609.0,749.0,1
1995-03-19,31.0,688.0,1
1995-03-19,251.0,758.0,1
1995-03-19,400.0,674.0,1
1995-03-19,404.0,559.0,1
1995-03-19,430.0,732.0,1
1995-03-19,311.0,457.0,1
1995-03-19,523.0,719.0,1
1995-03-19,110.0,434.0,1
1995-03-23,164.0,392.0,1
1995-03-23,28.0,334.0,1
1995-03-23,251.0,457.0,1
1995-03-23,110.0,430.0,1
1995-03-24,31.0,404.0,1
1995-03-24,400.0,719.0,1
1995-03-24,521.0,749.0,1
1995-03-24,328.0,746.0,1
1995-03-25,334.0,457.0,1
1995-03-25,110.0,164.0,1
1995-03-26,31.0,746.0,1
1995-03-26,400.0,521.0,1
1995-04-01,31.0,457.0,1
1995-04-01,110.0,521.0,1
1995-04-03,31.0,110.0,1
1996-03-14,31.0,539.0,1
1996-03-14,153.0,164.0,1
1996-03-14,191.0,404.0,1
1996-03-14,193.0,204.0,1
1996-03-14,147.0,257.0,1
1996-03-14,107.0,311.0,1
1996-03-14,334.0,630.0,1
1996-03-14,387.0,439.0,1
1996-03-14,128.0,400.0,1
1996-03-14,430.0,740.0,1
1996-03-14,110.0,554.0,1
1996-03-14,559.0,769.0,1
1996-03-14,72.0,674.0,1
1996-03-14,440.0,688.0,1
1996-03-14,116.0,732.0,1
1996-03-14,742.0,794.0,1
1996-03-15,29.0,735.0,1
1996-03-15,67.0,306.0,1
1996-03-15,140.0,459.0,1
1996-03-15,251.0,432.0,1
1996-03-15,43.0,255.0,1
1996-03-15,249.0,312.0,1
1996-03-15,328.0,647.0,1
1996-03-15,367.0,719.0,1
1996-03-15,327.0,473.0,1
1996-03-15,457.0,474.0,1
1996-03-15,392.0,631.0,1
1996-03-15,522.0,690.0,1
1996-03-15,418.0,703.0,1
