school_id,season_href,school_name,season,division
539,/team/539/11540,Penn St.,2014,1
541,/team/541/11540,Pepperdine,2014,1
545,/team/545/11540,Pittsburgh,2014,1
551,/team/551/11540,Portland,2014,1
550,/team/550/11540,Portland St.,2014,1
553,/team/553/11540,Prairie View,2014,1
1320,/team/1320/11540,Presbyterian,2014,1
554,/team/554/11540,Princeton,2014,1
556,/team/556/11540,Providence,2014,1
559,/team/559/11540,Purdue,2014,1
562,/team/562/11540,Quinnipiac,2014,1
563,/team/563/11540,Radford,2014,1
572,/team/572/11540,Rhode Island,2014,1
574,/team/574/11540,Rice,2014,1
575,/team/575/11540,Richmond,2014,1
576,/team/576/11540,Rider,2014,1
579,/team/579/11540,Robert Morris,2014,1
587,/team/587/11540,Rutgers,2014,1
676,/team/676/11540,SFA,2014,1
660,/team/660/11540,SIUE,2014,1
663,/team/663/11540,SMU,2014,1
102,/team/102/11540,Sacramento St.,2014,1
590,/team/590/11540,Sacred Heart,2014,1
600,/team/600/11540,Saint Francis (PA),2014,1
606,/team/606/11540,Saint Joseph's,2014,1
609,/team/609/11540,Saint Louis,2014,1
610,/team/610/11540,Saint Mary's (CA),2014,1
617,/team/617/11540,Saint Peter's,2014,1
624,/team/624/11540,Sam Houston St.,2014,1
625,/team/625/11540,Samford,2014,1
627,/team/627/11540,San Diego,2014,1
626,/team/626/11540,San Diego St.,2014,1
629,/team/629/11540,San Francisco,2014,1
630,/team/630/11540,San Jose St.,2014,1
631,/team/631/11540,Santa Clara,2014,1
632,/team/632/11540,Savannah St.,2014,1
1356,/team/1356/11540,Seattle U,2014,1
635,/team/635/11540,Seton Hall,2014,1
639,/team/639/11540,Siena,2014,1
646,/team/646/11540,South Ala.,2014,1
648,/team/648/11540,South Carolina,2014,1
647,/team/647/11540,South Carolina St.,2014,1
650,/team/650/11540,South Dakota,2014,1
649,/team/649/11540,South Dakota St.,2014,1
651,/team/651/11540,South Fla.,2014,1
654,/team/654/11540,Southeast Mo. St.,2014,1
655,/team/655/11540,Southeastern La.,2014,1
657,/team/657/11540,Southern California,2014,1
659,/team/659/11540,Southern Ill.,2014,1
664,/team/664/11540,Southern Miss.,2014,1
665,/team/665/11540,Southern U.,2014,1
667,/team/667/11540,Southern Utah,2014,1
596,/team/596/11540,St. Bonaventure,2014,1
599,/team/599/11540,St. Francis Brooklyn,2014,1
603,/team/603/11540,St. John's (NY),2014,1
674,/team/674/11540,Stanford,2014,1
678,/team/678/11540,Stetson,2014,1
683,/team/683/11540,Stony Brook,2014,1
688,/team/688/11540,Syracuse,2014,1
698,/team/698/11540,TCU,2014,1
690,/team/690/11540,Temple,2014,1
694,/team/694/11540,Tennessee,2014,1
691,/team/691/11540,Tennessee St.,2014,1
692,/team/692/11540,Tennessee Tech,2014,1
703,/team/703/11540,Texas,2014,1
697,/team/697/11540,Texas A&M,2014,1
699,/team/699/11540,Texas Southern,2014,1
670,/team/670/11540,Texas St.,2014,1
700,/team/700/11540,Texas Tech,2014,1
141,/team/141/11540,The Citadel,2014,1
709,/team/709/11540,Toledo,2014,1
711,/team/711/11540,Towson,2014,1
716,/team/716/11540,Troy,2014,1
718,/team/718/11540,Tulane,2014,1
719,/team/719/11540,Tulsa,2014,1
9,/team/9/11540,UAB,2014,1
108,/team/108/11540,UC Davis,2014,1
109,/team/109/11540,UC Irvine,2014,1
111,/team/111/11540,UC Riverside,2014,1
104,/team/104/11540,UC Santa Barbara,2014,1
128,/team/128/11540,UCF,2014,1
110,/team/110/11540,UCLA,2014,1
164,/team/164/11540,UConn,2014,1
391,/team/391/11540,UMBC,2014,1
393,/team/393/11540,UMES,2014,1
2707,/team/2707/11540,UMKC,2014,1
368,/team/368/11540,UMass Lowell,2014,1
456,/team/456/11540,UNC Asheville,2014,1
459,/team/459/11540,UNCG,2014,1
460,/team/460/11540,UNCW,2014,1
504,/team/504/11540,UNI,2014,1
465,/team/465/11540,UNLV,2014,1
10411,/team/10411/11540,USC Upstate,2014,1
702,/team/702/11540,UT Arlington,2014,1
695,/team/695/11540,UT Martin,2014,1
704,/team/704/11540,UTEP,2014,1
536,/team/536/11540,UTRGV,2014,1
706,/team/706/11540,UTSA,2014,1
732,/team/732/11540,Utah,2014,1
731,/team/731/11540,Utah St.,2014,1
30024,/team/30024/11540,Utah Valley,2014,1
740,/team/740/11540,VCU,2014,1
741,/team/741/11540,VMI,2014,1
735,/team/735/11540,Valparaiso,2014,1
736,/team/736/11540,Vanderbilt,2014,1
738,/team/738/11540,Vermont,2014,1
739,/team/739/11540,Villanova,2014,1
746,/team/746/11540,Virginia,2014,1
742,/team/742/11540,Virginia Tech,2014,1
748,/team/748/11540,Wagner,2014,1
749,/team/749/11540,Wake Forest,2014,1
756,/team/756/11540,Washington,2014,1
754,/team/754/11540,Washington St.,2014,1
758,/team/758/11540,Weber St.,2014,1
768,/team/768/11540,West Virginia,2014,1
769,/team/769/11540,Western Caro.,2014,1
771,/team/771/11540,Western Ill.,2014,1
772,/team/772/11540,Western Ky.,2014,1
774,/team/774/11540,Western Mich.,2014,1
782,/team/782/11540,Wichita St.,2014,1
786,/team/786/11540,William & Mary,2014,1
792,/team/792/11540,Winthrop,2014,1
796,/team/796/11540,Wisconsin,2014,1
2915,/team/2915/11540,Wofford,2014,1
810,/team/810/11540,Wright St.,2014,1
811,/team/811/11540,Wyoming,2014,1
812,/team/812/11540,Xavier,2014,1
813,/team/813/11540,Yale,2014,1
817,/team/817/11540,Youngstown St.,2014,1
30123,/team/30123/11540,Academy of Art,2014,2
929,/team/929/11540,Adams St.,2014,2
3,/team/3/11540,Adelphi,2014,2
10,/team/10/11540,Ala.-Huntsville,2014,2
11,/team/11/11540,Alas. Anchorage,2014,2
12,/team/12/11540,Alas. Fairbanks,2014,2
13,/team/13/11540,Albany St. (GA),2014,2
934,/team/934/11540,Alderson Broaddus,2014,2
22,/team/22/11540,American Int'l,2014,2
13028,/team/13028/11540,Anderson (SC),2014,2
25,/team/25/11540,Angelo St.,2014,2
30105,/team/30105/11540,Ark.-Fort Smith,2014,2
8411,/team/8411/11540,Ark.-Monticello,2014,2
947,/team/947/11540,Arkansas Tech,2014,2
33,/team/33/11540,Armstrong St.,2014,2
35,/team/35/11540,Ashland,2014,2
36,/team/36/11540,Assumption,2014,2
39,/team/39/11540,Augusta,2014,2
41,/team/41/11540,Augustana (SD),2014,2
2685,/team/2685/11540,BYU-Hawaii,2014,2
49,/team/49/11540,Barry,2014,2
15646,/team/15646/11540,Barton,2014,2
52,/team/52/11540,Bellarmine,2014,2
2683,/team/2683/11540,Belmont Abbey,2014,2
54,/team/54/11540,Bemidji St.,2014,2
55,/team/55/11540,Benedict,2014,2
56,/team/56/11540,Bentley,2014,2
30134,/team/30134/11540,Black Hills St.,2014,2
984,/team/984/11540,Bloomfield,2014,2
65,/team/65/11540,Bloomsburg,2014,2
985,/team/985/11540,Bluefield St.,2014,2
70,/team/70/11540,Bowie St.,2014,2
30094,/team/30094/11540,Brevard,2014,2
74,/team/74/11540,Bridgeport,2014,2
91,/team/91/11540,Cal Poly Pomona,2014,2
92,/team/92/11540,Cal St. Dom. Hills,2014,2
98,/team/98/11540,Cal St. East Bay,2014,2
100,/team/100/11540,Cal St. L.A.,2014,2
30055,/team/30055/11540,Cal St. Monterey Bay,2014,2
93,/team/93/11540,Cal St. San B'dino,2014,2
995,/team/995/11540,Caldwell,2014,2
106,/team/106/11540,California (PA),2014,2
30135,/team/30135/11540,California Baptist,2014,2
996,/team/996/11540,Cameron,2014,2
1000,/team/1000/11540,Carson-Newman,2014,2
1001,/team/1001/11540,Catawba,2014,2
30124,/team/30124/11540,Cedarville,2014,2
130,/team/130/11540,Central Mo.,2014,2
1009,/team/1009/11540,Central Okla.,2014,2
30049,/team/30049/11540,Central St. (OH),2014,2
1010,/team/1010/11540,Central Wash.,2014,2
1012,/team/1012/11540,Chadron St.,2014,2
133,/team/133/11540,Chaminade,2014,2
1013,/team/1013/11540,Charleston (WV),2014,2
21323,/team/21323/11540,Chestnut Hill,2014,2
135,/team/135/11540,Cheyney,2014,2
95,/team/95/11540,Chico St.,2014,2
8875,/team/8875/11540,Chowan,2014,2
1015,/team/1015/11540,Christian Bros.,2014,2
30058,/team/30058/11540,Claflin,2014,2
143,/team/143/11540,Clarion,2014,2
144,/team/144/11540,Clark Atlanta,2014,2
20576,/team/20576/11540,Clayton St.,2014,2
1023,/team/1023/11540,Coker,2014,2
11403,/team/11403/11540,Colo. Christian,2014,2
155,/team/155/11540,Colo. Sch. of Mines,2014,2
11416,/team/11416/11540,Colorado Mesa,2014,2
2720,/team/2720/11540,Colorado St.-Pueblo,2014,2
159,/team/159/11540,Columbus St.,2014,2
1028,/team/1028/11540,Concord,2014,2
162,/team/162/11540,Concordia (NY),2014,2
9081,/team/9081/11540,Concordia-St. Paul,2014,2
1045,/team/1045/11540,DBU,2014,2
174,/team/174/11540,Davis & Elkins,2014,2
181,/team/181/11540,Delta St.,2014,2
186,/team/186/11540,Dist. Columbia,2014,2
30095,/team/30095/11540,Dixie St.,2014,2
30118,/team/30118/11540,Dominican (CA),2014,2
8956,/team/8956/11540,Dominican (NY),2014,2
2692,/team/2692/11540,Dowling,2014,2
1057,/team/1057/11540,Drury,2014,2
8965,/team/8965/11540,East Central,2014,2
197,/team/197/11540,East Stroudsburg,2014,2
206,/team/206/11540,Eastern N.M.,2014,2
208,/team/208/11540,Eckerd,2014,2
209,/team/209/11540,Edinboro,2014,2
210,/team/210/11540,Elizabeth City St.,2014,2
1071,/team/1071/11540,Emporia St.,2014,2
1072,/team/1072/11540,Erskine,2014,2
1076,/team/1076/11540,Fairmont St.,2014,2
223,/team/223/11540,Fayetteville St.,2014,2
23157,/team/23157/11540,Felician,2014,2
224,/team/224/11540,Ferris St.,2014,2
1079,/team/1079/11540,Findlay,2014,2
233,/team/233/11540,Fla. Southern,2014,2
30092,/team/30092/11540,Flagler,2014,2
230,/team/230/11540,Florida Tech,2014,2
9011,/team/9011/11540,Fort Hays St.,2014,2
1083,/team/1083/11540,Fort Lewis,2014,2
237,/team/237/11540,Fort Valley St.,2014,2
1085,/team/1085/11540,Francis Marion,2014,2
241,/team/241/11540,Franklin Pierce,2014,2
1097,/team/1097/11540,Ga. Southwestern,2014,2
246,/team/246/11540,Gannon,2014,2
1096,/team/1096/11540,Georgia College,2014,2
9004,/team/9004/11540,Georgian Court,2014,2
1098,/team/1098/11540,Glenville St.,2014,2
8366,/team/8366/11540,Goldey-Beacom,2014,2
262,/team/262/11540,Grand Valley St.,2014,2
1116,/team/1116/11540,Harding,2014,2
2697,/team/2697/11540,Hawaii Hilo,2014,2
2696,/team/2696/11540,Hawaii Pacific,2014,2
1123,/team/1123/11540,Henderson St.,2014,2
280,/team/280/11540,Hillsdale,2014,2
1126,/team/1126/11540,Holy Family,2014,2
291,/team/291/11540,Humboldt St.,2014,2
30050,/team/30050/11540,Ill.-Springfield,2014,2
307,/team/307/11540,Indiana (PA),2014,2
543,/team/543/11540,Jefferson,2014,2
323,/team/323/11540,Johnson C. Smith,2014,2
332,/team/332/11540,Kentucky St.,2014,2
30051,/team/30051/11540,King (TN),2014,2
339,/team/339/11540,Kutztown,2014,2
333,/team/333/11540,Ky. Wesleyan,2014,2
362,/team/362/11540,LIU Post,2014,2
2746,/team/2746/11540,Lake Erie,2014,2
345,/team/345/11540,Lake Superior St.,2014,2
1167,/team/1167/11540,Lander,2014,2
347,/team/347/11540,Lane,2014,2
349,/team/349/11540,Le Moyne,2014,2
350,/team/350/11540,LeMoyne-Owen,2014,2
13302,/team/13302/11540,Lees-McRae,2014,2
1170,/team/1170/11540,Lenoir-Rhyne,2014,2
354,/team/354/11540,Lewis,2014,2
1174,/team/1174/11540,Limestone,2014,2
356,/team/356/11540,Lincoln (MO),2014,2
357,/team/357/11540,Lincoln (PA),2014,2
1176,/team/1176/11540,Lincoln Memorial,2014,2
30136,/team/30136/11540,Lindenwood (MO),2014,2
359,/team/359/11540,Livingstone,2014,2
360,/team/360/11540,Lock Haven,2014,2
20794,/team/20794/11540,Lynn,2014,2
413,/team/413/11540,MSU Denver,2014,2
1240,/team/1240/11540,MSU Moorhead,2014,2
30137,/team/30137/11540,Malone,2014,2
384,/team/384/11540,Mansfield,2014,2
1199,/team/1199/11540,Mars Hill,2014,2
30075,/team/30075/11540,Mary,2014,2
395,/team/395/11540,Maryville (MO),2014,2
30138,/team/30138/11540,McKendree,2014,2
8530,/team/8530/11540,McMurry,2014,2
407,/team/407/11540,Mercy,2014,2
408,/team/408/11540,Mercyhurst,2014,2
410,/team/410/11540,Merrimack,2014,2
417,/team/417/11540,Michigan Tech,2014,2
1222,/team/1222/11540,Midwestern St.,2014,2
422,/team/422/11540,Miles,2014,2
423,/team/423/11540,Millersville,2014,2
427,/team/427/11540,Minn. Duluth,2014,2
27854,/team/27854/11540,Minn.-Crookston,2014,2
383,/team/383/11540,Minnesota St.,2014,2
30125,/team/30125/11540,Minot St.,2014,2
435,/team/435/11540,Missouri S&T,2014,2
9013,/team/9013/11540,Missouri Western,2014,2
9012,/team/9012/11540,Mo. Southern St.,2014,2
436,/team/436/11540,Mo.-St. Louis,2014,2
437,/team/437/11540,Molloy,2014,2
205,/team/205/11540,Mont. St. Billings,2014,2
1238,/team/1238/11540,Montevallo,2014,2
445,/team/445/11540,Morehouse,2014,2
1245,/team/1245/11540,Mount Olive,2014,2
8577,/team/8577/11540,N.M. Highlands,2014,2
477,/team/477/11540,NYIT,2014,2
1156,/team/1156/11540,Neb.-Kearney,2014,2
470,/team/470/11540,New Haven,2014,2
1257,/team/1257/11540,Newberry,2014,2
30054,/team/30054/11540,Newman,2014,2
487,/team/487/11540,North Ala.,2014,2
30052,/team/30052/11540,North Georgia,2014,2
9223,/team/9223/11540,North Greenville,2014,2
12810,/team/12810/11540,Northeastern St.,2014,2
506,/team/506/11540,Northern Mich.,2014,2
1266,/team/1266/11540,Northern St.,2014,2
507,/team/507/11540,Northwest Mo. St.,2014,2
1274,/team/1274/11540,Northwest Nazarene,2014,2
510,/team/510/11540,Northwood,2014,2
30126,/team/30126/11540,Notre Dame (OH),2014,2
30056,/team/30056/11540,Notre Dame de Namur,2014,2
24639,/team/24639/11540,Nova Southeastern,2014,2
1277,/team/1277/11540,Nyack,2014,2
1278,/team/1278/11540,Oakland City,2014,2
30119,/team/30119/11540,Ohio Dominican,2014,2
15207,/team/15207/11540,Ohio Valley,2014,2
30179,/team/30179/11540,Okla. Christian,2014,2
24342,/team/24342/11540,Okla. Panhandle,2014,2
1289,/team/1289/11540,Ouachita Baptist,2014,2
2682,/team/2682/11540,P.R.-Bayamon,2014,2
24361,/team/24361/11540,P.R.-Mayaguez,2014,2
2716,/team/2716/11540,P.R.-Rio Piedras,2014,2
533,/team/533/11540,Pace,2014,2
535,/team/535/11540,Paine,2014,2
30045,/team/30045/11540,Palm Beach Atl.,2014,2
542,/team/542/11540,Pfeiffer,2014,2
546,/team/546/11540,Pitt.-Johnstown,2014,2
1314,/team/1314/11540,Pittsburg St.,2014,2
1318,/team/1318/11540,Post,2014,2
11504,/team/11504/11540,Queens (NC),2014,2
560,/team/560/11540,Queens (NY),2014,2
561,/team/561/11540,Quincy,2014,2
568,/team/568/11540,Regis (CO),2014,2
1328,/team/1328/11540,Rockhurst,2014,2
584,/team/584/11540,Rollins,2014,2
11276,/team/11276/11540,S.C. Aiken,2014,2
591,/team/591/11540,Saginaw Valley,2014,2
594,/team/594/11540,Saint Augustine's,2014,2
608,/team/608/11540,Saint Leo,2014,2
1343,/team/1343/11540,Saint Martin's,2014,2
613,/team/613/11540,Saint Michael's,2014,2
1347,/team/1347/11540,Saint Rose,2014,2
19117,/team/19117/11540,Salem (WV),2014,2
628,/team/628/11540,San Fran. St.,2014,2
634,/team/634/11540,Seattle Pacific,2014,2
30063,/team/30063/11540,Seton Hill,2014,2
636,/team/636/11540,Shaw,2014,2
10870,/team/10870/11540,Shepherd,2014,2
638,/team/638/11540,Shippensburg,2014,2
30127,/team/30127/11540,Simon Fraser,2014,2
30128,/team/30128/11540,Sioux Falls,2014,2
643,/team/643/11540,Slippery Rock,2014,2
645,/team/645/11540,Sonoma St.,2014,2
30139,/team/30139/11540,South Dakota Mines,2014,2
1371,/team/1371/11540,Southeastern Okla.,2014,2
1376,/team/1376/11540,Southern Ark.,2014,2
658,/team/658/11540,Southern Conn. St.,2014,2
661,/team/661/11540,Southern Ind.,2014,2
468,/team/468/11540,Southern N.H.,2014,2
2755,/team/2755/11540,Southwest Baptist,2014,2
8736,/team/8736/11540,Southwest Minn. St.,2014,2
8744,/team/8744/11540,Southwestern Okla.,2014,2
593,/team/593/11540,St. Anselm,2014,2
598,/team/598/11540,St. Cloud St.,2014,2
1334,/team/1334/11540,St. Edward's,2014,2
604,/team/604/11540,St. Joseph's (IN),2014,2
1346,/team/1346/11540,St. Mary's (TX),2014,2
1348,/team/1348/11540,St. Thomas Aquinas,2014,2
103,/team/103/11540,Stanislaus St.,2014,2
680,/team/680/11540,Stillman,2014,2
682,/team/682/11540,Stonehill,2014,2
689,/team/689/11540,Tampa,2014,2
1395,/team/1395/11540,Tarleton St.,2014,2
30090,/team/30090/11540,Tex. A&M Int'l,2014,2
199,/team/199/11540,Tex. A&M-Commerce,2014,2
696,/team/696/11540,Tex. A&M-Kingsville,2014,2
30088,/team/30088/11540,Tex. Permian Basin,2014,2
1403,/team/1403/11540,Tiffin,2014,2
499,/team/499/11540,Truman,2014,2
12830,/team/12830/11540,Tusculum,2014,2
720,/team/720/11540,Tuskegee,2014,2
112,/team/112/11540,UC San Diego,2014,2
9754,/team/9754/11540,UC-Colo. Springs,2014,2
309,/team/309/11540,UIndy,2014,2
537,/team/537/11540,UNC Pembroke,2014,2
28594,/team/28594/11540,USciences,2014,2
728,/team/728/11540,Upper Iowa,2014,2
30104,/team/30104/11540,Urbana,2014,2
734,/team/734/11540,Valdosta St.,2014,2
743,/team/743/11540,Virginia St.,2014,2
744,/team/744/11540,Virginia Union,2014,2
30141,/team/30141/11540,Walsh,2014,2
2814,/team/2814/11540,Washburn,2014,2
1029,/team/1029/11540,Washington Adventist,2014,2
757,/team/757/11540,Wayne St. (MI),2014,2
1433,/team/1433/11540,Wayne St. (NE),2014,2
358,/team/358/11540,West Ala.,2014,2
765,/team/765/11540,West Chester,2014,2
11740,/team/11740/11540,West Florida,2014,2
766,/team/766/11540,West Ga.,2014,2
1438,/team/1438/11540,West Liberty,2014,2
767,/team/767/11540,West Tex. A&M,2014,2
9630,/team/9630/11540,West Va. Wesleyan,2014,2
1439,/team/1439/11540,West Virginia St.,2014,2
1445,/team/1445/11540,Western N.M.,2014,2
1446,/team/1446/11540,Western Ore.,2014,2
2759,/team/2759/11540,Western St.,2014,2
1448,/team/1448/11540,Western Wash.,2014,2
12799,/team/12799/11540,Wheeling Jesuit,2014,2
30120,/team/30120/11540,William Jewell,2014,2
1460,/team/1460/11540,Wilmington (DE),2014,2
1462,/team/1462/11540,Wingate,2014,2
790,/team/790/11540,Winona St.,2014,2
791,/team/791/11540,Winston-Salem,2014,2
799,/team/799/11540,Wis.-Parkside,2014,2
4,/team/4/11540,Adrian,2014,3
2798,/team/2798/11540,Albertus Magnus,2014,3
15,/team/15/11540,Albion,2014,3
16,/team/16/11540,Albright,2014,3
18,/team/18/11540,Alfred,2014,3
19,/team/19/11540,Allegheny,2014,3
21,/team/21/11540,Alma,2014,3
938,/team/938/11540,Alvernia,2014,3
24,/team/24/11540,Amherst,2014,3
939,/team/939/11540,Anderson (IN),2014,3
26,/team/26/11540,Anna Maria,2014,3
966,/team/966/11540,Arcadia,2014,3
38,/team/38/11540,Augsburg,2014,3
40,/team/40/11540,Augustana (IL),2014,3
42,/team/42/11540,Aurora,2014,3
953,/team/953/11540,Austin,2014,3
44,/team/44/11540,Averett,2014,3
45,/team/45/11540,Babson,2014,3
46,/team/46/11540,Baldwin Wallace,2014,3
962,/team/962/11540,Bard,2014,3
58,/team/58/11540,Baruch,2014,3
50,/team/50/11540,Bates,2014,3
26107,/team/26107/11540,Becker,2014,3
53,/team/53/11540,Beloit,2014,3
296,/team/296/11540,Benedictine (IL),2014,3
973,/team/973/11540,Berry,2014,3
59,/team/59/11540,Bethany (WV),2014,3
30038,/team/30038/11540,Bethany Lutheran,2014,3
60,/team/60/11540,Bethel (MN),2014,3
28593,/team/28593/11540,Birmingham-So.,2014,3
64,/team/64/11540,Blackburn,2014,3
987,/team/987/11540,Bluffton,2014,3
69,/team/69/11540,Bowdoin,2014,3
73,/team/73/11540,Brandeis,2014,3
75,/team/75/11540,Bridgewater (VA),2014,3
76,/team/76/11540,Bridgewater St.,2014,3
78,/team/78/11540,Brockport,2014,3
79,/team/79/11540,Brooklyn,2014,3
84,/team/84/11540,Buena Vista,2014,3
85,/team/85/11540,Buffalo St.,2014,3
480,/team/480/11540,CCNY,2014,3
451,/team/451/11540,CMSV,2014,3
122,/team/122/11540,CWRU,2014,3
88,/team/88/11540,Cabrini,2014,3
1305,/team/1305/11540,Cairn,2014,3
105,/team/105/11540,Cal Lutheran,2014,3
89,/team/89/11540,Caltech,2014,3
114,/team/114/11540,Calvin,2014,3
117,/team/117/11540,Capital,2014,3
118,/team/118/11540,Carleton,2014,3
119,/team/119/11540,Carnegie Mellon,2014,3
120,/team/120/11540,Carroll (WI),2014,3
121,/team/121/11540,Carthage,2014,3
123,/team/123/11540,Castleton,2014,3
124,/team/124/11540,Catholic,2014,3
23624,/team/23624/11540,Cazenovia,2014,3
125,/team/125/11540,Centenary (LA),2014,3
12884,/team/12884/11540,Centenary (NJ),2014,3
126,/team/126/11540,Central (IA),2014,3
132,/team/132/11540,Centre,2014,3
134,/team/134/11540,Chapman,2014,3
137,/team/137/11540,Chicago,2014,3
139,/team/139/11540,Chris. Newport,2014,3
142,/team/142/11540,Claremont-M-S,2014,3
145,/team/145/11540,Clark (MA),2014,3
958,/team/958/11540,Clarks Summit,2014,3
146,/team/146/11540,Clarkson,2014,3
722,/team/722/11540,Coast Guard,2014,3
30083,/team/30083/11540,Cobleskill St.,2014,3
150,/team/150/11540,Coe,2014,3
151,/team/151/11540,Colby,2014,3
152,/team/152/11540,Colby-Sawyer,2014,3
154,/team/154/11540,Colorado Col.,2014,3
24400,/team/24400/11540,Concordia (TX),2014,3
160,/team/160/11540,Concordia Chicago,2014,3
1036,/team/1036/11540,Concordia Wisconsin,2014,3
161,/team/161/11540,Concordia-M'head,2014,3
163,/team/163/11540,Connecticut Col.,2014,3
166,/team/166/11540,Cornell College,2014,3
30111,/team/30111/11540,Covenant,2014,3
30035,/team/30035/11540,Crown (MN),2014,3
170,/team/170/11540,Curry,2014,3
1059,/team/1059/11540,D'Youville,2014,3
1044,/team/1044/11540,Dallas,2014,3
2691,/team/2691/11540,Daniel Webster,2014,3
177,/team/177/11540,DePauw,2014,3
20,/team/20/11540,DeSales,2014,3
1050,/team/1050/11540,Defiance,2014,3
179,/team/179/11540,Delaware Valley,2014,3
182,/team/182/11540,Denison,2014,3
185,/team/185/11540,Dickinson,2014,3
1332,/team/1332/11540,Dominican (IL),2014,3
190,/team/190/11540,Drew,2014,3
192,/team/192/11540,Dubuque,2014,3
195,/team/195/11540,Earlham,2014,3
1062,/team/1062/11540,East Tex. Baptist,2014,3
203,/team/203/11540,East. Mennonite,2014,3
8968,/team/8968/11540,Eastern,2014,3
200,/team/200/11540,Eastern Conn. St.,2014,3
1064,/team/1064/11540,Eastern Nazarene,2014,3
1066,/team/1066/11540,Edgewood,2014,3
211,/team/211/11540,Elizabethtown,2014,3
212,/team/212/11540,Elmhurst,2014,3
213,/team/213/11540,Elmira,2014,3
532,/team/532/11540,Elms,2014,3
214,/team/214/11540,Emerson,2014,3
215,/team/215/11540,Emmanuel (MA),2014,3
217,/team/217/11540,Emory,2014,3
216,/team/216/11540,Emory & Henry,2014,3
8981,/team/8981/11540,Endicott,2014,3
218,/team/218/11540,Eureka,2014,3
221,/team/221/11540,FDU- Florham,2014,3
27892,/team/27892/11540,Farmingdale St.,2014,3
225,/team/225/11540,Ferrum,2014,3
30032,/team/30032/11540,Finlandia,2014,3
227,/team/227/11540,Fitchburg St.,2014,3
11538,/team/11538/11540,Fontbonne,2014,3
238,/team/238/11540,Framingham St.,2014,3
30069,/team/30069/11540,Franciscan,2014,3
2694,/team/2694/11540,Franklin,2014,3
239,/team/239/11540,Franklin & Marshall,2014,3
242,/team/242/11540,Fredonia,2014,3
243,/team/243/11540,Frostburg St.,2014,3
245,/team/245/11540,Gallaudet,2014,3
30084,/team/30084/11540,Geneva,2014,3
1094,/team/1094/11540,George Fox,2014,3
258,/team/258/11540,Gettysburg,2014,3
1099,/team/1099/11540,Gordon,2014,3
1467,/team/1467/11540,Goucher,2014,3
11062,/team/11062/11540,Green Mountain,2014,3
263,/team/263/11540,Greensboro,2014,3
1111,/team/1111/11540,Greenville,2014,3
264,/team/264/11540,Grinnell,2014,3
265,/team/265/11540,Grove City,2014,3
1112,/team/1112/11540,Guilford,2014,3
266,/team/266/11540,Gust. Adolphus,2014,3
12399,/team/12399/11540,Gwynedd Mercy,2014,3
267,/team/267/11540,Hamilton,2014,3
268,/team/268/11540,Hamline,2014,3
269,/team/269/11540,Hampden-Sydney,2014,3
1115,/team/1115/11540,Hanover,2014,3
271,/team/271/11540,Hardin-Simmons,2014,3
273,/team/273/11540,Hartwick,2014,3
276,/team/276/11540,Haverford,2014,3
278,/team/278/11540,Heidelberg,2014,3
1124,/team/1124/11540,Hendrix,2014,3
8398,/team/8398/11540,Hilbert,2014,3
281,/team/281/11540,Hiram,2014,3
282,/team/282/11540,Hobart and William Smith,2014,3
8404,/team/8404/11540,Hood,2014,3
286,/team/286/11540,Hope,2014,3
2741,/team/2741/11540,Howard Payne,2014,3
292,/team/292/11540,Hunter,2014,3
1130,/team/1130/11540,Huntingdon,2014,3
1133,/team/1133/11540,Husson,2014,3
300,/team/300/11540,Ill. Wesleyan,2014,3
297,/team/297/11540,Illinois Col.,2014,3
303,/team/303/11540,Immaculata,2014,3
313,/team/313/11540,Ithaca,2014,3
320,/team/320/11540,John Carroll,2014,3
321,/team/321/11540,John Jay,2014,3
322,/team/322/11540,Johns Hopkins,2014,3
22626,/team/22626/11540,Johnson & Wales (RI),2014,3
324,/team/324/11540,Johnson St.,2014,3
325,/team/325/11540,Juniata,2014,3
326,/team/326/11540,Kalamazoo,2014,3
329,/team/329/11540,Kean,2014,3
330,/team/330/11540,Keene St.,2014,3
335,/team/335/11540,Kenyon,2014,3
1159,/team/1159/11540,Keuka,2014,3
30047,/team/30047/11540,Keystone,2014,3
336,/team/336/11540,King's (PA),2014,3
337,/team/337/11540,Knox,2014,3
1163,/team/1163/11540,La Roche,2014,3
341,/team/341/11540,La Verne,2014,3
1162,/team/1162/11540,LaGrange,2014,3
344,/team/344/11540,Lake Forest,2014,3
1164,/team/1164/11540,Lakeland,2014,3
30085,/team/30085/11540,Lancaster Bible,2014,3
8486,/team/8486/11540,Lasell,2014,3
348,/team/348/11540,Lawrence,2014,3
8490,/team/8490/11540,LeTourneau,2014,3
351,/team/351/11540,Lebanon Valley,2014,3
279,/team/279/11540,Lehman,2014,3
24317,/team/24317/11540,Lesley,2014,3
22235,/team/22235/11540,Lewis & Clark,2014,3
1179,/team/1179/11540,Linfield,2014,3
364,/team/364/11540,Loras,2014,3
1182,/team/1182/11540,Louisiana Col.,2014,3
372,/team/372/11540,Luther,2014,3
373,/team/373/11540,Lycoming,2014,3
374,/team/374/11540,Lynchburg,2014,3
30065,/team/30065/11540,Lyndon St.,2014,3
486,/team/486/11540,MCLA,2014,3
398,/team/398/11540,MIT,2014,3
20220,/team/20220/11540,MSOE,2014,3
377,/team/377/11540,MacMurray,2014,3
