season,school_id,arena_comb,city,latitude,longitude
2013,709,"John F. Savage Arena, Toledo, OH","Toledo, OH",41.6601653,-83.6097317
2014,709,"John F. Savage Arena, Toledo, OH","Toledo, OH",41.6601653,-83.6097317
2015,709,"John F. Savage Arena, Toledo, OH","Toledo, OH",41.6601653,-83.6097317
2016,709,"John F. Savage Arena, Toledo, OH","Toledo, OH",41.6601653,-83.6097317
2017,709,"John F. Savage Arena, Toledo, OH","Toledo, OH",41.6601653,-83.6097317
2009,709,"John F. Savage Arena, Toledo, OH","Toledo, OH",41.6601653,-83.6097317
2010,711,"SECU Arena, Towson, MD","Towson, MD",39.3873866,-76.6171503
2011,711,"SECU Arena, Towson, MD","Towson, MD",39.3873866,-76.6171503
2012,711,"SECU Arena, Towson, MD","Towson, MD",39.3873866,-76.6171503
2013,711,"SECU Arena, Towson, MD","Towson, MD",39.3873866,-76.6171503
2014,711,"SECU Arena, Towson, MD","Towson, MD",39.3873866,-76.6171503
2015,711,"SECU Arena, Towson, MD","Towson, MD",39.3873866,-76.6171503
2016,711,"SECU Arena, Towson, MD","Towson, MD",39.3873866,-76.6171503
2017,711,"SECU Arena, Towson, MD","Towson, MD",39.3873866,-76.6171503
2009,711,"SECU Arena, Towson, MD","Towson, MD",39.3873866,-76.6171503
2010,712,"Packer Hall, Ewing, NJ","Ewing, NJ",40.2686403,-74.777411
2011,712,"Packer Hall, Ewing, NJ","Ewing, NJ",40.2686403,-74.777411
2012,712,"Packer Hall, Ewing, NJ","Ewing, NJ",40.2686403,-74.777411
2013,712,"Packer Hall, Ewing, NJ","Ewing, NJ",40.2686403,-74.777411
2014,712,"Packer Hall, Ewing, NJ","Ewing, NJ",40.2686403,-74.777411
2015,712,"Packer Hall, Ewing, NJ","Ewing, NJ",40.2686403,-74.777411
2016,712,"Packer Hall, Ewing, NJ","Ewing, NJ",40.2686403,-74.777411
2017,712,"Packer Hall, Ewing, NJ","Ewing, NJ",40.2686403,-74.777411
2009,712,"Packer Hall, Ewing, NJ","Ewing, NJ",40.2686403,-74.777411
2010,715,"Earl C. Sams Gymnasium, San Antonio, TX","San Antonio, TX",27.7917948,-97.3931982
2011,715,"Earl C. Sams Gymnasium, San Antonio, TX","San Antonio, TX",27.7917948,-97.3931982
2012,715,"Earl C. Sams Gymnasium, San Antonio, TX","San Antonio, TX",27.7917948,-97.3931982
2013,715,"Earl C. Sams Gymnasium, San Antonio, TX","San Antonio, TX",27.7917948,-97.3931982
2014,715,"Earl C. Sams Gymnasium, San Antonio, TX","San Antonio, TX",27.7917948,-97.3931982
2015,715,"Earl C. Sams Gymnasium, San Antonio, TX","San Antonio, TX",27.7917948,-97.3931982
2016,715,"Earl C. Sams Gymnasium, San Antonio, TX","San Antonio, TX",27.7917948,-97.3931982
2017,715,"Earl C. Sams Gymnasium, San Antonio, TX","San Antonio, TX",27.7917948,-97.3931982
2009,715,"Earl C. Sams Gymnasium, San Antonio, TX","San Antonio, TX",27.7917948,-97.3931982
2010,716,"Trojan Arena, Troy, AL","Troy, AL",31.8022455,-85.9523887
2011,716,"Trojan Arena, Troy, AL","Troy, AL",31.8022455,-85.9523887
2012,716,"Trojan Arena, Troy, AL","Troy, AL",31.8022455,-85.9523887
2013,716,"Trojan Arena, Troy, AL","Troy, AL",31.8022455,-85.9523887
2014,716,"Trojan Arena, Troy, AL","Troy, AL",31.8022455,-85.9523887
2015,716,"Trojan Arena, Troy, AL","Troy, AL",31.8022455,-85.9523887
2016,716,"Trojan Arena, Troy, AL","Troy, AL",31.8022455,-85.9523887
2017,716,"Trojan Arena, Troy, AL","Troy, AL",31.8022455,-85.9523887
2009,716,"Trojan Arena, Troy, AL","Troy, AL",31.8022455,-85.9523887
2010,717,"Cousens Gym, Medford, MA","Medford, MA",42.4090835,-71.1156073
2011,717,"Cousens Gym, Medford, MA","Medford, MA",42.4090835,-71.1156073
2012,717,"Cousens Gym, Medford, MA","Medford, MA",42.4090835,-71.1156073
2013,717,"Cousens Gym, Medford, MA","Medford, MA",42.4090835,-71.1156073
2014,717,"Cousens Gym, Medford, MA","Medford, MA",42.4090835,-71.1156073
2015,717,"Cousens Gym, Medford, MA","Medford, MA",42.4090835,-71.1156073
2016,717,"Cousens Gym, Medford, MA","Medford, MA",42.4090835,-71.1156073
2017,717,"Cousens Gym, Medford, MA","Medford, MA",42.4090835,-71.1156073
2009,717,"Cousens Gym, Medford, MA","Medford, MA",42.4090835,-71.1156073
2010,11276,"The Convocation Center, Aiken, SC","Aiken, SC",33.5747994,-81.7738826
2011,11276,"The Convocation Center, Aiken, SC","Aiken, SC",33.5747994,-81.7738826
2012,11276,"The Convocation Center, Aiken, SC","Aiken, SC",33.5747994,-81.7738826
2013,11276,"The Convocation Center, Aiken, SC","Aiken, SC",33.5747994,-81.7738826
2014,11276,"The Convocation Center, Aiken, SC","Aiken, SC",33.5747994,-81.7738826
2015,11276,"The Convocation Center, Aiken, SC","Aiken, SC",33.5747994,-81.7738826
2016,11276,"The Convocation Center, Aiken, SC","Aiken, SC",33.5747994,-81.7738826
2017,11276,"The Convocation Center, Aiken, SC","Aiken, SC",33.5747994,-81.7738826
2009,11276,"The Convocation Center, Aiken, SC","Aiken, SC",33.5747994,-81.7738826
2010,719,"Donald W. Reynolds Center, Tulsa, OK","Tulsa, OK",36.1489954,-95.9421255
2011,719,"Donald W. Reynolds Center, Tulsa, OK","Tulsa, OK",36.1489954,-95.9421255
2012,719,"Donald W. Reynolds Center, Tulsa, OK","Tulsa, OK",36.1489954,-95.9421255
2013,719,"Donald W. Reynolds Center, Tulsa, OK","Tulsa, OK",36.1489954,-95.9421255
2014,719,"Donald W. Reynolds Center, Tulsa, OK","Tulsa, OK",36.1489954,-95.9421255
2015,719,"Donald W. Reynolds Center, Tulsa, OK","Tulsa, OK",36.1489954,-95.9421255
2016,719,"Donald W. Reynolds Center, Tulsa, OK","Tulsa, OK",36.1489954,-95.9421255
2017,719,"Donald W. Reynolds Center, Tulsa, OK","Tulsa, OK",36.1489954,-95.9421255
2009,719,"Donald W. Reynolds Center, Tulsa, OK","Tulsa, OK",36.1489954,-95.9421255
2010,720,"James Center Arena, Tuskegee, AL","Tuskegee, AL",32.4309714,-85.7103239
2011,720,"James Center Arena, Tuskegee, AL","Tuskegee, AL",32.4309714,-85.7103239
2012,720,"James Center Arena, Tuskegee, AL","Tuskegee, AL",32.4309714,-85.7103239
2013,720,"James Center Arena, Tuskegee, AL","Tuskegee, AL",32.4309714,-85.7103239
2014,720,"James Center Arena, Tuskegee, AL","Tuskegee, AL",32.4309714,-85.7103239
2015,720,"James Center Arena, Tuskegee, AL","Tuskegee, AL",32.4309714,-85.7103239
2016,720,"James Center Arena, Tuskegee, AL","Tuskegee, AL",32.4309714,-85.7103239
2017,720,"James Center Arena, Tuskegee, AL","Tuskegee, AL",32.4309714,-85.7103239
2009,720,"James Center Arena, Tuskegee, AL","Tuskegee, AL",32.4309714,-85.7103239
2010,724,"O'Hara Hall, Kings Point, NY","Kings Point, NY",40.8119641,-73.7598314
2011,724,"O'Hara Hall, Kings Point, NY","Kings Point, NY",40.8119641,-73.7598314
2012,724,"O'Hara Hall, Kings Point, NY","Kings Point, NY",40.8119641,-73.7598314
2013,724,"O'Hara Hall, Kings Point, NY","Kings Point, NY",40.8119641,-73.7598314
2014,724,"O'Hara Hall, Kings Point, NY","Kings Point, NY",40.8119641,-73.7598314
2015,724,"O'Hara Hall, Kings Point, NY","Kings Point, NY",40.8119641,-73.7598314
2016,724,"O'Hara Hall, Kings Point, NY","Kings Point, NY",40.8119641,-73.7598314
2017,724,"O'Hara Hall, Kings Point, NY","Kings Point, NY",40.8119641,-73.7598314
2009,724,"O'Hara Hall, Kings Point, NY","Kings Point, NY",40.8119641,-73.7598314
2010,725,"Christl Arena, West Point, NY","West Point, NY",41.3863864,-73.9656782
2011,725,"Christl Arena, West Point, NY","West Point, NY",41.3863864,-73.9656782
2012,725,"Christl Arena, West Point, NY","West Point, NY",41.3863864,-73.9656782
2013,725,"Christl Arena, West Point, NY","West Point, NY",41.3863864,-73.9656782
2014,725,"Christl Arena, West Point, NY","West Point, NY",41.3863864,-73.9656782
2015,725,"Christl Arena, West Point, NY","West Point, NY",41.3863864,-73.9656782
2016,725,"Christl Arena, West Point, NY","West Point, NY",41.3863864,-73.9656782
2017,725,"Christl Arena, West Point, NY","West Point, NY",41.3863864,-73.9656782
2009,725,"Christl Arena, West Point, NY","West Point, NY",41.3863864,-73.9656782
2010,726,"Alumni Hall, Annapolis, MD","Annapolis, MD",38.9845155,-76.4877359
2011,726,"Alumni Hall, Annapolis, MD","Annapolis, MD",38.9845155,-76.4877359
2012,726,"Alumni Hall, Annapolis, MD","Annapolis, MD",38.9845155,-76.4877359
2013,726,"Alumni Hall, Annapolis, MD","Annapolis, MD",38.9845155,-76.4877359
2014,726,"Alumni Hall, Annapolis, MD","Annapolis, MD",38.9845155,-76.4877359
2015,726,"Alumni Hall, Annapolis, MD","Annapolis, MD",38.9845155,-76.4877359
2016,726,"Alumni Hall, Annapolis, MD","Annapolis, MD",38.9845155,-76.4877359
2017,726,"Alumni Hall, Annapolis, MD","Annapolis, MD",38.9845155,-76.4877359
2009,726,"Alumni Hall, Annapolis, MD","Annapolis, MD",38.9845155,-76.4877359
2010,727,"Viniar Sports Center, Schenectady, NY","Schenectady, NY",42.8186863,-73.9241333
2011,727,"Viniar Sports Center, Schenectady, NY","Schenectady, NY",42.8186863,-73.9241333
2012,727,"Viniar Sports Center, Schenectady, NY","Schenectady, NY",42.8186863,-73.9241333
2013,727,"Viniar Sports Center, Schenectady, NY","Schenectady, NY",42.8186863,-73.9241333
2014,727,"Viniar Sports Center, Schenectady, NY","Schenectady, NY",42.8186863,-73.9241333
2015,727,"Viniar Sports Center, Schenectady, NY","Schenectady, NY",42.8186863,-73.9241333
2016,727,"Viniar Sports Center, Schenectady, NY","Schenectady, NY",42.8186863,-73.9241333
2017,727,"Viniar Sports Center, Schenectady, NY","Schenectady, NY",42.8186863,-73.9241333
2009,727,"Viniar Sports Center, Schenectady, NY","Schenectady, NY",42.8186863,-73.9241333
2010,728,"Dorman Memorial Gym, Fayette, IA","Fayette, IA",33.401488,-84.595711
2011,728,"Dorman Memorial Gym, Fayette, IA","Fayette, IA",33.401488,-84.595711
2012,728,"Dorman Memorial Gym, Fayette, IA","Fayette, IA",33.401488,-84.595711
2013,728,"Dorman Memorial Gym, Fayette, IA","Fayette, IA",33.401488,-84.595711
2014,728,"Dorman Memorial Gym, Fayette, IA","Fayette, IA",33.401488,-84.595711
2015,728,"Dorman Memorial Gym, Fayette, IA","Fayette, IA",33.401488,-84.595711
2016,728,"Dorman Memorial Gym, Fayette, IA","Fayette, IA",33.401488,-84.595711
2017,728,"Dorman Memorial Gym, Fayette, IA","Fayette, IA",33.401488,-84.595711
2009,728,"Dorman Memorial Gym, Fayette, IA","Fayette, IA",33.401488,-84.595711
2010,731,"Dee Glen Smith Spectrum, Logan, UT","Logan, UT",41.7476092,-111.8119572
2011,731,"Dee Glen Smith Spectrum, Logan, UT","Logan, UT",41.7476092,-111.8119572
2012,731,"Dee Glen Smith Spectrum, Logan, UT","Logan, UT",41.7476092,-111.8119572
2013,731,"Dee Glen Smith Spectrum, Logan, UT","Logan, UT",41.7476092,-111.8119572
2014,731,"Dee Glen Smith Spectrum, Logan, UT","Logan, UT",41.7476092,-111.8119572
2015,731,"Dee Glen Smith Spectrum, Logan, UT","Logan, UT",41.7476092,-111.8119572
2016,731,"Dee Glen Smith Spectrum, Logan, UT","Logan, UT",41.7476092,-111.8119572
2017,731,"Dee Glen Smith Spectrum, Logan, UT","Logan, UT",41.7476092,-111.8119572
2009,731,"Dee Glen Smith Spectrum, Logan, UT","Logan, UT",41.7476092,-111.8119572
2016,10972,"Athletic & Fitness Center, Pittsburgh, PA","Pittsburgh, PA",40.4466581,-79.9242237
2017,10972,"Athletic & Fitness Center, Pittsburgh, PA","Pittsburgh, PA",40.4466581,-79.9242237
2010,733,"Clark Athletic Center, Utica, NY","Utica, NY",43.0980486,-75.271376
2011,733,"Clark Athletic Center, Utica, NY","Utica, NY",43.0980486,-75.271376
2012,733,"Clark Athletic Center, Utica, NY","Utica, NY",43.0980486,-75.271376
2013,733,"Clark Athletic Center, Utica, NY","Utica, NY",43.0980486,-75.271376
2014,733,"Clark Athletic Center, Utica, NY","Utica, NY",43.0980486,-75.271376
2015,733,"Clark Athletic Center, Utica, NY","Utica, NY",43.0980486,-75.271376
2016,733,"Clark Athletic Center, Utica, NY","Utica, NY",43.0980486,-75.271376
2017,733,"Clark Athletic Center, Utica, NY","Utica, NY",43.0980486,-75.271376
2009,733,"Clark Athletic Center, Utica, NY","Utica, NY",43.0980486,-75.271376
2010,734,"The Complex, Valdosta, GA","Valdosta, GA",30.8459354,-83.2942444
2011,734,"The Complex, Valdosta, GA","Valdosta, GA",30.8459354,-83.2942444
2012,734,"The Complex, Valdosta, GA","Valdosta, GA",30.8459354,-83.2942444
2013,734,"The Complex, Valdosta, GA","Valdosta, GA",30.8459354,-83.2942444
2014,734,"The Complex, Valdosta, GA","Valdosta, GA",30.8459354,-83.2942444
2015,734,"The Complex, Valdosta, GA","Valdosta, GA",30.8459354,-83.2942444
2016,734,"The Complex, Valdosta, GA","Valdosta, GA",30.8459354,-83.2942444
2017,734,"The Complex, Valdosta, GA","Valdosta, GA",30.8459354,-83.2942444
2009,734,"The Complex, Valdosta, GA","Valdosta, GA",30.8459354,-83.2942444
2010,735,"Athletics-Recreation Center, Valparaiso, IN","Valparaiso, IN",41.4642298,-87.0483582
2011,735,"Athletics-Recreation Center, Valparaiso, IN","Valparaiso, IN",41.4642298,-87.0483582
2012,735,"Athletics-Recreation Center, Valparaiso, IN","Valparaiso, IN",41.4642298,-87.0483582
2013,735,"Athletics-Recreation Center, Valparaiso, IN","Valparaiso, IN",41.4642298,-87.0483582
2014,735,"Athletics-Recreation Center, Valparaiso, IN","Valparaiso, IN",41.4642298,-87.0483582
2015,735,"Athletics-Recreation Center, Valparaiso, IN","Valparaiso, IN",41.4642298,-87.0483582
2016,735,"Athletics-Recreation Center, Valparaiso, IN","Valparaiso, IN",41.4642298,-87.0483582
2017,735,"Athletics-Recreation Center, Valparaiso, IN","Valparaiso, IN",41.4642298,-87.0483582
2009,735,"Athletics-Recreation Center, Valparaiso, IN","Valparaiso, IN",41.4642298,-87.0483582
2010,736,"Memorial Gymnasium, Nashville, TN","Nashville, TN",36.144597,-86.8071198
2011,736,"Memorial Gymnasium, Nashville, TN","Nashville, TN",36.144597,-86.8071198
2012,736,"Memorial Gymnasium, Nashville, TN","Nashville, TN",36.144597,-86.8071198
2013,736,"Memorial Gymnasium, Nashville, TN","Nashville, TN",36.144597,-86.8071198
2014,736,"Memorial Gymnasium, Nashville, TN","Nashville, TN",36.144597,-86.8071198
2015,736,"Memorial Gymnasium, Nashville, TN","Nashville, TN",36.144597,-86.8071198
2016,736,"Memorial Gymnasium, Nashville, TN","Nashville, TN",36.144597,-86.8071198
2017,736,"Memorial Gymnasium, Nashville, TN","Nashville, TN",36.144597,-86.8071198
2009,736,"Memorial Gymnasium, Nashville, TN","Nashville, TN",36.144597,-86.8071198
2017,30160,"Houghton, NY","Houghton, NY",42.4233981,-78.1572319
2010,738,"Roy L. Patrick Gymnasium, Burlington, VT","Burlington, VT",44.4699564,-73.1946516
2011,738,"Roy L. Patrick Gymnasium, Burlington, VT","Burlington, VT",44.4699564,-73.1946516
2012,738,"Roy L. Patrick Gymnasium, Burlington, VT","Burlington, VT",44.4699564,-73.1946516
2013,738,"Roy L. Patrick Gymnasium, Burlington, VT","Burlington, VT",44.4699564,-73.1946516
2014,738,"Roy L. Patrick Gymnasium, Burlington, VT","Burlington, VT",44.4699564,-73.1946516
2015,738,"Roy L. Patrick Gymnasium, Burlington, VT","Burlington, VT",44.4699564,-73.1946516
2016,738,"Roy L. Patrick Gymnasium, Burlington, VT","Burlington, VT",44.4699564,-73.1946516
2017,738,"Roy L. Patrick Gymnasium, Burlington, VT","Burlington, VT",44.4699564,-73.1946516
2009,738,"Roy L. Patrick Gymnasium, Burlington, VT","Burlington, VT",44.4699564,-73.1946516
2010,739,"Jake Nevin Field House, Villanova, PA","Villanova, PA",40.033689,-75.338198
2011,739,"Jake Nevin Field House, Villanova, PA","Villanova, PA",40.033689,-75.338198
2012,739,"Jake Nevin Field House, Villanova, PA","Villanova, PA",40.033689,-75.338198
2013,739,"Jake Nevin Field House, Villanova, PA","Villanova, PA",40.033689,-75.338198
2014,739,"Jake Nevin Field House, Villanova, PA","Villanova, PA",40.033689,-75.338198
2015,739,"Jake Nevin Field House, Villanova, PA","Villanova, PA",40.033689,-75.338198
2016,739,"Jake Nevin Field House, Villanova, PA","Villanova, PA",40.033689,-75.338198
2017,739,"Jake Nevin Field House, Villanova, PA","Villanova, PA",40.033689,-75.338198
2009,739,"Jake Nevin Field House, Villanova, PA","Villanova, PA",40.033689,-75.338198
2010,13028,"Abney Athletic Center, Anderson, SC","Anderson, SC",34.5135696,-82.6366613
2011,13028,"Abney Athletic Center, Anderson, SC","Anderson, SC",34.5135696,-82.6366613
2012,13028,"Abney Athletic Center, Anderson, SC","Anderson, SC",34.5135696,-82.6366613
2013,13028,"Abney Athletic Center, Anderson, SC","Anderson, SC",34.5135696,-82.6366613
2014,13028,"Abney Athletic Center, Anderson, SC","Anderson, SC",34.5135696,-82.6366613
2015,13028,"Abney Athletic Center, Anderson, SC","Anderson, SC",34.5135696,-82.6366613
2016,13028,"Abney Athletic Center, Anderson, SC","Anderson, SC",34.5135696,-82.6366613
2017,13028,"Abney Athletic Center, Anderson, SC","Anderson, SC",34.5135696,-82.6366613
2009,13028,"Abney Athletic Center, Anderson, SC","Anderson, SC",34.5135696,-82.6366613
2010,741,"Cameron Hall, Lexington, VA","Lexington, VA",37.7885432,-79.4365995
2011,741,"Cameron Hall, Lexington, VA","Lexington, VA",37.7885432,-79.4365995
2012,741,"Cameron Hall, Lexington, VA","Lexington, VA",37.7885432,-79.4365995
2013,741,"Cameron Hall, Lexington, VA","Lexington, VA",37.7885432,-79.4365995
2014,741,"Cameron Hall, Lexington, VA","Lexington, VA",37.7885432,-79.4365995
2015,741,"Cameron Hall, Lexington, VA","Lexington, VA",37.7885432,-79.4365995
2016,741,"Cameron Hall, Lexington, VA","Lexington, VA",37.7885432,-79.4365995
2017,741,"Cameron Hall, Lexington, VA","Lexington, VA",37.7885432,-79.4365995
2009,741,"Cameron Hall, Lexington, VA","Lexington, VA",37.7885432,-79.4365995
2010,742,"Cassell Coliseum, Blacksburg, VA","Blacksburg, VA",37.2226899,-80.4190748
2011,742,"Cassell Coliseum, Blacksburg, VA","Blacksburg, VA",37.2226899,-80.4190748
2012,742,"Cassell Coliseum, Blacksburg, VA","Blacksburg, VA",37.2226899,-80.4190748
2013,742,"Cassell Coliseum, Blacksburg, VA","Blacksburg, VA",37.2226899,-80.4190748
2014,742,"Cassell Coliseum, Blacksburg, VA","Blacksburg, VA",37.2226899,-80.4190748
2015,742,"Cassell Coliseum, Blacksburg, VA","Blacksburg, VA",37.2226899,-80.4190748
2016,742,"Cassell Coliseum, Blacksburg, VA","Blacksburg, VA",37.2226899,-80.4190748
2017,742,"Cassell Coliseum, Blacksburg, VA","Blacksburg, VA",37.2226899,-80.4190748
2009,742,"Cassell Coliseum, Blacksburg, VA","Blacksburg, VA",37.2226899,-80.4190748
2010,8935,"Spartanburg, SC","Spartanburg, SC",34.9495672,-81.9320482
2011,8935,"Spartanburg, SC","Spartanburg, SC",34.9495672,-81.9320482
2009,8935,"Spartanburg, SC","Spartanburg, SC",34.9495672,-81.9320482
2010,744,"Barco-Stevens Hall, Richmond, VA","Richmond, VA",37.5625916,-77.4514696
2011,744,"Barco-Stevens Hall, Richmond, VA","Richmond, VA",37.5625916,-77.4514696
2012,744,"Barco-Stevens Hall, Richmond, VA","Richmond, VA",37.5625916,-77.4514696
2013,744,"Barco-Stevens Hall, Richmond, VA","Richmond, VA",37.5625916,-77.4514696
2014,744,"Barco-Stevens Hall, Richmond, VA","Richmond, VA",37.5625916,-77.4514696
2015,744,"Barco-Stevens Hall, Richmond, VA","Richmond, VA",37.5625916,-77.4514696
2016,744,"Barco-Stevens Hall, Richmond, VA","Richmond, VA",37.5625916,-77.4514696
2017,744,"Barco-Stevens Hall, Richmond, VA","Richmond, VA",37.5625916,-77.4514696
2009,744,"Barco-Stevens Hall, Richmond, VA","Richmond, VA",37.5625916,-77.4514696
2010,745,"Batten Center, Virginia Beach, VA","Virginia Beach, VA",36.8684184,-76.1859527
2011,745,"Batten Center, Virginia Beach, VA","Virginia Beach, VA",36.8684184,-76.1859527
2012,745,"Batten Center, Virginia Beach, VA","Virginia Beach, VA",36.8684184,-76.1859527
2013,745,"Batten Center, Virginia Beach, VA","Virginia Beach, VA",36.8684184,-76.1859527
2014,745,"Batten Center, Virginia Beach, VA","Virginia Beach, VA",36.8684184,-76.1859527
2015,745,"Batten Center, Virginia Beach, VA","Virginia Beach, VA",36.8684184,-76.1859527
2016,745,"Batten Center, Virginia Beach, VA","Virginia Beach, VA",36.8684184,-76.1859527
2017,745,"Batten Center, Virginia Beach, VA","Virginia Beach, VA",36.8684184,-76.1859527
2009,745,"Batten Center, Virginia Beach, VA","Virginia Beach, VA",36.8684184,-76.1859527
2010,746,"John Paul Jones Arena, Charlottesville, VA","Charlottesville, VA",38.0459472,-78.5067369
2011,746,"John Paul Jones Arena, Charlottesville, VA","Charlottesville, VA",38.0459472,-78.5067369
2012,746,"John Paul Jones Arena, Charlottesville, VA","Charlottesville, VA",38.0459472,-78.5067369
2013,746,"John Paul Jones Arena, Charlottesville, VA","Charlottesville, VA",38.0459472,-78.5067369
2014,746,"John Paul Jones Arena, Charlottesville, VA","Charlottesville, VA",38.0459472,-78.5067369
2015,746,"John Paul Jones Arena, Charlottesville, VA","Charlottesville, VA",38.0459472,-78.5067369
2016,746,"John Paul Jones Arena, Charlottesville, VA","Charlottesville, VA",38.0459472,-78.5067369
2017,746,"John Paul Jones Arena, Charlottesville, VA","Charlottesville, VA",38.0459472,-78.5067369
2009,746,"John Paul Jones Arena, Charlottesville, VA","Charlottesville, VA",38.0459472,-78.5067369
2010,747,"Chadwick Court, Crawfordsville, IN","Crawfordsville, IN",40.0378111,-86.9066552
2011,747,"Chadwick Court, Crawfordsville, IN","Crawfordsville, IN",40.0378111,-86.9066552
2012,747,"Chadwick Court, Crawfordsville, IN","Crawfordsville, IN",40.0378111,-86.9066552
2013,747,"Chadwick Court, Crawfordsville, IN","Crawfordsville, IN",40.0378111,-86.9066552
2014,747,"Chadwick Court, Crawfordsville, IN","Crawfordsville, IN",40.0378111,-86.9066552
2015,747,"Chadwick Court, Crawfordsville, IN","Crawfordsville, IN",40.0378111,-86.9066552
2016,747,"Chadwick Court, Crawfordsville, IN","Crawfordsville, IN",40.0378111,-86.9066552
2017,747,"Chadwick Court, Crawfordsville, IN","Crawfordsville, IN",40.0378111,-86.9066552
2009,747,"Chadwick Court, Crawfordsville, IN","Crawfordsville, IN",40.0378111,-86.9066552
2010,748,"Spiro Sports Center, Staten Island, NY","Staten Island, NY",40.6149664,-74.095729
2011,748,"Spiro Sports Center, Staten Island, NY","Staten Island, NY",40.6149664,-74.095729
2012,748,"Spiro Sports Center, Staten Island, NY","Staten Island, NY",40.6149664,-74.095729
2013,748,"Spiro Sports Center, Staten Island, NY","Staten Island, NY",40.6149664,-74.095729
2014,748,"Spiro Sports Center, Staten Island, NY","Staten Island, NY",40.6149664,-74.095729
2015,748,"Spiro Sports Center, Staten Island, NY","Staten Island, NY",40.6149664,-74.095729
2016,748,"Spiro Sports Center, Staten Island, NY","Staten Island, NY",40.6149664,-74.095729
2017,748,"Spiro Sports Center, Staten Island, NY","Staten Island, NY",40.6149664,-74.095729
2009,748,"Spiro Sports Center, Staten Island, NY","Staten Island, NY",40.6149664,-74.095729
2010,749,"Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC","Winston-Salem, NC",36.1277077,-80.2574934
2011,749,"Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC","Winston-Salem, NC",36.1277077,-80.2574934
2012,749,"Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC","Winston-Salem, NC",36.1277077,-80.2574934
2013,749,"Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC","Winston-Salem, NC",36.1277077,-80.2574934
2014,749,"Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC","Winston-Salem, NC",36.1277077,-80.2574934
2015,749,"Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC","Winston-Salem, NC",36.1277077,-80.2574934
2016,749,"Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC","Winston-Salem, NC",36.1277077,-80.2574934
2017,749,"Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC","Winston-Salem, NC",36.1277077,-80.2574934
2009,749,"Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC","Winston-Salem, NC",36.1277077,-80.2574934
2010,751,"Henry Memorial Center, Washington, PA","Washington, PA",40.1724925,-80.2424482
2011,751,"Henry Memorial Center, Washington, PA","Washington, PA",40.1724925,-80.2424482
2012,751,"Henry Memorial Center, Washington, PA","Washington, PA",40.1724925,-80.2424482
2013,751,"Henry Memorial Center, Washington, PA","Washington, PA",40.1724925,-80.2424482
2014,751,"Henry Memorial Center, Washington, PA","Washington, PA",40.1724925,-80.2424482
2015,751,"Henry Memorial Center, Washington, PA","Washington, PA",40.1724925,-80.2424482
2016,751,"Henry Memorial Center, Washington, PA","Washington, PA",40.1724925,-80.2424482
2017,751,"Henry Memorial Center, Washington, PA","Washington, PA",40.1724925,-80.2424482
2009,751,"Henry Memorial Center, Washington, PA","Washington, PA",40.1724925,-80.2424482
2010,752,"Warner Center, Lexington, VA","Lexington, VA",37.7877429,-79.4458638
2011,752,"Warner Center, Lexington, VA","Lexington, VA",37.7877429,-79.4458638
2012,752,"Warner Center, Lexington, VA","Lexington, VA",37.7877429,-79.4458638
2013,752,"Warner Center, Lexington, VA","Lexington, VA",37.7877429,-79.4458638
2014,752,"Warner Center, Lexington, VA","Lexington, VA",37.7877429,-79.4458638
2015,752,"Warner Center, Lexington, VA","Lexington, VA",37.7877429,-79.4458638
2016,752,"Warner Center, Lexington, VA","Lexington, VA",37.7877429,-79.4458638
2017,752,"Warner Center, Lexington, VA","Lexington, VA",37.7877429,-79.4458638
2009,752,"Warner Center, Lexington, VA","Lexington, VA",37.7877429,-79.4458638
2010,754,"Friel Court, Pullman, WA","Pullman, WA",46.7484698,-117.1736557
2011,754,"Friel Court, Pullman, WA","Pullman, WA",46.7484698,-117.1736557
2012,754,"Friel Court, Pullman, WA","Pullman, WA",46.7484698,-117.1736557
2013,754,"Friel Court, Pullman, WA","Pullman, WA",46.7484698,-117.1736557
2014,754,"Friel Court, Pullman, WA","Pullman, WA",46.7484698,-117.1736557
2015,754,"Friel Court, Pullman, WA","Pullman, WA",46.7484698,-117.1736557
2016,754,"Friel Court, Pullman, WA","Pullman, WA",46.7484698,-117.1736557
2017,754,"Friel Court, Pullman, WA","Pullman, WA",46.7484698,-117.1736557
2009,754,"Friel Court, Pullman, WA","Pullman, WA",46.7484698,-117.1736557
2010,755,"WU Field House, St. Louis, MO","St. Louis, MO",38.6497289,-90.3146579
2011,755,"WU Field House, St. Louis, MO","St. Louis, MO",38.6497289,-90.3146579
2012,755,"WU Field House, St. Louis, MO","St. Louis, MO",38.6497289,-90.3146579
2013,755,"WU Field House, St. Louis, MO","St. Louis, MO",38.6497289,-90.3146579
2014,755,"WU Field House, St. Louis, MO","St. Louis, MO",38.6497289,-90.3146579
