season_href,opp_id,game_href
/team/123/12480,379,/game/index/4280682
/team/123/12480,378,/game/index/4284974
/team/123/12480,1133,/game/index/4285853
/team/123/12480,30065,/game/index/4290144
/team/123/12480,324,/game/index/4291727
/team/123/12480,2758,/game/index/4298053
/team/643/10260,,
/team/43/11540,1278.0,/game/index/2770731
/team/43/11540,404.0,/game/index/2744233
/team/43/11540,659.0,/game/index/2747045
/team/43/11540,129.0,/game/index/2756017
/team/43/11540,101.0,/game/index/2772416
/team/43/11540,440.0,/game/index/2778273
/team/43/11540,817.0,/game/index/2793653
/team/43/11540,198.0,/game/index/2803731
/team/43/11540,625.0,/game/index/2809327
/team/43/11540,355.0,/game/index/2821597
/team/43/11540,736.0,/game/index/2826395
/team/43/11540,28600.0,/game/index/2829860
/team/43/11540,198.0,/game/index/2833633
/team/43/11540,,/game/index/2841354
/team/43/11540,695.0,/game/index/2845399
/team/43/11540,654.0,/game/index/2849655
/team/43/11540,454.0,/game/index/2876093
/team/43/11540,660.0,/game/index/2888893
/team/43/11540,201.0,/game/index/2895655
/team/43/11540,315.0,/game/index/2912273
/team/43/11540,692.0,/game/index/2921227
/team/43/11540,454.0,/game/index/2940633
/team/43/11540,691.0,/game/index/2967053
/team/43/11540,14927.0,/game/index/2976313
/team/43/11540,201.0,/game/index/3011754
/team/43/11540,660.0,/game/index/3023774
/team/43/11540,444.0,/game/index/3086853
/team/43/11540,202.0,/game/index/3081059
/team/43/11540,654.0,/game/index/3114433
/team/43/11540,695.0,/game/index/3117309
/team/765/10440,30114.0,/game/index/175085
/team/765/10440,303.0,/game/index/179259
/team/10972/12480,30069.0,/game/index/4264528
/team/10972/12480,117.0,/game/index/4238128
/team/10972/12480,600.0,/game/index/4244230
/team/10972/12480,,/game/index/4243429
/team/10972/12480,30064.0,/game/index/4248563
/team/10972/12480,1451.0,/game/index/4250327
/team/10972/12480,,/game/index/4253226
/team/10972/12480,265.0,/game/index/4254911
/team/10972/12480,16.0,/game/index/4260815
/team/10972/12480,297.0,/game/index/4268854
/team/10972/12480,1402.0,/game/index/4264823
/team/10972/12480,1434.0,/game/index/4265754
/team/10972/12480,751.0,/game/index/4266634
/team/10972/12480,30084.0,/game/index/4268568
/team/10972/12480,707.0,/game/index/4270658
/team/10972/12480,59.0,/game/index/4272164
/team/10972/12480,30064.0,/game/index/4274746
/team/10972/12480,1451.0,/game/index/4275803
/team/10972/12480,1402.0,/game/index/4276946
/team/10972/12480,265.0,/game/index/4279378
/team/10972/12480,751.0,/game/index/4280553
/team/10972/12480,1434.0,/game/index/4284079
/team/10972/12480,30084.0,/game/index/4285902
/team/10972/12480,59.0,/game/index/4289782
/team/10972/12480,707.0,/game/index/4291467
/team/10972/12480,30064.0,/game/index/4295681
/team/658/11220,8366,/game/index/1349712
/team/658/11220,74,/game/index/1349538
/team/658/11220,3,/game/index/1382353
/team/658/11220,36,/game/index/1381993
/team/658/11220,533,/game/index/1413521
/team/658/11220,22,/game/index/1416196
/team/658/11220,349,/game/index/1425479
/team/658/11220,470,/game/index/1431814
/team/658/11220,162,/game/index/1442424
/team/658/11220,74,/game/index/1448804
/team/658/11220,1347,/game/index/1474079
/team/658/11220,241,/game/index/1488173
/team/658/11220,368,/game/index/1503107
/team/658/11220,613,/game/index/1507630
/team/658/11220,410,/game/index/1518959
/team/658/11220,593,/game/index/1529495
/team/658/11220,682,/game/index/1539118
/team/658/11220,468,/game/index/1556192
/team/658/11220,56,/game/index/1560666
/team/658/11220,36,/game/index/1574481
/team/658/11220,1347,/game/index/1598592
/team/658/11220,533,/game/index/1613656
/team/658/11220,22,/game/index/1644653
/team/658/11220,349,/game/index/1689872
/team/658/11220,470,/game/index/1701732
/team/658/11220,3,/game/index/1741732
/team/658/11220,241,/game/index/1796552
/team/11416/11220,30147.0,/game/index/1419922
/team/11416/11220,30095.0,/game/index/1397813
/team/11416/11220,,/game/index/1419923
/team/11416/11220,30095.0,/game/index/1400752
/team/11416/11220,1012.0,/game/index/1419726
/team/11416/11220,30134.0,/game/index/1421023
/team/11416/11220,1445.0,/game/index/1430944
/team/11416/11220,8577.0,/game/index/1434611
/team/11416/11220,1083.0,/game/index/1443935
/team/11416/11220,929.0,/game/index/1446012
/team/11416/11220,11403.0,/game/index/1472252
/team/11416/11220,155.0,/game/index/1475422
/team/11416/11220,2720.0,/game/index/1496692
/team/11416/11220,9754.0,/game/index/1499974
/team/11416/11220,2759.0,/game/index/1522953
/team/11416/11220,413.0,/game/index/1541992
/team/11416/11220,568.0,/game/index/1541294
/team/11416/11220,155.0,/game/index/1559352
/team/11416/11220,11403.0,/game/index/1562252
/team/11416/11220,30134.0,/game/index/1585352
/team/11416/11220,1012.0,/game/index/1591392
/team/11416/11220,8577.0,/game/index/1663792
/team/11416/11220,1445.0,/game/index/1645573
/team/11416/11220,2759.0,/game/index/1705873
/team/11416/11220,929.0,/game/index/1780352
/team/11416/11220,1083.0,/game/index/1789514
/team/11416/11220,2720.0,/game/index/1835632
/team/11416/11220,413.0,/game/index/1872300
/team/407/11220,1347,/game/index/1362293
/team/407/11220,593,/game/index/1397754
/team/407/11220,995,/game/index/1362312
/team/407/11220,1277,/game/index/1368333
/team/407/11220,8366,/game/index/1411226
/team/407/11220,560,/game/index/1416493
/team/407/11220,30150,/game/index/1433034
/team/407/11220,533,/game/index/1439521
/team/407/11220,21323,/game/index/1444172
/team/407/11220,349,/game/index/1458075
/team/407/11220,74,/game/index/1473289
/team/407/11220,477,/game/index/1489552
/team/407/11220,1348,/game/index/1498160
/team/407/11220,362,/game/index/1512252
/team/407/11220,2692,/game/index/1518316
/team/407/11220,437,/game/index/1529613
/team/407/11220,560,/game/index/1538682
/team/407/11220,30150,/game/index/1554458
/team/407/11220,186,/game/index/1560658
/team/407/11220,74,/game/index/1577472
/team/407/11220,477,/game/index/1606712
/team/407/11220,1348,/game/index/1622274
/team/407/11220,362,/game/index/1640914
/team/407/11220,437,/game/index/1720812
/team/407/11220,2692,/game/index/1704292
/team/407/11220,186,/game/index/1804492
/team/30040/10440,378.0,/game/index/170993
/team/30040/10440,467.0,/game/index/171143
/team/30040/10440,684.0,/game/index/174019
/team/30040/10440,662.0,/game/index/171640
/team/30040/10440,2758.0,/game/index/178222
/team/30040/10440,378.0,/game/index/180411
/team/30040/10440,379.0,/game/index/180168
/team/30040/10440,,/game/index/186919
/team/30040/10440,69.0,/game/index/188367
/team/30040/10440,,/game/index/189753
/team/30040/10440,,/game/index/189503
/team/30040/10440,,/game/index/191839
/team/30040/10440,,/game/index/191847
/team/30040/10440,,/game/index/192770
/team/30040/10440,,/game/index/194855
/team/30040/10440,,/game/index/194876
/team/30040/10440,,/game/index/194873
/team/30040/10440,,/game/index/200192
/team/30040/10440,,/game/index/201707
/team/30040/10440,,/game/index/207651
/team/30040/10440,,/game/index/213153
/team/66/10740,11403,/game/index/523830
/team/66/10740,732,/game/index/648590
/team/66/10740,101,/game/index/544111
/team/66/10740,99,/game/index/556670
/team/66/10740,503,/game/index/564031
/team/66/10740,189,/game/index/578040
/team/66/10740,305,/game/index/586490
/team/66/10740,294,/game/index/592632
/team/66/10740,551,/game/index/598936
/team/66/10740,365,/game/index/606530
/team/66/10740,183,/game/index/620413
/team/66/10740,96,/game/index/627430
/team/66/10740,312,/game/index/632604
/team/66/10740,295,/game/index/639651
/team/66/10740,96,/game/index/642383
/team/66/10740,721,/game/index/679032
/team/66/10740,156,/game/index/688510
/team/66/10740,698,/game/index/697701
/team/66/10740,465,/game/index/708190
/team/66/10740,811,/game/index/714354
/team/66/10740,626,/game/index/723834
/team/66/10740,473,/game/index/729941
/team/66/10740,721,/game/index/741230
/team/66/10740,156,/game/index/752151
/team/66/10740,698,/game/index/757645
/team/66/10740,465,/game/index/775070
/team/66/10740,811,/game/index/783067
/team/66/10740,626,/game/index/804430
/team/66/10740,473,/game/index/825081
/team/66/10740,626,/game/index/865330
/team/623/12260,712,/game/index/3951559
/team/623/12260,779,/game/index/3949650
/team/623/12260,722,/game/index/3953533
/team/623/12260,24317,/game/index/3955475
/team/623/12260,684,/game/index/3957934
/team/623/12260,583,/game/index/3962314
/team/623/12260,170,/game/index/3965299
/team/623/12260,8981,/game/index/3966366
/team/623/12260,479,/game/index/3975364
/team/623/12260,26107,/game/index/3976298
/team/623/12260,1064,/game/index/3977143
/team/623/12260,1099,/game/index/3978752
/team/623/12260,1255,/game/index/3980539
/team/623/12260,775,/game/index/3983886
/team/623/12260,762,/game/index/3986964
/team/623/12260,484,/game/index/3988206
/team/623/12260,170,/game/index/3991035
/team/623/12260,583,/game/index/3999611
/team/623/12260,8981,/game/index/4000096
/team/623/12260,1064,/game/index/3999752
/team/623/12260,1099,/game/index/4003334
/team/623/12260,484,/game/index/4019982
/team/623/12260,762,/game/index/4010611
/team/623/12260,775,/game/index/4015159
/team/623/12260,1255,/game/index/4020638
/team/939/10440,326,/game/index/170032
/team/939/10440,525,/game/index/170927
/team/939/10440,40,/game/index/172997
/team/939/10440,1050,/game/index/174699
/team/939/10440,8567,/game/index/178226
/team/939/10440,987,/game/index/178242
/team/939/10440,195,/game/index/178783
/team/939/10440,807,/game/index/181904
/team/939/10440,681,/game/index/183600
/team/939/10440,675,/game/index/183601
/team/939/10440,201,/game/index/184329
/team/939/10440,2694,/game/index/185234
/team/939/10440,28749,/game/index/186309
/team/939/10440,585,/game/index/187775
/team/939/10440,1115,/game/index/189384
/team/939/10440,1192,/game/index/189964
/team/939/10440,8567,/game/index/191772
/team/939/10440,1050,/game/index/192665
/team/939/10440,195,/game/index/194558
/team/939/10440,2694,/game/index/197770
/team/939/10440,987,/game/index/200303
/team/939/10440,585,/game/index/201703
/team/939/10440,28749,/game/index/207510
/team/939/10440,1192,/game/index/212351
/team/939/10440,1115,/game/index/213876
/team/939/10440,987,/game/index/223430
/team/939/10440,1115,/game/index/224850
/team/737/11220,481.0,/game/index/1379364
/team/737/11220,292.0,/game/index/1375812
/team/737/11220,30072.0,/game/index/1387022
/team/737/11220,475.0,/game/index/1407192
/team/737/11220,480.0,/game/index/1417602
/team/737/11220,451.0,/game/index/1425472
/team/737/11220,267.0,/game/index/1432719
/team/737/11220,,/game/index/1437312
/team/737/11220,1468.0,/game/index/1439492
/team/737/11220,962.0,/game/index/1484975
/team/737/11220,607.0,/game/index/1496380
/team/737/11220,146.0,/game/index/1498653
/team/737/11220,570.0,/game/index/1507622
/team/737/11220,642.0,/game/index/1516581
/team/737/11220,727.0,/game/index/1518722
/team/737/11220,580.0,/game/index/1541956
/team/737/11220,282.0,/game/index/1559517
/team/737/11220,962.0,/game/index/1549632
/team/737/11220,146.0,/game/index/1559518
/team/737/11220,607.0,/game/index/1561073
/team/737/11220,570.0,/game/index/1582212
/team/737/11220,282.0,/game/index/1584552
/team/737/11220,580.0,/game/index/1588432
/team/737/11220,642.0,/game/index/1636893
/team/737/11220,727.0,/game/index/1656292
/team/486/11540,185.0,/game/index/2738533
/team/486/11540,722.0,/game/index/2729914
/team/486/11540,,/game/index/2853794
/team/486/11540,479.0,/game/index/2765500
/team/486/11540,484.0,/game/index/2785938
/team/486/11540,789.0,/game/index/2795953
/team/486/11540,570.0,/game/index/2808098
/team/486/11540,,/game/index/2809417
/team/486/11540,123.0,/game/index/2816218
/team/486/11540,239.0,/game/index/2845359
/team/486/11540,282.0,/game/index/2847073
/team/486/11540,76.0,/game/index/2859633
/team/486/11540,809.0,/game/index/2869013
/team/486/11540,227.0,/game/index/2890613
/team/486/11540,11036.0,/game/index/2888477
/team/486/11540,238.0,/game/index/2895389
/team/486/11540,777.0,/game/index/2925493
/team/486/11540,621.0,/game/index/2929933
/team/486/11540,76.0,/game/index/2942537
/team/486/11540,809.0,/game/index/2960313
/team/486/11540,227.0,/game/index/2983190
/team/486/11540,238.0,/game/index/2996033
/team/486/11540,777.0,/game/index/3048213
/team/486/11540,621.0,/game/index/3078393
/team/486/11540,777.0,/game/index/3104110
/team/486/11540,621.0,/game/index/3114382
/team/566/12480,17094.0,/game/index/4236593
/team/566/12480,,/game/index/4237264
/team/566/12480,396.0,/game/index/4241706
/team/566/12480,263.0,/game/index/4243996
/team/566/12480,75.0,/game/index/4248549
/team/566/12480,225.0,/game/index/4250572
/team/566/12480,412.0,/game/index/4252789
/team/566/12480,637.0,/game/index/4254744
/team/566/12480,8404.0,/game/index/4259362
/team/566/12480,681.0,/game/index/4259672
/team/566/12480,,/game/index/4262958
/team/566/12480,269.0,/game/index/4265013
/team/566/12480,216.0,/game/index/4266840
/team/566/12480,1112.0,/game/index/4268889
/team/566/12480,752.0,/game/index/4270225
/team/566/12480,578.0,/game/index/4271995
/team/566/12480,203.0,/game/index/4273634
/team/566/12480,269.0,/game/index/4275745
/team/566/12480,637.0,/game/index/4276716
/team/566/12480,1112.0,/game/index/4279107
/team/566/12480,565.0,/game/index/4280414
/team/566/12480,374.0,/game/index/4284242
/team/566/12480,203.0,/game/index/4285936
/team/566/12480,752.0,/game/index/4289582
/team/566/12480,745.0,/game/index/4291927
/team/566/12480,578.0,/game/index/4295240
/team/195/11220,1402,/game/index/1374892
/team/195/11220,182,/game/index/1374872
/team/195/11220,515,/game/index/1411832
/team/195/11220,30037,/game/index/1399232
/team/195/11220,326,/game/index/1396594
/team/195/11220,177,/game/index/1411115
/team/195/11220,8567,/game/index/1416384
/team/195/11220,28749,/game/index/1427894
/team/195/11220,2694,/game/index/1432434
/team/195/11220,939,/game/index/1442359
/team/195/11220,335,/game/index/1460972
/team/195/11220,585,/game/index/1464328
/team/195/11220,1192,/game/index/1474012
/team/195/11220,987,/game/index/1494532
/team/195/11220,1115,/game/index/1498552
/team/195/11220,1050,/game/index/1510381
/team/195/11220,2694,/game/index/1518534
/team/195/11220,987,/game/index/1529398
/team/195/11220,939,/game/index/1544012
/team/195/11220,28749,/game/index/1556389
/team/195/11220,1115,/game/index/1560481
/team/195/11220,1050,/game/index/1574075
/team/195/11220,8567,/game/index/1587994
/team/195/11220,585,/game/index/1630832
/team/195/11220,1192,/game/index/1645492
/team/538/12260,707,/game/index/3953402
/team/538/12260,242,/game/index/3957867
/team/538/12260,19,/game/index/3959609
/team/538/12260,1059,/game/index/3962094
/team/538/12260,1163,/game/index/3964027
/team/538/12260,1315,/game/index/3984860
/team/538/12260,25719,/game/index/3967680
/team/538/12260,122,/game/index/3975366
/team/538/12260,119,/game/index/3977607
/team/538/12260,30069,/game/index/3980531
/team/538/12260,11839,/game/index/3980424
/team/538/12260,23725,/game/index/3981974
/team/538/12260,30036,/game/index/3985924
/team/538/12260,8398,/game/index/3987513
/team/538/12260,1059,/game/index/3989730
/team/538/12260,1163,/game/index/3991759
/team/538/12260,1315,/game/index/3995218
/team/538/12260,25719,/game/index/3996514
/team/538/12260,30170,/game/index/4000376
/team/538/12260,30069,/game/index/4004781
/team/538/12260,23725,/game/index/4007464
/team/538/12260,30036,/game/index/4010438
/team/538/12260,8398,/game/index/4016030
/team/538/12260,11839,/game/index/4021072
/team/538/12260,11839,/game/index/4030956
/team/538/12260,265,/game/index/4038762
/team/538/12260,686,/game/index/4043641
/team/30124/12480,499.0,/game/index/4231898
/team/30124/12480,395.0,/game/index/4232912
/team/30124/12480,30141.0,/game/index/4237748
/team/30124/12480,510.0,/game/index/4240312
/team/30124/12480,224.0,/game/index/4243455
/team/30124/12480,1079.0,/game/index/4245582
/team/30124/12480,,/game/index/4248590
/team/30124/12480,,/game/index/4250775
/team/30124/12480,604.0,/game/index/4255005
/team/30124/12480,354.0,/game/index/4259001
/team/30124/12480,561.0,/game/index/4259639
/team/30124/12480,2746.0,/game/index/4263131
/team/30124/12480,30002.0,/game/index/4265677
/team/30124/12480,333.0,/game/index/4266792
/team/30124/12480,934.0,/game/index/4269097
/team/30124/12480,174.0,/game/index/4270538
/team/30124/12480,,/game/index/4271714
/team/30124/12480,19117.0,/game/index/4272599
/team/30124/12480,30049.0,/game/index/4275257
/team/30124/12480,30137.0,/game/index/4276010
/team/30124/12480,15207.0,/game/index/4277073
/team/30124/12480,174.0,/game/index/4279688
/team/30124/12480,934.0,/game/index/4280882
/team/30124/12480,30137.0,/game/index/4285928
/team/30124/12480,333.0,/game/index/4334801
/team/30124/12480,30002.0,/game/index/4292729
/team/30124/12480,332.0,/game/index/4297123
/team/30124/12480,15207.0,/game/index/4299787
/team/30124/12480,30137.0,/game/index/4304589
/team/543/10740,339,/game/index/569750
/team/543/10740,765,/game/index/569770
/team/543/10740,368,/game/index/556813
/team/543/10740,410,/game/index/560150
/team/543/10740,1348,/game/index/569870
/team/543/10740,1460,/game/index/591653
/team/543/10740,22,/game/index/604232
/team/543/10740,1277,/game/index/711253
/team/543/10740,28594,/game/index/619710
/team/543/10740,36,/game/index/643094
/team/543/10740,682,/game/index/643095
/team/543/10740,1126,/game/index/646711
/team/543/10740,1318,/game/index/657914
/team/543/10740,21323,/game/index/682990
/team/543/10740,1029,/game/index/694391
/team/543/10740,984,/game/index/697746
/team/543/10740,8366,/game/index/710075
/team/543/10740,995,/game/index/716411
/team/543/10740,1460,/game/index/722230
/team/543/10740,162,/game/index/729810
/team/543/10740,21323,/game/index/733966
/team/543/10740,8366,/game/index/735475
/team/543/10740,8956,/game/index/739794
/team/543/10740,28594,/game/index/753797
/team/543/10740,23157,/game/index/757290
/team/543/10740,1126,/game/index/771353
/team/543/10740,1318,/game/index/789250
/team/543/10740,984,/game/index/815432
/team/543/10740,241,/game/index/878550
/team/1015/10740,,/game/index/525590
/team/1015/10740,1116.0,/game/index/535470
/team/1015/10740,636.0,/game/index/542532
/team/1015/10740,,/game/index/544076
/team/1015/10740,947.0,/game/index/557230
/team/1015/10740,947.0,/game/index/574514
/team/1015/10740,1116.0,/game/index/595799
/team/1015/10740,,/game/index/611130
/team/1015/10740,1009.0,/game/index/620371
/team/1015/10740,1346.0,/game/index/622210
/team/1015/10740,474.0,/game/index/639340
/team/1015/10740,11740.0,/game/index/661910
/team/1015/10740,734.0,/game/index/658741
/team/1015/10740,358.0,/game/index/673432
/team/1015/10740,766.0,/game/index/678878
/team/1015/10740,487.0,/game/index/692661
/team/1015/10740,10.0,/game/index/699890
/team/1015/10740,181.0,/game/index/716392
/team/1015/10740,11740.0,/game/index/725833
/team/1015/10740,734.0,/game/index/729949
/team/1015/10740,358.0,/game/index/736281
/team/1015/10740,766.0,/game/index/744890
/team/1015/10740,487.0,/game/index/753892
/team/1015/10740,10.0,/game/index/760712
/team/1015/10740,474.0,/game/index/774791
/team/1015/10740,181.0,/game/index/783614
/team/1015/10740,734.0,/game/index/817891
/team/1015/10740,766.0,/game/index/825534
/team/1015/10740,10.0,/game/index/831590
/team/1015/10740,233.0,/game/index/876554
/team/1015/10740,208.0,/game/index/884090
/team/1015/10740,10.0,/game/index/900573
/team/393/12260,327.0,/game/index/3951877
/team/393/12260,434.0,/game/index/3951870
/team/393/12260,2915.0,/game/index/3954971
/team/393/12260,220.0,/game/index/3958481
/team/393/12260,600.0,/game/index/3959079
/team/393/12260,251.0,/game/index/3961877
/team/393/12260,489.0,/game/index/3964477
/team/393/12260,488.0,/game/index/3965882
/team/393/12260,416.0,/game/index/3966488
/team/393/12260,392.0,/game/index/3968067
/team/393/12260,523.0,/game/index/3971583
/team/393/12260,23.0,/game/index/3971883
/team/393/12260,,/game/index/3972423
/team/393/12260,606.0,/game/index/3973877
/team/393/12260,391.0,/game/index/3974464
/team/393/12260,545.0,/game/index/3975203
/team/393/12260,158.0,/game/index/3978117
/team/393/12260,446.0,/game/index/3981101
/team/393/12260,632.0,/game/index/3986769
/team/393/12260,647.0,/game/index/3987600
/team/393/12260,61.0,/game/index/3991028
/team/393/12260,165.0,/game/index/3997522
/team/393/12260,290.0,/game/index/3999083
/team/393/12260,270.0,/game/index/4003653
/team/393/12260,485.0,/game/index/4005609
/team/393/12260,178.0,/game/index/4010889
/team/393/12260,290.0,/game/index/4016583
/team/393/12260,647.0,/game/index/4020911
/team/393/12260,228.0,/game/index/4024837
/team/393/12260,178.0,/game/index/4031493
/team/393/12260,446.0,/game/index/4040493
/team/393/12260,446.0,/game/index/4050256
/team/224/12480,436,/game/index/4233038
/team/224/12480,561,/game/index/4233031
/team/224/12480,354,/game/index/4257317
/team/224/12480,30124,/game/index/4243455
/team/224/12480,799,/game/index/4245299
/team/224/12480,299,/game/index/4246220
/team/224/12480,30119,/game/index/4249401
/team/224/12480,1079,/game/index/4251234
/team/224/12480,30141,/game/index/4253939
/team/224/12480,280,/game/index/4264901
/team/224/12480,35,/game/index/4259315
/team/224/12480,1403,/game/index/4278861
/team/224/12480,15207,/game/index/4263126
/team/224/12480,19117,/game/index/4264051
/team/224/12480,2746,/game/index/4265598
/team/224/12480,345,/game/index/4269219
/team/224/12480,510,/game/index/4270025
/team/224/12480,591,/game/index/4272626
/team/224/12480,757,/game/index/4274694
/team/224/12480,506,/game/index/4276062
/team/224/12480,417,/game/index/4276988
/team/224/12480,262,/game/index/4278596
/team/224/12480,591,/game/index/4279899
/team/224/12480,757,/game/index/4280847
/team/224/12480,345,/game/index/4284680
/team/224/12480,510,/game/index/4286122
/team/224/12480,506,/game/index/4290355
/team/224/12480,417,/game/index/4291904
/team/224/12480,262,/game/index/4297302
/team/224/12480,280,/game/index/4303395
/team/224/12480,417,/game/index/4306380
/team/224/12480,35,/game/index/4309416
/team/224/12480,499,/game/index/4315637
/team/224/12480,1079,/game/index/4316943
/team/542/10740,1001.0,/game/index/544890
/team/542/10740,359.0,/game/index/524911
/team/542/10740,,/game/index/540350
/team/542/10740,743.0,/game/index/552052
/team/542/10740,49.0,/game/index/567611
/team/542/10740,20794.0,/game/index/566893
/team/542/10740,357.0,/game/index/589110
/team/542/10740,,/game/index/621599
/team/542/10740,,/game/index/624270
/team/542/10740,359.0,/game/index/639256
/team/542/10740,592.0,/game/index/647027
/team/542/10740,1245.0,/game/index/655591
/team/542/10740,13302.0,/game/index/660453
/team/542/10740,11504.0,/game/index/671030
/team/542/10740,1174.0,/game/index/679125
/team/542/10740,15646.0,/game/index/690371
/team/542/10740,9223.0,/game/index/729251
/team/542/10740,1023.0,/game/index/705558
/team/542/10740,2683.0,/game/index/714781
/team/542/10740,592.0,/game/index/725851
/team/542/10740,1245.0,/game/index/734478
/team/542/10740,1072.0,/game/index/745170
/team/542/10740,11504.0,/game/index/749441
/team/542/10740,30051.0,/game/index/758171
/team/542/10740,15646.0,/game/index/770930
/team/542/10740,1023.0,/game/index/780989
/team/24639/12260,,/game/index/3952377
/team/24639/12260,20794.0,/game/index/3963169
/team/24639/12260,608.0,/game/index/3955807
/team/24639/12260,767.0,/game/index/3959123
/team/24639/12260,206.0,/game/index/3960200
/team/24639/12260,30045.0,/game/index/3963172
/team/24639/12260,584.0,/game/index/3963576
/team/24639/12260,8968.0,/game/index/3969825
/team/24639/12260,947.0,/game/index/3970621
/team/24639/12260,347.0,/game/index/3971916
/team/24639/12260,9680.0,/game/index/3975196
/team/24639/12260,208.0,/game/index/3977999
/team/24639/12260,49.0,/game/index/4037016
/team/24639/12260,233.0,/game/index/3986576
/team/24639/12260,230.0,/game/index/3987434
/team/24639/12260,689.0,/game/index/3988762
/team/24639/12260,608.0,/game/index/3991246
/team/24639/12260,20794.0,/game/index/3994361
/team/24639/12260,30045.0,/game/index/3996956
/team/24639/12260,230.0,/game/index/4000545
/team/24639/12260,584.0,/game/index/4003590
/team/24639/12260,689.0,/game/index/4007582
/team/24639/12260,49.0,/game/index/4010828
/team/24639/12260,9680.0,/game/index/4016221
/team/24639/12260,208.0,/game/index/4020858
/team/24639/12260,233.0,/game/index/4034476
/team/24639/12260,608.0,/game/index/4038772
/team/14/12480,539,/game/index/4232275
/team/14/12480,140,/game/index/4235133
/team/14/12480,526,/game/index/4236942
/team/14/12480,1104,/game/index/4240119
/team/14/12480,80,/game/index/4240839
/team/14/12480,639,/game/index/4246387
/team/14/12480,285,/game/index/4248449
/team/14/12480,813,/game/index/4251327
/team/14/12480,386,/game/index/4253194
/team/14/12480,153,/game/index/4254754
/team/14/12480,116,/game/index/4256775
/team/14/12480,599,/game/index/4259343
/team/14/12480,663,/game/index/4260871
/team/14/12480,158,/game/index/4263197
/team/14/12480,167,/game/index/4264103
/team/14/12480,368,/game/index/4265552
/team/14/12480,683,/game/index/4267535
/team/14/12480,469,/game/index/4268758
/team/14/12480,391,/game/index/4334705
/team/14/12480,62,/game/index/4272617
/team/14/12480,380,/game/index/4274704
/team/14/12480,738,/game/index/4275628
/team/14/12480,272,/game/index/4277504
/team/14/12480,368,/game/index/4279251
/team/14/12480,683,/game/index/4281203
/team/14/12480,469,/game/index/4282328
/team/14/12480,62,/game/index/4284740
/team/14/12480,391,/game/index/4289636
/team/14/12480,380,/game/index/4293280
/team/14/12480,738,/game/index/4296437
/team/14/12480,272,/game/index/4300141
/team/14/12480,272,/game/index/4303861
/team/14/12480,683,/game/index/4310272
/team/14/12480,738,/game/index/4315221
/team/14/12480,617,/game/index/4320985
/team/794/10260,9.0,/game/index/29011
/team/794/10260,625.0,/game/index/30664
/team/794/10260,331.0,/game/index/29177
/team/794/10260,,/game/index/30583
/team/794/10260,506.0,/game/index/30584
/team/794/10260,99.0,/game/index/31642
/team/794/10260,493.0,/game/index/36062
/team/794/10260,494.0,/game/index/35914
/team/794/10260,371.0,/game/index/38302
/team/794/10260,302.0,/game/index/39373
/team/794/10260,796.0,/game/index/41384
/team/794/10260,514.0,/game/index/42949
/team/794/10260,817.0,/game/index/46484
/team/794/10260,86.0,/game/index/47444
/team/794/10260,87.0,/game/index/51547
/team/794/10260,735.0,/game/index/52722
/team/794/10260,797.0,/game/index/56543
/team/794/10260,810.0,/game/index/61703
/team/794/10260,184.0,/game/index/63476
/team/794/10260,287.0,/game/index/64694
/team/794/10260,148.0,/game/index/65663
/team/794/10260,817.0,/game/index/67062
/team/794/10260,87.0,/game/index/73503
/team/794/10260,735.0,/game/index/77662
/team/794/10260,797.0,/game/index/87482
/team/794/10260,184.0,/game/index/94842
/team/794/10260,810.0,/game/index/98504
/team/794/10260,148.0,/game/index/102602
/team/794/10260,305.0,/game/index/107983
/team/794/10260,302.0,/game/index/123122
/team/794/10260,371.0,/game/index/116842
/team/794/10260,817.0,/game/index/123363
/team/794/10260,184.0,/game/index/124643
/team/794/10260,5.0,/game/index/133259
/team/794/10260,609.0,/game/index/142617
/team/463/12020,505,/game/index/3509878
/team/463/12020,1004,/game/index/3513578
/team/463/12020,572,/game/index/3518594
/team/463/12020,464,/game/index/3525606
/team/463/12020,695,/game/index/3536747
/team/463/12020,234,/game/index/3550044
/team/463/12020,169,/game/index/3577804
/team/463/12020,2743,/game/index/3586924
/team/463/12020,140,/game/index/3595946
/team/463/12020,277,/game/index/3622504
/team/463/12020,370,/game/index/3623664
/team/463/12020,519,/game/index/3624025
/team/463/12020,306,/game/index/3634430
/team/463/12020,312,/game/index/3649424
/team/463/12020,587,/game/index/3659337
/team/463/12020,301,/game/index/3668865
/team/463/12020,796,/game/index/3681276
/team/463/12020,428,/game/index/3696904
/team/463/12020,416,/game/index/3711165
/team/463/12020,418,/game/index/3717964
/team/463/12020,428,/game/index/3730173
/team/463/12020,509,/game/index/3742064
/team/463/12020,539,/game/index/3755733
/team/463/12020,796,/game/index/3774804
/team/463/12020,559,/game/index/3789489
/team/463/12020,392,/game/index/3793600
/team/463/12020,312,/game/index/3796595
/team/463/12020,518,/game/index/3799196
/team/463/12020,301,/game/index/3804495
/team/463/12020,392,/game/index/3809328
/team/463/12020,539,/game/index/3812831
/team/1371/10260,,
/team/11/10740,454.0,/game/index/559950
/team/11/10740,172.0,/game/index/561315
/team/11/10740,109.0,/game/index/564790
/team/11/10740,30125.0,/game/index/583032
/team/11/10740,,/game/index/584810
/team/11/10740,30125.0,/game/index/588174
