season,school_id,jersey,player_id,player_name,pos,height,class
2017,352,11,1847818.0,"Cohen, Jordan",G,6-1,Fr
2017,352,15,1741048.0,"Davis, Jay Jay",G,5-10,Jr
2017,352,13,1741045.0,"Holba, Matt",F,6-7,So
2017,352,32,1519094.0,"Kempton, Tim",C,6-10,Sr
2017,352,2,1741047.0,"Leufroy, Kyle",G,6-3,So
2017,352,21,,"Lieb, Jack",C,6-10,Fr
2017,352,5,1519089.0,"Price, Austin",G,6-4,Sr
2017,352,1,1627379.0,"Ross, Kahron",G,5-11,Jr
2017,352,55,1741046.0,"Sedore, Caleb",C,6-11,So
2017,352,20,1847816.0,"Tejada, Lance",G,6-2,Jr
2017,352,40,1847817.0,"Wolf, Josh",C,6-10,Fr
2017,354,20,1734488.0,"Blaylock, Delaney",F,6-5,So
2017,354,33,1844607.0,"D'Avanzo, Anthony",F,6-8,Fr
2017,354,21,1514831.0,"Henshaw, Capel",G,6-2,Sr
2017,354,22,1844604.0,"Miles, Eddie",G,6-3,Jr
2017,354,14,1844603.0,"Norton, Nick",F,6-6,Jr
2017,354,32,1844606.0,"Oliver, Donovan",G,6-5,Fr
2017,354,12,1844602.0,"Pischke, Adam",G,5-10,Fr
2017,354,4,1734485.0,"Reinhart, Jake",G,6-2,So
2017,354,30,,"Roberts, Joshua",G,6-3,Fr
2017,354,5,1734486.0,"Simelton, Miles",G,6-1,Sr
2017,354,35,1861724.0,"Soderholm, Jens",,6-3,N/A
2017,354,23,1734489.0,"Vukaj, Frank",C,6-9,So
2017,354,10,1844601.0,"Wilson, Cristen",F,6-5,Jr
2017,354,40,1844608.0,"Windt, Justin",G,6-4,Fr
2017,355,4,1844424,"Barmore, Xzavier",G,6-1,Fr
2017,355,0,1844425,"Baxter-Bell, Myo",F,6-5,Fr
2017,355,3,1745947,"Cabbil, Lovell",G,6-3,So
2017,355,13,1844426,"Chen, Ray",G,6-1,Sr
2017,355,22,1745948,"Dawson, John",G,6-2,Sr
2017,355,15,1844427,"Farquhar, Zach",G,5-9,So
2017,355,12,1844428,"Gardner, Brock",F,6-7,Fr
2017,355,44,1745949,"Hiepler, Ryan",G,6-0,So
2017,355,1,1745944,"Homesley, Caleb",G,6-4,So
2017,355,5,1515220,"Kemrite, Ryan",G,6-4,Jr
2017,355,11,1844429,"Pacheco-Ortiz, Georgie",G,6-1,Fr
2017,355,2,1635536,"Reid, A.C.",G,6-5,Jr
2017,355,24,1637377,"Talbert, Ezra",F,6-8,So
2017,355,34,1844430,"Talbert, Josiah",F,6-9,Fr
2017,356,35,,"Alston, Vic",G,6-2,Jr
2017,356,23,1848460.0,"Bolen, Kevin",F,6-6,Jr
2017,356,22,1734368.0,"Clark, O'Shai",G,6-1,Sr
2017,356,12,1734365.0,"Lewis, Richie",G,6-1,Sr
2017,356,3,1848459.0,"Mason, Maurice",G,6-2,Jr
2017,356,5,1734369.0,"Mattox, Tacourrus",F,6-8,Sr
2017,356,0,1734360.0,"Morfeld, Chase",G,5-11,So
2017,356,21,1620420.0,"Nailes, Alexander",G,6-4,Jr
2017,356,15,1734366.0,"Ollison, Rod",F,6-5,Sr
2017,356,10,1734363.0,"Smith, Jaylon",G,6-3,Sr
2017,356,20,1734367.0,"Spencer, Darrius",G,6-4,So
2017,356,25,1513007.0,"Spudich, Aaron",F,6-4,Sr
2017,356,1,1734361.0,"Virdure, Anthony",G,6-0,Sr
2017,356,11,1734364.0,"Wilson, Deionte",G,6-3,Fr
2017,357,32,1856766,"Allen, Carlton",F,6-10,Sr
2017,357,30,1738361,"Bundley, Dreyan",G,6-2,So
2017,357,1,1856763,"Campbell, Cameron",G,6-3,Fr
2017,357,13,1626682,"Davis, Joshua",F,6-5,Sr
2017,357,4,1738356,"Davis, Blair",G,5-11,So
2017,357,5,1750421,"Depina, Antonio",G,6-4,Jr
2017,357,24,1750422,"James, Sean",G,6-4,Jr
2017,357,35,1856767,"Lane, Carl",F,6-9,Jr
2017,357,12,1856765,"Laws, Khayyir",G,5-10,Jr
2017,357,22,1738360,"Nelson, Tracey",F,6-7,Jr
2017,357,3,1856764,"Richardson, James",G,5-10,Jr
2017,357,21,1738359,"Saaba, Umar",F,6-4,So
2017,357,10,1738357,"Seney, Malachi",G,5-11,Sr
2017,357,11,1626680,"Watson, Jordan",G,6-2,Jr
2017,357,20,1738358,"Young, Vernon",F,6-6,Sr
2017,358,1,1857498,"Alexander, Dominique",F,6-7,Jr
2017,358,4,1857499,"Cranney, Sean",G,6-2,Fr
2017,358,5,1737686,"Edwards, Cannon",G,6-2,Sr
2017,358,22,1857506,"Habazin, Mateo",F,6-8,Fr
2017,358,20,1737689,"Ingram, Billy",F,6-6,Sr
2017,358,21,1737690,"Jobling, Jake",G,6-2,So
2017,358,14,1857504,"Johnson, Malik",F,6-9,Jr
2017,358,10,1857500,"Kumanovic, Toni",G,6-4,Fr
2017,358,11,1737687,"Lane, Jahmal",G,6-4,Sr
2017,358,24,1508825,"Moorer, Marcel",F,6-3,Sr
2017,358,12,1857502,"Robinson, Gavin",F,6-7,Jr
2017,358,0,1858205,"Stallworth, Johnny",G,6-0,Jr
2017,358,2,1862975,"Williams, Harlan",F,6-8,Fr
2017,359,42,1863482,"Bailey, Emarri",,-,N/A
2017,359,5,1746819,"Belfield, Ramel",G,6-5,Jr
2017,359,32,1861200,"Bond, Darryl",F,6-7,Sr
2017,359,55,1861202,"Briggs, Terrance",G,6-1,Jr
2017,359,12,1861192,"Bultus, Davy",G,6-6,Jr
2017,359,2,1861191,"Burhannon, Cameron",G,6-3,Jr
2017,359,21,1746820,"Clowney, Rodney",G,6-8,So
2017,359,23,1861197,"Dortch-Jones, Eric",G,6-5,Sr
2017,359,15,1861196,"Duncan, David",F,6-6,So
2017,359,50,1866545,"Gaston, Jared",,-,N/A
2017,359,50,1861201,"Hodoh, Desmond",G,6-2,Jr
2017,359,44,1861203,"Jinad, Shukur",F,6-3,Fr
2017,359,21,1871277,"Jones, Valworth",,-,N/A
2017,359,34,1861198,"Livingston, Ja'Corey",F,6-6,Fr
2017,359,14,1746824,"Lowe, Kendric",C,6-7,So
2017,359,3,1861195,"Lundy, Joe",G,6-0,So
2017,359,1,1861190,"McClendon, Samuel",G,6-1,Jr
2017,359,4,1861193,"Ray, Roger",G,5-8,Fr
2017,359,11,1861194,"Stanback, Desmond",G,6-3,Jr
2017,359,55,1861199,"Stinson, Trevelen",G,5-10,Sr
2017,359,33,1629587,"Wilson, Jimmy",G,6-4,Jr
2017,360,13,1746001,"Barnes, Jihad",G,6-1,So
2017,360,20,1850001,"Brake, Tarojae",G,6-3,Fr
2017,360,32,1631321,"Brown, Scott",F,6-5,Jr
2017,360,1,1850002,"Campbell, Khaleeq",G,5-7,Fr
2017,360,31,1746003,"Hinton, Amir",G,6-4,Fr
2017,360,23,1532337,"Hunt, Raeese",F,6-7,Jr
2017,360,21,1410510,"Jackson, Brahieme",G,6-3,Sr
2017,360,12,1850003,"Jackson, Fateem",G,6-4,Fr
2017,360,11,1850004,"McQueen, Jakwon",F,6-6,Fr
2017,360,2,1850005,"Oxner, Keinan",G,6-1,Fr
2017,360,3,1745993,"Renninger, Cole",G,6-3,Sr
2017,360,10,1850006,"Saintilius, Alsmith",G,6-4,So
2017,360,33,1746004,"Slade, Craig",F,6-6,Sr
2017,361,2,1849839,"Agosto, Jashaun",G,5-11,Fr
2017,361,0,1739157,"Askew, Kwe",F,6-7,Fr
2017,361,4,1849840,"Batts, Julian",G,5-11,Fr
2017,361,30,1849841,"Bradley, Ashtyn",G,6-4,Fr
2017,361,44,1739162,"Cisse, Ganlandou",C,6-9,So
2017,361,24,1739160,"Clark, Raiquan",G,6-4,So
2017,361,23,1509746,"Feidanga, Glenn",F,6-8,Sr
2017,361,3,1509743,"Fleming, Iverson",G,6-1,Sr
2017,361,22,1739159,"Frias, Raul",G,6-1,So
2017,361,33,1739161,"Frink, Jerome",F,6-7,Sr
2017,361,11,1509744,"Hernandez, Joel",G,6-3,Sr
2017,361,12,1739158,"McMullen, Mitchell",G,5-8,Fr
2017,361,14,1855732,"Williams, Caylen",G,6-0,Fr
2017,361,13,1509748,"Zanna, Nura",F,6-7,Jr
2017,361,53,1739163,"van Sauers, Julius",F,6-8,So
2017,362,0,1856254.0,"Altenord, Richard",G,6-4,Fr
2017,362,13,1630668.0,"Bibens, Aary",G,6-3,Jr
2017,362,10,1856259.0,"Cleckley, Tracy",G,6-3,Fr
2017,362,33,1630671.0,"Dotson, Greg",F,6-5,Sr
2017,362,31,1856264.0,"Doucette, Kyle",F,6-8,Fr
2017,362,34,1856265.0,"Elisias, Hall",F,6-7,Fr
2017,362,4,1509515.0,"Hall, Jared",G,6-0,Sr
2017,362,12,1856261.0,"Kennedy-Gay, Brandon",G,6-1,Fr
2017,362,3,1856257.0,"Keyro, Nabil",G,5-10,Fr
2017,362,1,1856255.0,"Lambre, Gael",G,6-2,Fr
2017,362,2,1856256.0,"McLeggan, Kyle",G,6-1,Jr
2017,362,5,1856258.0,"Mosley, Jemal",G,6-1,Sr
2017,362,15,,"Passaretti, Jake",G,6-0,Fr
2017,362,30,1856263.0,"Powell, Justin",G,6-6,Fr
2017,362,24,1747146.0,"Powell, Hunter",F,6-8,Jr
2017,362,11,1856260.0,"Rivers, Jared",G,6-1,Fr
2017,363,3,1518797.0,"Allen, Darrion",G,6-2,Sr
2017,363,10,,"Ashe, B.K.",G,6-1,Sr
2017,363,15,1518800.0,"Belton, Isaac",G,6-4,Sr
2017,363,22,,"Covrig, Caius",G,6-5,Fr
2017,363,0,1861967.0,"Ezeani, Dominic",G,5-11,Fr
2017,363,2,1746434.0,"Gee, Bryan",G,6-0,So
2017,363,24,1518801.0,"Geter, Damarion",F,6-7,Sr
2017,363,4,1746433.0,"Lane, Khris",F,6-6,Jr
2017,363,11,1877479.0,"Montague, Jahleem",F,6-8,So
2017,363,12,,"Munoz, Juan",G,5-11,Fr
2017,363,20,1857901.0,"Romeo, Obi",F,6-10,Jr
2017,363,30,1748044.0,"Shields, Chris",F,6-8,So
2017,363,21,1857902.0,"Smith, Jashaun",F,6-5,Fr
2017,363,5,1857900.0,"Thompson, Kendrick",G,6-2,Jr
2017,363,1,1857899.0,"Walton, Isaiah",G,6-4,So
2017,364,32,1859607,"Agomo, Udo",F,6-5,Fr
2017,364,54,1865670,"Burkholder, Ben",F,6-3,Fr
2017,364,15,1745420,"Busch, Justin",G,5-11,Sr
2017,364,12,1859605,"Dacy-Seijo, Matt",G,5-8,Fr
2017,364,24,1745422,"DiCanio, Ryan",G,6-3,So
2017,364,34,1859608,"Ford, Jonathan",G,6-4,Fr
2017,364,30,1745423,"George, Demond",G,6-0,So
2017,364,31,1745429,"Hummel, Noah",F,6-6,Jr
2017,364,10,1859603,"Mathis, Christian",G,6-3,Sr
2017,364,50,1745430,"McClaughry, Will",F,6-7,So
2017,364,20,1745421,"Mims, Michael",G,5-9,So
2017,364,44,1859611,"Petrov, Vladimir",F,6-6,Jr
2017,364,23,1529283,"Quinn, Danny",F,6-6,Sr
2017,364,41,1859604,"Ruggles, Josh",G,6-2,So
2017,364,42,1859610,"Shute, Tom",G,6-1,So
2017,364,40,1859609,"Toman, Jake",F,6-7,So
2017,364,21,1631084,"VanWambeke, Justin",G,6-0,Sr
2017,364,22,1859606,"Williams, Deandre",F,6-7,Jr
2017,365,2,1747994,"Blakeney, Antonio",G,6-4,So
2017,365,20,1519702,"Bridgewater, Brian",F,6-9,Sr
2017,365,45,1519700,"Eddlestone, Brandon",F,6-8,Sr
2017,365,21,1635918,"Epps, Aaron",F,6-9,Jr
2017,365,12,1860737,"Graves, Marshall",,-,N/A
2017,365,5,1857612,"Hayward, Kieran",,-,N/A
2017,365,10,1863792,"Jenkins, Branden",,-,N/A
2017,365,22,1519697,"Malone, Darcy",C,7-0,Sr
2017,365,4,1857610,"Mays, Skylar",G,-,N/A
2017,365,15,1635919,"Patterson, Jalyn",C,6-1,Jr
2017,365,55,1519701,"Quarterman, Tim",G,6-6,Sr
2017,365,1,1857611,"Reath, Duop",F,-,N/A
2017,365,3,1635916,"Robinson Iii, Elbert",C,7-1,Jr
2017,365,0,1747995,"Sampson, Brandon",G,6-5,So
2017,365,3,1519695,"Shortess, Henry",G,5-9,Sr
2017,365,44,1857613,"Sims, Wayde",,-,N/A
2017,365,15,1860736,"Vial, Reed",,-,N/A
2017,365,32,1750321,"Victor, Craig",,-,Fr
2017,366,0,1622855,"Boykins, Jacobi",G,6-6,Jr
2017,366,4,1844781,"Bracey, Daquan",G,5-11,Fr
2017,366,25,1844782,"Davis, Qiydar",G,6-6,Sr
2017,366,3,1844783,"Harris, Jalen",G,6-4,Fr
2017,366,1,1733392,"Jean, Derric",G,6-2,So
2017,366,2,1622851,"McCree, Erik",F,6-8,Sr
2017,366,11,1844784,"Pemberton, Jacolby",F,6-5,Fr
2017,366,35,1844785,"Powell, Oliver",F,6-8,Fr
2017,366,23,1733393,"Robinson, Da'Shawn",G,6-3,Sr
2017,366,24,1844786,"Sherman, Omar",F,6-9,Jr
2017,366,15,1852001,"Taylor, Jeremiah",G,6-4,Fr
2017,366,30,1733395,"Walker, Luke",G,6-2,So
2017,366,22,1733394,"Washington, Jy&#X27;Lan",F,6-9,So
2017,366,5,1622852,"White, Joniah",C,7-0,Jr
2017,367,22,1733836,"Adel, Deng",F,6-7,So
2017,367,4,1512047,"Avare, Dillon",G,6-0,Jr
2017,367,11,1733839,"Henderson, Jay",G,6-4,So
2017,367,1,1857184,"Hicks, Tony",,-,N/A
2017,367,10,1621951,"Johnson, Jaylen",F,6-9,Jr
2017,367,0,1857183,"King, VJ",,6-6,N/A
2017,367,23,1512050,"Levitch, David",G,6-3,Sr
2017,367,14,1621954,"Mahmoud, Anas",F,7-0,Jr
2017,367,12,1397800,"Mathiang, Mangok",C,6-10,Sr
2017,367,30,1733837,"McMahon, Ryan",G,6-0,So
2017,367,45,1733835,"Mitchell, Donovan",G,6-3,So
2017,367,32,1621952,"Onuaku, Chinanu",C,6-10,Jr
2017,367,15,1857185,"Sharpe, Tyler",,-,N/A
2017,367,2,1621953,"Snider, Quentin",G,6-2,Jr
2017,367,13,1733838,"Spalding, Ray",F,6-10,So
2017,367,5,1621955,"Stockman, Matz",C,7-0,Jr
2017,368,35,1857191,"Bennett, Connor",,6-10,N/A
2017,368,3,1857190,"Borovac, Stefan",F,6-8,N/A
2017,368,30,1747905,"Cornelius, Mark",,-,Fr
2017,368,0,1622059,"Crawford, Lance",G,5-10,Jr
2017,368,12,1622079,"Gantz, Josh",G,6-7,Jr
2017,368,22,1622077,"Harris, Matt",G,6-1,Jr
2017,368,1,1747904,"Hayes Ii, Keith",G,-,Fr
2017,368,4,1747903,"Jones, Ryan",G,6-3,Fr
2017,368,24,1516831,"Livingston, Tyler",F,6-5,Sr
2017,368,1,1857192,"Perry, Rinardo",,6-4,N/A
2017,368,23,1747901,"Primerano, Logan",,-,Fr
2017,368,15,1622076,"Shea, Jordan",G,6-4,Jr
2017,368,5,1622060,"Smith, Dontavious",F,6-8,Jr
2017,368,10,1516829,"Thomas, Jahad",G,6-2,Sr
2017,368,11,1747902,"White, Isaac",,6-0,Fr
2017,368,44,1857189,"Wolter, Cameron",,6-8,N/A
2017,369,35,1627410,"Barnard, Chancellor",F,6-4,Jr
2017,369,14,1842809,"Champion, Chuck",G,6-3,Fr
2017,369,25,1726007,"Fives, James",G,6-6,So
2017,369,0,1842805,"Gollihar, Dylan",C,7-1,Fr
2017,369,1,1510404,"Gorski, Nick",F,6-9,Sr
2017,369,22,1627409,"Gregory, Cam",F,6-8,Jr
2017,369,12,1842808,"Harriott, Austin",G,6-4,Fr
2017,369,21,1843877,"Jones, Jarred",F,6-7,Sr
2017,369,10,1842807,"Kostecka, Andrew",G,6-4,Fr
2017,369,41,1842810,"Langendoerfer, Ian",G,6-5,Fr
2017,369,15,1726006,"Norton, Sam",G,6-2,So
2017,369,4,1726005,"Provo, Nevell",G,6-0,So
2017,369,5,1842806,"Scott, Kavaughn",F,6-8,Fr
2017,369,20,1627408,"Staubi, Matt",G,5-8,Jr
2017,369,2,1627406,"Walker, Andre",G,6-0,Jr
2017,370,2,1855224,"Amayo, Kelvin",G,6-4,Sr
2017,370,10,1733598,"Brown, Brandon",G,5-11,Sr
2017,370,5,1855225,"Gipson, Donald",G,6-3,Fr
2017,370,12,1627705,"Haney, Steven",F,6-5,Sr
2017,370,11,1627704,"Herman, Petr",F,6-10,Jr
2017,370,20,1855226,"Johansson, Erik",G,6-5,Fr
2017,370,24,1733601,"Johnson, Shamar",F,6-7,Sr
2017,370,15,1855227,"Jovanovic, Stefan",C,6-11,Sr
2017,370,13,1855228,"Manuel, Trevor",F,6-9,So
2017,370,14,1855229,"Markusson, Mattias",C,7-3,Fr
2017,370,25,1733602,"McClendon, Jeffery",G,6-1,So
2017,370,22,1733600,"Tuach, Buay",G,6-6,Sr
2017,370,3,1733596,"Tutu, Munis",G,6-1,So
2017,371,2,1849548,"Baughman, Jake",G,6-3,Fr
2017,371,30,1849554,"Burt, Byron",G,6-5,Jr
2017,371,22,1849551,"Chastain, Matt",F,6-6,Fr
2017,371,13,1849558,"Custer, Clayton",G,6-1,Jr
2017,371,10,1849550,"Cvorovic, Igor",F,6-8,Fr
2017,371,44,1849557,"DiNardi, Nick",F,6-7,Jr
2017,371,35,1395158,"Doyle, Milton",G,6-4,Sr
2017,371,32,1849555,"Granic, Vlatko",F,6-8,Jr
2017,371,0,1626465,"Ingram, Donte",G,6-6,Jr
2017,371,24,1849553,"Jackson, Aundre",F,6-5,Jr
2017,371,31,1735726,"Kirby, Maurice",F,6-9,Jr
2017,371,1,1746706,"Lisha, Glorind",G,6-2,Sr
2017,371,14,1626469,"Richardson, Ben",G,6-3,Jr
2017,371,23,1849552,"Satterwhite, Cameron",G,6-4,Fr
2017,371,4,1849549,"Skokna, Bruno",G,6-4,Fr
2017,371,25,1735725,"Smith, Tyson",G,6-2,Jr
2017,371,33,1849556,"Woodyard, Cameron",G,6-3,Fr
2017,372,1,1855705,"Boeyink, Trey",G,5-10,Fr
2017,372,41,1855704,"Decman, Hunter",F,6-3,Fr
2017,372,42,1524257,"Dickey, Hank",C,6-8,Sr
2017,372,23,1855703,"Kappus, James",G,6-3,Fr
2017,372,22,1855702,"Lee, Daniel",G,6-3,Fr
2017,372,32,1873836,"Lowley, Colten",,6-2,N/A
2017,372,44,1742249,"Lucas, Markell",C,6-4,Sr
2017,372,31,1636425,"Matthias, Mccoy",F,6-6,Jr
2017,372,3,1742244,"Nicolaisen, Jared",G,6-1,So
2017,372,2,1631764,"Palmer, Luke",G,6-1,Sr
2017,372,12,1756307,"Peters, Josh",G,6-0,So
2017,372,4,1742245,"Schuring, Drake",G,6-2,So
2017,372,5,1640550,"Stafford, Kevin",G,5-11,Sr
2017,372,10,1742246,"Sturges, Spencer",G,5-11,So
2017,372,14,1855700,"Walker, Brevin",G,6-0,Fr
2017,372,20,1855701,"Whitlock, Ray",G,6-1,Fr
2017,372,33,1631766,"Wright, Christian",G,6-3,Jr
2017,373,11,1856530.0,"Bishop, Trent",F,6-5,Fr
2017,373,13,1741575.0,"Chandler, Calvin",F,6-6,So
2017,373,15,1741576.0,"Cole, Serge",F,6-4,So
2017,373,10,1741577.0,"Duckett, T.J.",G,6-3,So
2017,373,4,1741579.0,"Howze, Jordan",G,6-0,So
2017,373,22,1631302.0,"James, Darius",G,6-1,Jr
2017,373,3,1856529.0,"Jefferson, Ronald",G,6-3,Fr
2017,373,2,1741580.0,"Johnson, David",G,5-9,Sr
2017,373,5,1741581.0,"Kee, Willie",G,5-10,So
2017,373,1,1528690.0,"King, Nykolas",G,6-2,Sr
2017,373,33,1741582.0,"Meek, Nick",F,6-7,So
2017,373,0,1856528.0,"Myers, Damani",G,6-0,Fr
2017,373,20,1631303.0,"Newbold, Alex",G,5-10,Jr
2017,373,23,1856533.0,"Tamer, Tamer",G,5-8,Fr
2017,373,24,1631305.0,"Wallace, Chris",F,6-4,Jr
2017,373,12,,"Witasick, Kevin",G,6-3,Fr
2017,373,14,1741583.0,"Yamaki, Hiro",G,6-2,So
2017,374,5,1626764,"Allen, Jay",G,6-0,Sr
2017,374,25,1850310,"Brown, Andre",F,6-0,Fr
2017,374,31,1850311,"Buisson, Brett",F,6-2,Fr
2017,374,3,1519844,"Burnett, Zack",G,6-2,Sr
2017,374,32,1850312,"Clark, Evan",G,6-3,Fr
2017,374,21,1626760,"Ford, Bobby",G,6-3,Jr
2017,374,22,1626759,"Gompers, Hank",F,6-3,Jr
2017,374,2,1850307,"Greene, Chance",G,5-10,Fr
2017,374,0,1519843,"Hankins, Chase",G,6-1,Sr
2017,374,40,1850315,"Lang, Cody",G,6-5,Fr
2017,374,34,1850314,"Porter, Deonte",F,6-2,Fr
2017,374,4,1749093,"Puryear, John",G,6-2,So
2017,374,24,1626763,"Rogers, David",C,6-7,Sr
2017,374,20,1850309,"Schroeder, Connor",F,6-7,So
2017,374,33,1850313,"Seacrist, Logan",F,6-7,Jr
2017,374,23,1626761,"Southerland, Ricky",F,6-5,Jr
2017,374,10,1519847,"White, Lyndon",G,6-2,Sr
2017,374,11,1746421,"Wrighten, Austin",F,6-3,So
2017,374,1,1746420,"Young, Devante'",G,5-9,So
2017,376,43,1737748,"Babb, Mike",G,6-0,So
2017,376,0,1847486,"Black, Jordan",G,6-0,Sr
2017,376,32,1847490,"Davies, Nathan",G,6-4,Fr
2017,376,21,1737745,"Ferm, Wyatt",F,6-6,So
2017,376,20,1625950,"Goeden, Gunnar",G,5-11,Jr
2017,376,40,1525473,"Gullerud, Zach",F,6-3,Sr
2017,376,13,1737743,"Gutierrez, Michael",G,5-10,So
2017,376,33,1525117,"Ismail, Kareem",C,6-5,Sr
2017,376,25,1847492,"Joseph, Ian",F,6-3,Fr
2017,376,22,1847488,"Keller-Chavez, Levon",G,5-10,Fr
2017,376,3,1847485,"Kilgore, Dylan",G,6-0,Sr
2017,376,24,1847489,"Kubersky, Rafi",G,6-2,Fr
2017,376,11,1737746,"Neff, Daniel",G,6-0,So
2017,376,23,1625952,"Olson, Brett",G,5-11,Jr
2017,376,34,1847491,"Palmer, David",F,6-6,Fr
2017,376,14,1737744,"Salvino, Carl",G,6-4,So
2017,376,55,1737750,"Seaberg, Tyler",F,6-4,So
2017,376,10,1737742,"Siegel, Isaac",G,6-4,So
2017,376,12,1847487,"Smith, Nikhil",G,5-9,Fr
2017,377,40,1733863,"Bourke, Derke",F,6-3,So
2017,377,11,1861461,"Burwinkle, Drew",G,6-1,Fr
2017,377,0,1860654,"Corbin, Marshall",G,6-3,Jr
2017,377,25,1733860,"Davis, Andrew",G,6-0,So
2017,377,4,1624421,"Edwards, Dalton",G,5-11,Jr
2017,377,33,1733862,"Flesner, Hunter",G,6-2,So
2017,377,2,1733855,"Fos, Wade",G,6-5,So
2017,377,13,1519139,"Frazier, Tim",G,5-10,Sr
2017,377,24,1624428,"Hibbert, Zach",F,6-6,Jr
2017,377,30,1733861,"Hierlmeier, Jacob",G,5-11,So
2017,377,42,1861598,"Jones, Ariyon",G,5-6,Fr
2017,377,5,1863820,"Knox, Adam",G,6-0,Jr
2017,377,35,1519144,"Long, Brent",F,6-7,Sr
2017,377,21,1624429,"Musso, Taten",G,6-4,Jr
2017,377,10,1860655,"Nibbe, Daulton",G,5-10,Fr
2017,377,15,1733858,"Potter, Keegan",G,6-2,So
2017,377,22,1860657,"Renfro, Judah",F,6-5,Fr
2017,377,31,1861462,"Richason, Brendan",F,6-4,Fr
2017,377,14,1861948,"Roscetti, Ryan",G,6-0,Fr
2017,377,20,1860656,"Spencer, Riley",F,6-4,Jr
2017,377,1,1861460,"Vincent, Conner",G,6-0,Fr
2017,377,3,1733856,"Voss, Jake",G,6-3,So
2017,378,22,1847766.0,"DePatsy, Nicholas",G,6-3,Fr
2017,378,32,1742255.0,"Desjardins, Avery",G,6-2,So
2017,378,25,1522181.0,"Gilson, Tyler",F,6-7,Sr
2017,378,5,1630898.0,"Judge, Nick",G,6-0,Jr
2017,378,20,1847765.0,"Liebert, Andrew",F,6-3,Fr
2017,378,42,1847769.0,"MacLeod, Riley",F,6-7,Fr
2017,378,34,1847768.0,"Meklin, Sam",F,6-5,Sr
2017,378,24,1847767.0,"Moore, Conary",F,6-3,Fr
2017,378,15,1630899.0,"Newcomb, Brendan",G,5-10,Jr
2017,378,44,,"Parker, Peyton",F,6-6,Fr
2017,378,10,1522174.0,"Price, Dylan",G,5-11,Sr
2017,378,21,1742259.0,"Richardson, Adam",F,6-4,So
2017,378,33,1522176.0,"Stevens, Dylan",F,6-4,Sr
2017,378,23,1630900.0,"Thayer, Tyler",G,5-10,Jr
2017,379,15,1629779,"Atkins, Michael",G,5-5,Jr
2017,379,33,1629781,"Berry, Eric",G,6-0,Jr
2017,379,32,1861594,"Brown, Owen",C,6-6,Jr
2017,379,20,1518556,"Camire, Ryan",F,6-2,Sr
2017,379,14,1413790,"Chaisson, Jimmie",F,6-3,Sr
2017,379,45,1862149,"Evans, Justin",,-,N/A
2017,379,22,1862188,"Malloy, Chase",,-,N/A
2017,379,10,1861590,"Moss, Amir",G,6-0,Fr
2017,379,54,1861596,"Owens, Anthony",C,6-5,Fr
2017,379,24,1518557,"Rice, Ryan",G,5-10,Sr
2017,379,42,1867009,"Ripley, Tyos",,-,N/A
2017,379,30,1861593,"Robinson, Riley",F,6-3,Fr
2017,379,44,1861595,"Ruby, Bill",F,6-3,Fr
2017,379,11,1861591,"Witham, Issac",G,6-0,Fr
2017,379,40,1742566,"Young, Alan",F,6-4,So
2017,380,32,1736511,"Ashley, Dennis",G,6-1,So
2017,380,55,1512578,"Beal, Garet",G,6-6,Sr
2017,380,3,1736506,"Bernstein, Ryan",G,6-0,So
2017,380,1,1625053,"Calixte, Aaron",G,5-11,Jr
2017,380,21,1847277,"Er, Ilker",G,6-6,Jr
2017,380,5,1847276,"Evans, Danny",G,6-4,Fr
2017,380,50,1736512,"Eze, Vincent",F,6-8,So
2017,380,0,1847281,"Fleming, Andrew",F,6-7,So
2017,380,22,1863697,"Garvey, Melmed",,6-1,N/A
2017,380,2,1847275,"Howard, Austin",G,6-1,Jr
2017,380,33,1847279,"Majstorovic, Dusan",G,6-5,So
2017,380,23,1847278,"McKennon, Jaquan",G,5-10,So
2017,380,22,1625057,"Melmed, Garvey",G,6-1,Jr
2017,380,10,1736513,"Myers, Wesley",G,6-1,Jr
2017,380,4,1512574,"Pirovic, Marko",F,6-7,Sr
2017,380,31,1512577,"Reid-Knight, Troy",G,6-0,Sr
2017,380,11,1736508,"Stojiljkovic, Ilija",F,6-7,So
2017,380,12,1625055,"Ward, C.J.",G,5-11,Sr
2017,381,22,1733309,"Capuano, Thomas",G,6-0,So
2017,381,0,1844787,"Council, Na'Quan",G,6-0,Fr
2017,381,14,1620235,"Crawford, Calvin",F,6-8,Jr
2017,381,35,1844792,"Ehrnvall, Oliver",F,6-7,Fr
2017,381,15,1844791,"Ismail, Ahmed",C,7-1,Jr
2017,381,21,1733308,"Maloney, Matt",G,6-1,So
2017,381,1,1733306,"Ojo, Ak",C,6-10,So
2017,381,12,1844790,"Peart, Zavier",F,6-10,Jr
2017,381,3,1844788,"Turner, Zavier",G,5-9,Jr
2017,381,52,1620233,"Usilo, Samson",G,6-4,So
2017,381,11,1844789,"Walker, Aaron",G,6-2,Fr
2017,381,4,1620234,"Waterman, Zane",F,6-9,Jr
2017,381,20,1850039,"Williams, Sky",G,6-2,Sr
2017,381,23,1507342,"Williams, Rich",G,6-5,Sr
2017,381,5,1507341,"Wilson, Tyler",G,6-0,Sr
2017,382,2,1631291.0,"Arena, Dom",G,5-10,Jr
