season,season_id,school_id,school_name,division
2013,11220,118,Carleton,3
2013,11220,119,Carnegie Mellon,3
2013,11220,120,Carroll (WI),3
2013,11220,121,Carthage,3
2013,11220,123,Castleton,3
2013,11220,124,Catholic,3
2013,11220,23624,Cazenovia,3
2013,11220,125,Centenary (LA),3
2013,11220,12884,Centenary (NJ),3
2013,11220,126,Central (IA),3
2013,11220,132,Centre,3
2013,11220,134,Chapman,3
2013,11220,137,Chicago,3
2013,11220,139,Chris. Newport,3
2013,11220,142,Claremont-M-S,3
2013,11220,145,Clark (MA),3
2013,11220,958,Clarks Summit,3
2013,11220,146,Clarkson,3
2013,11220,722,Coast Guard,3
2013,11220,30083,Cobleskill St.,3
2013,11220,150,Coe,3
2013,11220,151,Colby,3
2013,11220,152,Colby-Sawyer,3
2013,11220,154,Colorado Col.,3
2013,11220,24400,Concordia (TX),3
2013,11220,160,Concordia Chicago,3
2013,11220,1036,Concordia Wisconsin,3
2013,11220,161,Concordia-M'head,3
2013,11220,163,Connecticut Col.,3
2013,11220,166,Cornell College,3
2013,11220,30111,Covenant,3
2013,11220,30035,Crown (MN),3
2013,11220,170,Curry,3
2013,11220,1059,D'Youville,3
2013,11220,1044,Dallas,3
2013,11220,2691,Daniel Webster,3
2013,11220,177,DePauw,3
2013,11220,20,DeSales,3
2013,11220,1050,Defiance,3
2013,11220,179,Delaware Valley,3
2013,11220,182,Denison,3
2013,11220,185,Dickinson,3
2013,11220,1332,Dominican (IL),3
2013,11220,190,Drew,3
2013,11220,192,Dubuque,3
2013,11220,195,Earlham,3
2013,11220,1062,East Tex. Baptist,3
2013,11220,203,East. Mennonite,3
2013,11220,8968,Eastern,3
2013,11220,200,Eastern Conn. St.,3
2013,11220,1064,Eastern Nazarene,3
2013,11220,1066,Edgewood,3
2013,11220,211,Elizabethtown,3
2013,11220,212,Elmhurst,3
2013,11220,213,Elmira,3
2013,11220,532,Elms,3
2013,11220,214,Emerson,3
2013,11220,215,Emmanuel (MA),3
2013,11220,217,Emory,3
2013,11220,216,Emory & Henry,3
2013,11220,8981,Endicott,3
2013,11220,218,Eureka,3
2013,11220,221,FDU- Florham,3
2013,11220,27892,Farmingdale St.,3
2013,11220,225,Ferrum,3
2013,11220,30032,Finlandia,3
2013,11220,227,Fitchburg St.,3
2013,11220,11538,Fontbonne,3
2013,11220,238,Framingham St.,3
2013,11220,30069,Franciscan,3
2013,11220,2694,Franklin,3
2013,11220,239,Franklin & Marshall,3
2013,11220,242,Fredonia,3
2013,11220,243,Frostburg St.,3
2013,11220,245,Gallaudet,3
2013,11220,30084,Geneva,3
2013,11220,1094,George Fox,3
2013,11220,258,Gettysburg,3
2013,11220,1099,Gordon,3
2013,11220,1467,Goucher,3
2013,11220,11062,Green Mountain,3
2013,11220,263,Greensboro,3
2013,11220,1111,Greenville,3
2013,11220,264,Grinnell,3
2013,11220,265,Grove City,3
2013,11220,1112,Guilford,3
2013,11220,266,Gust. Adolphus,3
2013,11220,12399,Gwynedd Mercy,3
2013,11220,267,Hamilton,3
2013,11220,268,Hamline,3
2013,11220,269,Hampden-Sydney,3
2013,11220,1115,Hanover,3
2013,11220,271,Hardin-Simmons,3
2013,11220,273,Hartwick,3
2013,11220,276,Haverford,3
2013,11220,278,Heidelberg,3
2013,11220,1124,Hendrix,3
2013,11220,8398,Hilbert,3
2013,11220,281,Hiram,3
2013,11220,282,Hobart and William Smith,3
2013,11220,8404,Hood,3
2013,11220,286,Hope,3
2013,11220,2741,Howard Payne,3
2013,11220,292,Hunter,3
2013,11220,1130,Huntingdon,3
2013,11220,1133,Husson,3
2013,11220,300,Ill. Wesleyan,3
2013,11220,297,Illinois Col.,3
2013,11220,303,Immaculata,3
2013,11220,313,Ithaca,3
2013,11220,320,John Carroll,3
2013,11220,321,John Jay,3
2013,11220,322,Johns Hopkins,3
2013,11220,22626,Johnson & Wales (RI),3
2013,11220,324,Johnson St.,3
2013,11220,325,Juniata,3
2013,11220,326,Kalamazoo,3
2013,11220,329,Kean,3
2013,11220,330,Keene St.,3
2013,11220,335,Kenyon,3
2013,11220,1159,Keuka,3
2013,11220,30047,Keystone,3
2013,11220,336,King's (PA),3
2013,11220,337,Knox,3
2013,11220,1163,La Roche,3
2013,11220,341,La Verne,3
2013,11220,1162,LaGrange,3
2013,11220,344,Lake Forest,3
2013,11220,1164,Lakeland,3
2013,11220,30085,Lancaster Bible,3
2013,11220,8486,Lasell,3
2013,11220,348,Lawrence,3
2013,11220,8490,LeTourneau,3
2013,11220,351,Lebanon Valley,3
2013,11220,279,Lehman,3
2013,11220,24317,Lesley,3
2013,11220,22235,Lewis & Clark,3
2013,11220,1179,Linfield,3
2013,11220,364,Loras,3
2013,11220,1182,Louisiana Col.,3
2013,11220,372,Luther,3
2013,11220,373,Lycoming,3
2013,11220,374,Lynchburg,3
2013,11220,30065,Lyndon St.,3
2013,11220,486,MCLA,3
2013,11220,398,MIT,3
2013,11220,20220,MSOE,3
2013,11220,377,MacMurray,3
2013,11220,376,Macalester,3
2013,11220,378,Maine Maritime,3
2013,11220,1192,Manchester,3
2013,11220,382,Manhattanville,3
2013,11220,1194,Maranatha Baptist,3
2013,11220,1196,Marian (WI),3
2013,11220,385,Marietta,3
2013,11220,8597,Martin Luther,3
2013,11220,1203,Mary Hardin-Baylor,3
2013,11220,390,Mary Washington,3
2013,11220,394,Marymount (VA),3
2013,11220,396,Maryville (TN),3
2013,11220,397,Marywood,3
2013,11220,773,McDaniel,3
2013,11220,379,Me.-Farmington,3
2013,11220,30040,Me.-Presque Isle,3
2013,11220,23725,Medaille,3
2013,11220,403,Medgar Evers,3
2013,11220,724,Merchant Marine,3
2013,11220,411,Messiah,3
2013,11220,412,Methodist,3
2013,11220,420,Middlebury,3
2013,11220,424,Millikin,3
2013,11220,426,Millsaps,3
2013,11220,1226,Minn.-Morris,3
2013,11220,16142,Misericordia,3
2013,11220,429,Mississippi Col.,3
2013,11220,30042,Mitchell,3
2013,11220,438,Monmouth (IL),3
2013,11220,442,Montclair St.,3
2013,11220,443,Moravian,3
2013,11220,30067,Morrisville St.,3
2013,11220,30036,Mount Aloysius,3
2013,11220,27901,Mount Ida,3
2013,11220,452,Mount Union,3
2013,11220,8567,Mt. St. Joseph,3
2013,11220,1468,Mt. St. Mary (NY),3
2013,11220,453,Muhlenberg,3
2013,11220,455,Muskingum,3
2013,11220,491,N.C. Wesleyan,3
2013,11220,479,NYU,3
2013,11220,461,Nazareth,3
2013,11220,462,Neb. Wesleyan,3
2013,11220,1254,Neumann,3
2013,11220,467,New England Col.,3
2013,11220,319,New Jersey City,3
2013,11220,21772,Newbury,3
2013,11220,484,Nichols,3
2013,11220,492,North Central (IL),3
2013,11220,30039,North Central (MN),3
2013,11220,496,North Park,3
2013,11220,1267,Northland,3
2013,11220,30031,Northwestern-St. Paul,3
2013,11220,511,Norwich,3
2013,11220,515,Oberlin,3
2013,11220,516,Occidental,3
2013,11220,2713,Oglethorpe,3
2013,11220,517,Ohio Northern,3
2013,11220,520,Ohio Wesleyan,3
2013,11220,524,Old Westbury,3
2013,11220,525,Olivet,3
2013,11220,530,Oswego St.,3
2013,11220,531,Otterbein,3
2013,11220,23008,Ozarks (AR),3
2013,11220,2751,Pacific (OR),3
2013,11220,1297,Pacific Lutheran,3
2013,11220,30081,Penn St. Harrisburg,3
2013,11220,30114,Penn St.-Abington,3
2013,11220,25719,Penn St.-Altoona,3
2013,11220,538,Penn St.-Behrend,3
2013,11220,30044,Penn St.-Berks,3
2013,11220,21830,Piedmont,3
2013,11220,1315,Pitt.-Bradford,3
2013,11220,11839,Pitt.-Greensburg,3
2013,11220,547,Plattsburgh St.,3
2013,11220,548,Plymouth St.,3
2013,11220,481,Polytechnic (NY),3
2013,11220,549,Pomona-Pitzer,3
2013,11220,30034,Presentation,3
2013,11220,555,Principia,3
2013,11220,557,Puget Sound,3
2013,11220,30029,Purchase,3
2013,11220,580,RIT,3
2013,11220,564,Ramapo,3
2013,11220,566,Randolph,3
2013,11220,565,Randolph-Macon,3
2013,11220,567,Redlands,3
2013,11220,569,Regis (MA),3
2013,11220,570,Rensselaer,3
2013,11220,571,Rhode Island Col.,3
2013,11220,573,Rhodes,3
2013,11220,577,Ripon,3
2013,11220,18422,Rivier,3
2013,11220,578,Roanoke,3
2013,11220,581,Rochester (NY),3
2013,11220,582,Rockford,3
2013,11220,583,Roger Williams,3
2013,11220,585,Rose-Hulman,3
2013,11220,15882,Rosemont,3
2013,11220,259,Rowan,3
2013,11220,586,Rust,3
2013,11220,588,Rutgers-Camden,3
2013,11220,589,Rutgers-Newark,3
2013,11220,168,SUNY Cortland,3
2013,11220,247,SUNY Geneseo,3
2013,11220,478,SUNY Maritime,3
2013,11220,475,SUNY New Paltz,3
2013,11220,526,SUNY Oneonta,3
2013,11220,9500,SUNY Poly,3
2013,11220,552,SUNY Potsdam,3
2013,11220,11036,Sage Colleges,3
2013,11220,602,Saint John's (MN),3
2013,11220,612,Saint Mary's (MN),3
2013,11220,30064,Saint Vincent,3
2013,11220,621,Salem St.,3
2013,11220,622,Salisbury,3
2013,11220,623,Salve Regina,3
2013,11220,1355,Schreiner,3
2013,11220,633,Scranton,3
2013,11220,652,Sewanee,3
2013,11220,637,Shenandoah,3
2013,11220,641,Simpson,3
2013,11220,642,Skidmore,3
2013,11220,662,Southern Me.,3
2013,11220,1379,Southern Vt.,3
2013,11220,8746,Southwestern (TX),3
2013,11220,23260,Spalding,3
2013,11220,673,Springfield,3
2013,11220,601,St. John Fisher,3
2013,11220,30072,St. Joseph's (Brkln),3
2013,11220,1340,St. Joseph's (L.I.),3
2013,11220,605,St. Joseph's (ME),3
2013,11220,607,St. Lawrence,3
2013,11220,611,St. Mary's (MD),3
2013,11220,614,St. Norbert,3
2013,11220,615,St. Olaf,3
2013,11220,618,St. Scholastica,3
2013,11220,620,St. Thomas (MN),3
2013,11220,675,Staten Island,3
2013,11220,679,Stevens,3
2013,11220,21852,Stevenson,3
2013,11220,681,Stockton,3
2013,11220,684,Suffolk,3
2013,11220,1390,Sul Ross St.,3
2013,11220,685,Susquehanna,3
2013,11220,686,Swarthmore,3
2013,11220,712,TCNJ,3
2013,11220,1400,Texas Lutheran,3
2013,11220,23121,Texas-Dallas,3
2013,11220,30028,Texas-Tyler,3
2013,11220,707,Thiel,3
2013,11220,2758,Thomas (ME),3
2013,11220,1402,Thomas More,3
2013,11220,28749,Transylvania,3
2013,11220,30037,Trine,3
2013,11220,713,Trinity (CT),3
2013,11220,715,Trinity (TX),3
2013,11220,717,Tufts,3
2013,11220,1255,U New England,3
2013,11220,113,UC Santa Cruz,3
2013,11220,401,UMass Boston,3
2013,11220,656,UMass Dartmouth,3
2013,11220,727,Union (NY),3
2013,11220,730,Ursinus,3
2013,11220,733,Utica,3
2013,11220,745,Va. Wesleyan,3
2013,11220,737,Vassar,3
2013,11220,808,WPI,3
2013,11220,747,Wabash,3
2013,11220,750,Wartburg,3
2013,11220,751,Wash. & Jeff.,3
2013,11220,752,Wash. & Lee,3
2013,11220,753,Washington Col.,3
2013,11220,755,Washington-St. Louis,3
2013,11220,1434,Waynesburg,3
2013,11220,759,Webster,3
2013,11220,761,Wells,3
2013,11220,762,Wentworth,3
2013,11220,763,Wesley,3
2013,11220,764,Wesleyan (CT),3
2013,11220,770,Western Conn. St.,3
2013,11220,775,Western New Eng.,3
2013,11220,777,Westfield St.,3
2013,11220,1450,Westminster (MO),3
2013,11220,1451,Westminster (PA),3
2013,11220,778,Wheaton (IL),3
2013,11220,779,Wheaton (MA),3
2013,11220,8896,Wheelock,3
2013,11220,780,Whitman,3
2013,11220,781,Whittier,3
2013,11220,1454,Whitworth,3
2013,11220,783,Widener,3
2013,11220,784,Wilkes,3
2013,11220,785,Willamette,3
2013,11220,789,Williams,3
2013,11220,1461,Wilmington (OH),3
2013,11220,8911,Wis. Lutheran,3
2013,11220,793,Wis.-Eau Claire,3
2013,11220,795,Wis.-La Crosse,3
2013,11220,798,Wis.-Oshkosh,3
2013,11220,800,Wis.-Platteville,3
2013,11220,801,Wis.-River Falls,3
2013,11220,802,Wis.-Stevens Point,3
2013,11220,803,Wis.-Stout,3
2013,11220,804,Wis.-Superior,3
2013,11220,805,Wis.-Whitewater,3
2013,11220,806,Wittenberg,3
2013,11220,787,Wm. Paterson,3
2013,11220,807,Wooster,3
2013,11220,809,Worcester St.,3
2013,11220,814,Yeshiva,3
2013,11220,2730,York (NY),3
2013,11220,815,York (PA),3
2014,11540,26172,A&M-Corpus Christi,1
2014,11540,2,Abilene Christian,1
2014,11540,721,Air Force,1
2014,11540,5,Akron,1
2014,11540,8,Alabama,1
2014,11540,6,Alabama A&M,1
2014,11540,7,Alabama St.,1
2014,11540,14,Albany (NY),1
2014,11540,17,Alcorn,1
2014,11540,23,American,1
2014,11540,27,Appalachian St.,1
2014,11540,29,Arizona,1
2014,11540,28,Arizona St.,1
2014,11540,2678,Ark.-Pine Bluff,1
2014,11540,31,Arkansas,1
2014,11540,30,Arkansas St.,1
2014,11540,725,Army West Point,1
2014,11540,37,Auburn,1
2014,11540,43,Austin Peay,1
2014,11540,77,BYU,1
2014,11540,47,Ball St.,1
2014,11540,51,Baylor,1
2014,11540,14927,Belmont,1
2014,11540,61,Bethune-Cookman,1
2014,11540,62,Binghamton,1
2014,11540,66,Boise St.,1
2014,11540,67,Boston College,1
2014,11540,68,Boston U.,1
2014,11540,71,Bowling Green,1
2014,11540,72,Bradley,1
2014,11540,80,Brown,1
2014,11540,81,Bryant,1
2014,11540,83,Bucknell,1
2014,11540,86,Buffalo,1
2014,11540,87,Butler,1
2014,11540,94,CSU Bakersfield,1
2014,11540,101,CSUN,1
2014,11540,90,Cal Poly,1
2014,11540,97,Cal St. Fullerton,1
2014,11540,107,California,1
2014,11540,115,Campbell,1
2014,11540,116,Canisius,1
2014,11540,1004,Central Ark.,1
2014,11540,127,Central Conn. St.,1
2014,11540,129,Central Mich.,1
2014,11540,48,Charleston So.,1
2014,11540,458,Charlotte,1
2014,11540,693,Chattanooga,1
2014,11540,136,Chicago St.,1
2014,11540,140,Cincinnati,1
2014,11540,147,Clemson,1
2014,11540,148,Cleveland St.,1
2014,11540,149,Coastal Caro.,1
2014,11540,1014,Col. of Charleston,1
2014,11540,153,Colgate,1
2014,11540,157,Colorado,1
2014,11540,156,Colorado St.,1
2014,11540,158,Columbia,1
2014,11540,165,Coppin St.,1
2014,11540,167,Cornell,1
2014,11540,169,Creighton,1
2014,11540,172,Dartmouth,1
2014,11540,173,Davidson,1
2014,11540,175,Dayton,1
2014,11540,176,DePaul,1
2014,11540,180,Delaware,1
2014,11540,178,Delaware St.,1
2014,11540,183,Denver,1
2014,11540,184,Detroit Mercy,1
2014,11540,189,Drake,1
2014,11540,191,Drexel,1
2014,11540,193,Duke,1
2014,11540,194,Duquesne,1
2014,11540,198,ETSU,1
2014,11540,196,East Carolina,1
2014,11540,201,Eastern Ill.,1
2014,11540,202,Eastern Ky.,1
2014,11540,204,Eastern Mich.,1
2014,11540,207,Eastern Wash.,1
2014,11540,1068,Elon,1
2014,11540,219,Evansville,1
2014,11540,28755,FGCU,1
2014,11540,231,FIU,1
2014,11540,220,Fairfield,1
2014,11540,222,Fairleigh Dickinson,1
2014,11540,229,Fla. Atlantic,1
2014,11540,235,Florida,1
2014,11540,228,Florida A&M,1
2014,11540,234,Florida St.,1
2014,11540,236,Fordham,1
2014,11540,308,Fort Wayne,1
2014,11540,96,Fresno St.,1
2014,11540,244,Furman,1
2014,11540,253,Ga. Southern,1
2014,11540,1092,Gardner-Webb,1
2014,11540,248,George Mason,1
2014,11540,249,George Washington,1
2014,11540,251,Georgetown,1
2014,11540,257,Georgia,1
2014,11540,254,Georgia St.,1
2014,11540,255,Georgia Tech,1
2014,11540,260,Gonzaga,1
2014,11540,261,Grambling,1
2014,11540,1104,Grand Canyon,1
2014,11540,794,Green Bay,1
2014,11540,270,Hampton,1
2014,11540,272,Hartford,1
2014,11540,275,Harvard,1
2014,11540,277,Hawaii,1
2014,11540,19651,High Point,1
2014,11540,283,Hofstra,1
2014,11540,285,Holy Cross,1
2014,11540,288,Houston,1
2014,11540,287,Houston Baptist,1
2014,11540,290,Howard,1
2014,11540,2699,IUPUI,1
2014,11540,295,Idaho,1
2014,11540,294,Idaho St.,1
2014,11540,302,Ill.-Chicago,1
2014,11540,301,Illinois,1
2014,11540,299,Illinois St.,1
2014,11540,2743,Incarnate Word,1
2014,11540,306,Indiana,1
2014,11540,305,Indiana St.,1
2014,11540,310,Iona,1
2014,11540,312,Iowa,1
2014,11540,311,Iowa St.,1
2014,11540,314,Jackson St.,1
2014,11540,316,Jacksonville,1
2014,11540,315,Jacksonville St.,1
2014,11540,317,James Madison,1
2014,11540,328,Kansas,1
2014,11540,327,Kansas St.,1
2014,11540,1157,Kennesaw St.,1
2014,11540,331,Kent St.,1
2014,11540,334,Kentucky,1
2014,11540,361,LIU Brooklyn,1
2014,11540,365,LSU,1
2014,11540,340,La Salle,1
2014,11540,498,La.-Monroe,1
2014,11540,342,Lafayette,1
2014,11540,346,Lamar University,1
2014,11540,352,Lehigh,1
2014,11540,355,Liberty,1
2014,11540,28600,Lipscomb,1
2014,11540,32,Little Rock,1
2014,11540,99,Long Beach St.,1
2014,11540,363,Longwood,1
2014,11540,671,Louisiana,1
2014,11540,366,Louisiana Tech,1
2014,11540,367,Louisville,1
2014,11540,371,Loyola Chicago,1
2014,11540,369,Loyola Maryland,1
2014,11540,370,Loyola Marymount,1
2014,11540,380,Maine,1
2014,11540,381,Manhattan,1
2014,11540,386,Marist,1
2014,11540,387,Marquette,1
2014,11540,388,Marshall,1
2014,11540,392,Maryland,1
2014,11540,400,Massachusetts,1
2014,11540,402,McNeese,1
2014,11540,404,Memphis,1
2014,11540,406,Mercer,1
2014,11540,415,Miami (FL),1
2014,11540,414,Miami (OH),1
2014,11540,418,Michigan,1
2014,11540,416,Michigan St.,1
2014,11540,419,Middle Tenn.,1
2014,11540,797,Milwaukee,1
2014,11540,428,Minnesota,1
2014,11540,430,Mississippi St.,1
2014,11540,432,Mississippi Val.,1
2014,11540,434,Missouri,1
2014,11540,669,Missouri St.,1
2014,11540,439,Monmouth,1
2014,11540,441,Montana,1
2014,11540,440,Montana St.,1
2014,11540,444,Morehead St.,1
2014,11540,446,Morgan St.,1
2014,11540,450,Mt. St. Mary's,1
2014,11540,454,Murray St.,1
2014,11540,488,N.C. A&T,1
2014,11540,489,N.C. Central,1
2014,11540,490,NC State,1
2014,11540,471,NJIT,1
2014,11540,726,Navy,1
2014,11540,463,Nebraska,1
2014,11540,466,Nevada,1
2014,11540,469,New Hampshire,1
2014,11540,473,New Mexico,1
2014,11540,472,New Mexico St.,1
2014,11540,474,New Orleans,1
2014,11540,482,Niagara,1
2014,11540,483,Nicholls St.,1
2014,11540,485,Norfolk St.,1
2014,11540,457,North Carolina,1
2014,11540,494,North Dakota,1
2014,11540,493,North Dakota St.,1
2014,11540,2711,North Florida,1
2014,11540,497,North Texas,1
2014,11540,500,Northeastern,1
2014,11540,501,Northern Ariz.,1
2014,11540,502,Northern Colo.,1
2014,11540,503,Northern Ill.,1
2014,11540,505,Northern Ky.,1
2014,11540,509,Northwestern,1
2014,11540,508,Northwestern St.,1
2014,11540,513,Notre Dame,1
2014,11540,514,Oakland,1
2014,11540,519,Ohio,1
2014,11540,518,Ohio St.,1
2014,11540,522,Oklahoma,1
2014,11540,521,Oklahoma St.,1
2014,11540,523,Old Dominion,1
2014,11540,433,Ole Miss,1
2014,11540,464,Omaha,1
2014,11540,527,Oral Roberts,1
2014,11540,529,Oregon,1
2014,11540,528,Oregon St.,1
2014,11540,534,Pacific,1
2014,11540,540,Penn,1
2014,11540,539,Penn St.,1
2014,11540,541,Pepperdine,1
2014,11540,545,Pittsburgh,1
2014,11540,551,Portland,1
2014,11540,550,Portland St.,1
2014,11540,553,Prairie View,1
2014,11540,1320,Presbyterian,1
2014,11540,554,Princeton,1
2014,11540,556,Providence,1
2014,11540,559,Purdue,1
2014,11540,562,Quinnipiac,1
2014,11540,563,Radford,1
2014,11540,572,Rhode Island,1
2014,11540,574,Rice,1
2014,11540,575,Richmond,1
2014,11540,576,Rider,1
2014,11540,579,Robert Morris,1
2014,11540,587,Rutgers,1
2014,11540,676,SFA,1
2014,11540,660,SIUE,1
2014,11540,663,SMU,1
2014,11540,102,Sacramento St.,1
2014,11540,590,Sacred Heart,1
2014,11540,600,Saint Francis (PA),1
2014,11540,606,Saint Joseph's,1
2014,11540,609,Saint Louis,1
2014,11540,610,Saint Mary's (CA),1
2014,11540,617,Saint Peter's,1
2014,11540,624,Sam Houston St.,1
2014,11540,625,Samford,1
2014,11540,627,San Diego,1
2014,11540,626,San Diego St.,1
2014,11540,629,San Francisco,1
2014,11540,630,San Jose St.,1
2014,11540,631,Santa Clara,1
2014,11540,632,Savannah St.,1
2014,11540,1356,Seattle U,1
2014,11540,635,Seton Hall,1
2014,11540,639,Siena,1
2014,11540,646,South Ala.,1
2014,11540,648,South Carolina,1
2014,11540,647,South Carolina St.,1
2014,11540,650,South Dakota,1
2014,11540,649,South Dakota St.,1
2014,11540,651,South Fla.,1
2014,11540,654,Southeast Mo. St.,1
2014,11540,655,Southeastern La.,1
2014,11540,657,Southern California,1
2014,11540,659,Southern Ill.,1
2014,11540,664,Southern Miss.,1
2014,11540,665,Southern U.,1
2014,11540,667,Southern Utah,1
2014,11540,596,St. Bonaventure,1
2014,11540,599,St. Francis Brooklyn,1
2014,11540,603,St. John's (NY),1
2014,11540,674,Stanford,1
2014,11540,678,Stetson,1
2014,11540,683,Stony Brook,1
2014,11540,688,Syracuse,1
2014,11540,698,TCU,1
2014,11540,690,Temple,1
2014,11540,694,Tennessee,1
2014,11540,691,Tennessee St.,1
2014,11540,692,Tennessee Tech,1
2014,11540,703,Texas,1
2014,11540,697,Texas A&M,1
2014,11540,699,Texas Southern,1
2014,11540,670,Texas St.,1
2014,11540,700,Texas Tech,1
2014,11540,141,The Citadel,1
2014,11540,709,Toledo,1
2014,11540,711,Towson,1
2014,11540,716,Troy,1
2014,11540,718,Tulane,1
2014,11540,719,Tulsa,1
2014,11540,9,UAB,1
2014,11540,108,UC Davis,1
2014,11540,109,UC Irvine,1
2014,11540,111,UC Riverside,1
2014,11540,104,UC Santa Barbara,1
2014,11540,128,UCF,1
2014,11540,110,UCLA,1
2014,11540,164,UConn,1
2014,11540,391,UMBC,1
2014,11540,393,UMES,1
2014,11540,2707,UMKC,1
2014,11540,368,UMass Lowell,1
2014,11540,456,UNC Asheville,1
2014,11540,459,UNCG,1
2014,11540,460,UNCW,1
2014,11540,504,UNI,1
2014,11540,465,UNLV,1
2014,11540,10411,USC Upstate,1
2014,11540,702,UT Arlington,1
2014,11540,695,UT Martin,1
2014,11540,704,UTEP,1
2014,11540,536,UTRGV,1
2014,11540,706,UTSA,1
2014,11540,732,Utah,1
2014,11540,731,Utah St.,1
2014,11540,30024,Utah Valley,1
2014,11540,740,VCU,1
2014,11540,741,VMI,1
2014,11540,735,Valparaiso,1
2014,11540,736,Vanderbilt,1
2014,11540,738,Vermont,1
2014,11540,739,Villanova,1
2014,11540,746,Virginia,1
2014,11540,742,Virginia Tech,1
2014,11540,748,Wagner,1
2014,11540,749,Wake Forest,1
2014,11540,756,Washington,1
2014,11540,754,Washington St.,1
2014,11540,758,Weber St.,1
2014,11540,768,West Virginia,1
2014,11540,769,Western Caro.,1
2014,11540,771,Western Ill.,1
2014,11540,772,Western Ky.,1
2014,11540,774,Western Mich.,1
2014,11540,782,Wichita St.,1
2014,11540,786,William & Mary,1
2014,11540,792,Winthrop,1
2014,11540,796,Wisconsin,1
2014,11540,2915,Wofford,1
2014,11540,810,Wright St.,1
2014,11540,811,Wyoming,1
2014,11540,812,Xavier,1
2014,11540,813,Yale,1
2014,11540,817,Youngstown St.,1
2014,11540,30123,Academy of Art,2
2014,11540,929,Adams St.,2
2014,11540,3,Adelphi,2
2014,11540,10,Ala.-Huntsville,2
2014,11540,11,Alas. Anchorage,2
2014,11540,12,Alas. Fairbanks,2
2014,11540,13,Albany St. (GA),2
2014,11540,934,Alderson Broaddus,2
2014,11540,22,American Int'l,2
2014,11540,13028,Anderson (SC),2
2014,11540,25,Angelo St.,2
2014,11540,30105,Ark.-Fort Smith,2
2014,11540,8411,Ark.-Monticello,2
2014,11540,947,Arkansas Tech,2
2014,11540,33,Armstrong St.,2
2014,11540,35,Ashland,2
2014,11540,36,Assumption,2
2014,11540,39,Augusta,2
2014,11540,41,Augustana (SD),2
2014,11540,2685,BYU-Hawaii,2
2014,11540,49,Barry,2
2014,11540,15646,Barton,2
2014,11540,52,Bellarmine,2
2014,11540,2683,Belmont Abbey,2
2014,11540,54,Bemidji St.,2
2014,11540,55,Benedict,2
2014,11540,56,Bentley,2
2014,11540,30134,Black Hills St.,2
2014,11540,984,Bloomfield,2
2014,11540,65,Bloomsburg,2
2014,11540,985,Bluefield St.,2
2014,11540,70,Bowie St.,2
2014,11540,30094,Brevard,2
2014,11540,74,Bridgeport,2
2014,11540,91,Cal Poly Pomona,2
2014,11540,92,Cal St. Dom. Hills,2
2014,11540,98,Cal St. East Bay,2
2014,11540,100,Cal St. L.A.,2
2014,11540,30055,Cal St. Monterey Bay,2
2014,11540,93,Cal St. San B'dino,2
2014,11540,995,Caldwell,2
2014,11540,106,California (PA),2
2014,11540,30135,California Baptist,2
2014,11540,996,Cameron,2
2014,11540,1000,Carson-Newman,2
2014,11540,1001,Catawba,2
2014,11540,30124,Cedarville,2
2014,11540,130,Central Mo.,2
2014,11540,1009,Central Okla.,2
2014,11540,30049,Central St. (OH),2
2014,11540,1010,Central Wash.,2
2014,11540,1012,Chadron St.,2
2014,11540,133,Chaminade,2
2014,11540,1013,Charleston (WV),2
2014,11540,21323,Chestnut Hill,2
2014,11540,135,Cheyney,2
2014,11540,95,Chico St.,2
2014,11540,8875,Chowan,2
2014,11540,1015,Christian Bros.,2
2014,11540,30058,Claflin,2
2014,11540,143,Clarion,2
2014,11540,144,Clark Atlanta,2
2014,11540,20576,Clayton St.,2
2014,11540,1023,Coker,2
2014,11540,11403,Colo. Christian,2
2014,11540,155,Colo. Sch. of Mines,2
2014,11540,11416,Colorado Mesa,2
2014,11540,2720,Colorado St.-Pueblo,2
2014,11540,159,Columbus St.,2
2014,11540,1028,Concord,2
2014,11540,162,Concordia (NY),2
2014,11540,9081,Concordia-St. Paul,2
2014,11540,1045,DBU,2
2014,11540,174,Davis & Elkins,2
2014,11540,181,Delta St.,2
2014,11540,186,Dist. Columbia,2
2014,11540,30095,Dixie St.,2
2014,11540,30118,Dominican (CA),2
2014,11540,8956,Dominican (NY),2
2014,11540,2692,Dowling,2
2014,11540,1057,Drury,2
2014,11540,8965,East Central,2
2014,11540,197,East Stroudsburg,2
2014,11540,206,Eastern N.M.,2
2014,11540,208,Eckerd,2
2014,11540,209,Edinboro,2
2014,11540,210,Elizabeth City St.,2
2014,11540,1071,Emporia St.,2
2014,11540,1072,Erskine,2
2014,11540,1076,Fairmont St.,2
2014,11540,223,Fayetteville St.,2
2014,11540,23157,Felician,2
2014,11540,224,Ferris St.,2
2014,11540,1079,Findlay,2
2014,11540,233,Fla. Southern,2
2014,11540,30092,Flagler,2
2014,11540,230,Florida Tech,2
2014,11540,9011,Fort Hays St.,2
2014,11540,1083,Fort Lewis,2
2014,11540,237,Fort Valley St.,2
2014,11540,1085,Francis Marion,2
2014,11540,241,Franklin Pierce,2
2014,11540,1097,Ga. Southwestern,2
2014,11540,246,Gannon,2
2014,11540,1096,Georgia College,2
2014,11540,9004,Georgian Court,2
2014,11540,1098,Glenville St.,2
2014,11540,8366,Goldey-Beacom,2
