school_id,season,city,arena,capacity
279,2017,"Bronx, NY",Lehman College APEX,1200
280,2010,"Hillsdale, MI",Jesse Philips Arena,2500
280,2011,"Hillsdale, MI",Jesse Philips Arena,2500
280,2012,"Hillsdale, MI",Jesse Philips Arena,2500
280,2013,"Hillsdale, MI",Jesse Philips Arena,2500
280,2014,"Hillsdale, MI",Jesse Philips Arena,2500
280,2015,"Hillsdale, MI",Jesse Philips Arena,2500
280,2016,"Hillsdale, MI",Jesse Philips Arena,2500
280,2017,"Hillsdale, MI",Jesse Philips Arena,2500
281,2010,"Hiram, OH",Price Gymnasium,2000
281,2011,"Hiram, OH",Price Gymnasium,2000
281,2012,"Hiram, OH",Price Gymnasium,2000
281,2013,"Hiram, OH",Price Gymnasium,2000
281,2014,"Hiram, OH",Price Gymnasium,2000
281,2015,"Hiram, OH",Price Gymnasium,2000
281,2016,"Hiram, OH",Price Gymnasium,2000
281,2017,"Hiram, OH",Price Gymnasium,2000
282,2010,"Geneva, NY",Bristol Gym,1500
282,2011,"Geneva, NY",Bristol Gym,1500
282,2012,"Geneva, NY",Bristol Gym,1500
282,2013,"Geneva, NY",Bristol Gym,1500
282,2014,"Geneva, NY",Bristol Gym,1500
282,2015,"Geneva, NY",Bristol Gym,1500
282,2016,"Geneva, NY",Bristol Gym,1500
282,2017,"Geneva, NY",Bristol Gym,1500
283,2010,"Hempstead, NY",David S. Mack Sports and Exhibition Complex,5023
283,2011,"Hempstead, NY",David S. Mack Sports and Exhibition Complex,5023
283,2012,"Hempstead, NY",David S. Mack Sports and Exhibition Complex,5023
283,2013,"Hempstead, NY",David S. Mack Sports and Exhibition Complex,5023
283,2014,"Hempstead, NY",David S. Mack Sports and Exhibition Complex,5023
283,2015,"Hempstead, NY",David S. Mack Sports and Exhibition Complex,5023
283,2016,"Hempstead, NY",David S. Mack Sports and Exhibition Complex,5023
283,2017,"Hempstead, NY",David S. Mack Sports and Exhibition Complex,5023
285,2010,"Worcester, MA",Hart Recreation Center,3536
285,2011,"Worcester, MA",Hart Recreation Center,3536
285,2012,"Worcester, MA",Hart Recreation Center,3536
285,2013,"Worcester, MA",Hart Recreation Center,3536
285,2014,"Worcester, MA",Hart Recreation Center,3536
285,2015,"Worcester, MA",Hart Recreation Center,3536
285,2016,"Worcester, MA",Hart Recreation Center,3536
285,2017,"Worcester, MA",Hart Recreation Center,3536
286,2010,"Holland, MI",De Vos Fieldhouse,3500
286,2011,"Holland, MI",De Vos Fieldhouse,3500
286,2012,"Holland, MI",De Vos Fieldhouse,3500
286,2013,"Holland, MI",De Vos Fieldhouse,3500
286,2014,"Holland, MI",De Vos Fieldhouse,3500
286,2015,"Holland, MI",De Vos Fieldhouse,3500
286,2016,"Holland, MI",De Vos Fieldhouse,3500
286,2017,"Holland, MI",De Vos Fieldhouse,3500
287,2010,"Houston, TX",Sharp Gymnasium,1000
287,2011,"Houston, TX",Sharp Gymnasium,1000
287,2012,"Houston, TX",Sharp Gymnasium,1000
287,2013,"Houston, TX",Sharp Gymnasium,1000
287,2014,"Houston, TX",Sharp Gymnasium,1000
287,2015,"Houston, TX",Sharp Gymnasium,1000
287,2016,"Houston, TX",Sharp Gymnasium,1000
287,2017,"Houston, TX",Sharp Gymnasium,1000
288,2010,"Houston, TX",Toyota Center,18055
288,2011,"Houston, TX",Toyota Center,18055
288,2012,"Houston, TX",Toyota Center,18055
288,2013,"Houston, TX",Toyota Center,18055
288,2014,"Houston, TX",Toyota Center,18055
288,2015,"Houston, TX",Toyota Center,18055
288,2016,"Houston, TX",Toyota Center,18055
288,2017,"Houston, TX",Toyota Center,18055
290,2010,"Washington, DC",Burr Gymnasium,2700
290,2011,"Washington, DC",Burr Gymnasium,2700
290,2012,"Washington, DC",Burr Gymnasium,2700
290,2013,"Washington, DC",Burr Gymnasium,2700
290,2014,"Washington, DC",Burr Gymnasium,2700
290,2015,"Washington, DC",Burr Gymnasium,2700
290,2016,"Washington, DC",Burr Gymnasium,2700
290,2017,"Washington, DC",Burr Gymnasium,2700
291,2010,"Arcata, CA",Lumberjack Arena,1850
291,2011,"Arcata, CA",Lumberjack Arena,1850
291,2012,"Arcata, CA",Lumberjack Arena,1850
291,2013,"Arcata, CA",Lumberjack Arena,1850
291,2014,"Arcata, CA",Lumberjack Arena,1850
291,2015,"Arcata, CA",Lumberjack Arena,1850
291,2016,"Arcata, CA",Lumberjack Arena,1850
291,2017,"Arcata, CA",Lumberjack Arena,1850
292,2010,"New York, NY",Hunter College Sportsplex,1500
292,2011,"New York, NY",Hunter College Sportsplex,1500
292,2012,"New York, NY",Hunter College Sportsplex,1500
292,2013,"New York, NY",Hunter College Sportsplex,1500
292,2014,"New York, NY",Hunter College Sportsplex,1500
292,2015,"New York, NY",Hunter College Sportsplex,1500
292,2016,"New York, NY",Hunter College Sportsplex,1500
292,2017,"New York, NY",Hunter College Sportsplex,1500
294,2010,"Pocatello, ID",Holt Arena,8000
294,2011,"Pocatello, ID",Holt Arena,8000
294,2012,"Pocatello, ID",Holt Arena,8000
294,2013,"Pocatello, ID",Holt Arena,8000
294,2014,"Pocatello, ID",Holt Arena,8000
294,2015,"Pocatello, ID",Holt Arena,8000
294,2016,"Pocatello, ID",Holt Arena,8000
294,2017,"Pocatello, ID",Holt Arena,8000
295,2010,"Moscow, ID",Cowan Spectrum,5000
295,2011,"Moscow, ID",Cowan Spectrum,5000
295,2012,"Moscow, ID",Cowan Spectrum,5000
295,2013,"Moscow, ID",Cowan Spectrum,5000
295,2014,"Moscow, ID",Cowan Spectrum,5000
295,2015,"Moscow, ID",Cowan Spectrum,5000
295,2016,"Moscow, ID",Cowan Spectrum,5000
295,2017,"Moscow, ID",Cowan Spectrum,5000
296,2010,"Lisle, IL",Dan & Ada Rice Center,2500
296,2011,"Lisle, IL",Dan & Ada Rice Center,2500
296,2012,"Lisle, IL",Dan & Ada Rice Center,2500
296,2013,"Lisle, IL",Dan & Ada Rice Center,2500
296,2014,"Lisle, IL",Dan & Ada Rice Center,2500
296,2015,"Lisle, IL",Dan & Ada Rice Center,2500
296,2016,"Lisle, IL",Dan & Ada Rice Center,2500
296,2017,"Lisle, IL",Dan & Ada Rice Center,2500
297,2010,"Jacksonville, IL",Sherman Gymnasium,1600
297,2011,"Jacksonville, IL",Sherman Gymnasium,1600
297,2012,"Jacksonville, IL",Sherman Gymnasium,1600
297,2013,"Jacksonville, IL",Sherman Gymnasium,1600
297,2014,"Jacksonville, IL",Sherman Gymnasium,1600
297,2015,"Jacksonville, IL",Sherman Gymnasium,1600
297,2016,"Jacksonville, IL",Sherman Gymnasium,1600
297,2017,"Jacksonville, IL",Sherman Gymnasium,1600
8490,2010,"Longview, TX",Solheim Arena,1200
8490,2011,"Longview, TX",Solheim Arena,1200
8490,2012,"Longview, TX",Solheim Arena,1200
8490,2013,"Longview, TX",Solheim Arena,1200
8490,2014,"Longview, TX",Solheim Arena,1200
8490,2015,"Longview, TX",Solheim Arena,1200
8490,2016,"Longview, TX",Solheim Arena,1200
8490,2017,"Longview, TX",Solheim Arena,1200
299,2010,"Normal, IL",Redbird Arena,10200
299,2011,"Normal, IL",Redbird Arena,10200
299,2012,"Normal, IL",Redbird Arena,10200
299,2013,"Normal, IL",Redbird Arena,10200
299,2014,"Normal, IL",Redbird Arena,10200
299,2015,"Normal, IL",Redbird Arena,10200
299,2016,"Normal, IL",Redbird Arena,10200
299,2017,"Normal, IL",Redbird Arena,10200
300,2010,"Bloomington, IL",Shirk Center,2680
300,2011,"Bloomington, IL",Shirk Center,2680
300,2012,"Bloomington, IL",Shirk Center,2680
300,2013,"Bloomington, IL",Shirk Center,2680
300,2014,"Bloomington, IL",Shirk Center,2680
300,2015,"Bloomington, IL",Shirk Center,2680
300,2016,"Bloomington, IL",Shirk Center,2680
300,2017,"Bloomington, IL",Shirk Center,2680
301,2010,"Champaign, IL",State Farm Center,17085
301,2011,"Champaign, IL",State Farm Center,17085
301,2012,"Champaign, IL",State Farm Center,17085
301,2013,"Champaign, IL",State Farm Center,17085
301,2014,"Champaign, IL",State Farm Center,17085
301,2015,"Champaign, IL",State Farm Center,17085
301,2016,"Champaign, IL",State Farm Center,17085
301,2017,"Champaign, IL",State Farm Center,17085
302,2010,"Chicago, IL",UIC Pavilion,8000
302,2011,"Chicago, IL",UIC Pavilion,8000
302,2012,"Chicago, IL",UIC Pavilion,8000
302,2013,"Chicago, IL",UIC Pavilion,8000
302,2014,"Chicago, IL",UIC Pavilion,8000
302,2015,"Chicago, IL",UIC Pavilion,8000
302,2016,"Chicago, IL",UIC Pavilion,8000
302,2017,"Chicago, IL",UIC Pavilion,8000
303,2010,"Immaculata, PA",Alumnae Hall,500
303,2011,"Immaculata, PA",Alumnae Hall,500
303,2012,"Immaculata, PA",Alumnae Hall,500
303,2013,"Immaculata, PA",Alumnae Hall,500
303,2014,"Immaculata, PA",Alumnae Hall,500
303,2015,"Immaculata, PA",Alumnae Hall,500
303,2016,"Immaculata, PA",Alumnae Hall,500
303,2017,"Immaculata, PA",Alumnae Hall,500
305,2010,"Terre Haute, IN",Hulman Center,10200
305,2011,"Terre Haute, IN",Hulman Center,10200
305,2012,"Terre Haute, IN",Hulman Center,10200
305,2013,"Terre Haute, IN",Hulman Center,10200
305,2014,"Terre Haute, IN",Hulman Center,10200
305,2015,"Terre Haute, IN",Hulman Center,10200
305,2016,"Terre Haute, IN",Hulman Center,10200
305,2017,"Terre Haute, IN",Hulman Center,10200
306,2010,"Bloomington, IN",Simon Skjodt Assembly Hall,17222
306,2011,"Bloomington, IN",Simon Skjodt Assembly Hall,17222
306,2012,"Bloomington, IN",Simon Skjodt Assembly Hall,17222
306,2013,"Bloomington, IN",Simon Skjodt Assembly Hall,17222
306,2014,"Bloomington, IN",Simon Skjodt Assembly Hall,17222
306,2015,"Bloomington, IN",Simon Skjodt Assembly Hall,17222
306,2016,"Bloomington, IN",Simon Skjodt Assembly Hall,17222
306,2017,"Bloomington, IN",Simon Skjodt Assembly Hall,17222
307,2010,"Indiana, PA",Kovalchick Complex and Convention Center,4000
307,2011,"Indiana, PA",Kovalchick Complex and Convention Center,4000
307,2012,"Indiana, PA",Kovalchick Complex and Convention Center,4000
307,2013,"Indiana, PA",Kovalchick Complex and Convention Center,4000
307,2014,"Indiana, PA",Kovalchick Complex and Convention Center,4000
307,2015,"Indiana, PA",Kovalchick Complex and Convention Center,4000
307,2016,"Indiana, PA",Kovalchick Complex and Convention Center,4000
307,2017,"Indiana, PA",Kovalchick Complex and Convention Center,4000
308,2010,"Fort Wayne, IN",Hilliard Gates Sports Center,1800
308,2011,"Fort Wayne, IN",Hilliard Gates Sports Center,1800
308,2012,"Fort Wayne, IN",Hilliard Gates Sports Center,1800
308,2013,"Fort Wayne, IN",Hilliard Gates Sports Center,1800
308,2014,"Fort Wayne, IN",Hilliard Gates Sports Center,1800
308,2015,"Fort Wayne, IN",Hilliard Gates Sports Center,1800
308,2016,"Fort Wayne, IN",Hilliard Gates Sports Center,1800
308,2017,"Fort Wayne, IN",Hilliard Gates Sports Center,1800
309,2010,"Indianapolis, IN",Nicoson Hall,4000
309,2011,"Indianapolis, IN",Nicoson Hall,4000
309,2012,"Indianapolis, IN",Nicoson Hall,4000
309,2013,"Indianapolis, IN",Nicoson Hall,4000
309,2014,"Indianapolis, IN",Nicoson Hall,4000
309,2015,"Indianapolis, IN",Nicoson Hall,4000
309,2016,"Indianapolis, IN",Nicoson Hall,4000
309,2017,"Indianapolis, IN",Nicoson Hall,4000
310,2010,"New Rochelle, NY",Hynes Athletics Center,2611
310,2011,"New Rochelle, NY",Hynes Athletics Center,2611
310,2012,"New Rochelle, NY",Hynes Athletics Center,2611
310,2013,"New Rochelle, NY",Hynes Athletics Center,2611
310,2014,"New Rochelle, NY",Hynes Athletics Center,2611
310,2015,"New Rochelle, NY",Hynes Athletics Center,2611
310,2016,"New Rochelle, NY",Hynes Athletics Center,2611
310,2017,"New Rochelle, NY",Hynes Athletics Center,2611
311,2010,"Ames, IA",James H. Hilton Coliseum,14384
311,2011,"Ames, IA",James H. Hilton Coliseum,14384
311,2012,"Ames, IA",James H. Hilton Coliseum,14384
311,2013,"Ames, IA",James H. Hilton Coliseum,14384
311,2014,"Ames, IA",James H. Hilton Coliseum,14384
311,2015,"Ames, IA",James H. Hilton Coliseum,14384
311,2016,"Ames, IA",James H. Hilton Coliseum,14384
311,2017,"Ames, IA",James H. Hilton Coliseum,14384
312,2010,"Iowa City, IA",Carver-Hawkeye Arena,15400
312,2011,"Iowa City, IA",Carver-Hawkeye Arena,15400
312,2012,"Iowa City, IA",Carver-Hawkeye Arena,15400
312,2013,"Iowa City, IA",Carver-Hawkeye Arena,15400
312,2014,"Iowa City, IA",Carver-Hawkeye Arena,15400
312,2015,"Iowa City, IA",Carver-Hawkeye Arena,15400
312,2016,"Iowa City, IA",Carver-Hawkeye Arena,15400
312,2017,"Iowa City, IA",Carver-Hawkeye Arena,15400
313,2010,"Ithaca, NY",Ben Light Gymnasium,2500
313,2011,"Ithaca, NY",Ben Light Gymnasium,2500
313,2012,"Ithaca, NY",Ben Light Gymnasium,2500
313,2013,"Ithaca, NY",Ben Light Gymnasium,2500
313,2014,"Ithaca, NY",Ben Light Gymnasium,2500
313,2015,"Ithaca, NY",Ben Light Gymnasium,2500
313,2016,"Ithaca, NY",Ben Light Gymnasium,2500
313,2017,"Ithaca, NY",Ben Light Gymnasium,2500
314,2010,"Jackson, MS",Lee E. Williams Athletics and Assembly Center,8000
314,2011,"Jackson, MS",Lee E. Williams Athletics and Assembly Center,8000
314,2012,"Jackson, MS",Lee E. Williams Athletics and Assembly Center,8000
314,2013,"Jackson, MS",Lee E. Williams Athletics and Assembly Center,8000
314,2014,"Jackson, MS",Lee E. Williams Athletics and Assembly Center,8000
314,2015,"Jackson, MS",Lee E. Williams Athletics and Assembly Center,8000
314,2016,"Jackson, MS",Lee E. Williams Athletics and Assembly Center,8000
314,2017,"Jackson, MS",Lee E. Williams Athletics and Assembly Center,8000
315,2010,"Jacksonville, AL",Pete Mathews Coliseum,5500
315,2011,"Jacksonville, AL",Pete Mathews Coliseum,5500
315,2012,"Jacksonville, AL",Pete Mathews Coliseum,5500
315,2013,"Jacksonville, AL",Pete Mathews Coliseum,5500
315,2014,"Jacksonville, AL",Pete Mathews Coliseum,5500
315,2015,"Jacksonville, AL",Pete Mathews Coliseum,5500
315,2016,"Jacksonville, AL",Pete Mathews Coliseum,5500
315,2017,"Jacksonville, AL",Pete Mathews Coliseum,5500
316,2010,"Jacksonville, FL",Swisher Gymnasium,1500
316,2011,"Jacksonville, FL",Swisher Gymnasium,1500
316,2012,"Jacksonville, FL",Swisher Gymnasium,1500
316,2013,"Jacksonville, FL",Swisher Gymnasium,1500
316,2014,"Jacksonville, FL",Swisher Gymnasium,1500
316,2015,"Jacksonville, FL",Swisher Gymnasium,1500
316,2016,"Jacksonville, FL",Swisher Gymnasium,1500
316,2017,"Jacksonville, FL",Swisher Gymnasium,1500
317,2010,"Harrisonburg, VA",JMU Convocation Center,6426
317,2011,"Harrisonburg, VA",JMU Convocation Center,6426
317,2012,"Harrisonburg, VA",JMU Convocation Center,6426
317,2013,"Harrisonburg, VA",JMU Convocation Center,6426
317,2014,"Harrisonburg, VA",JMU Convocation Center,6426
317,2015,"Harrisonburg, VA",JMU Convocation Center,6426
317,2016,"Harrisonburg, VA",JMU Convocation Center,6426
317,2017,"Harrisonburg, VA",JMU Convocation Center,6426
319,2010,"Jersey City, NJ",John J. Moore Athletics & Fitness Center,2000
319,2011,"Jersey City, NJ",John J. Moore Athletics & Fitness Center,2000
319,2012,"Jersey City, NJ",John J. Moore Athletics & Fitness Center,2000
319,2013,"Jersey City, NJ",John J. Moore Athletics & Fitness Center,2000
319,2014,"Jersey City, NJ",John J. Moore Athletics & Fitness Center,2000
319,2015,"Jersey City, NJ",John J. Moore Athletics & Fitness Center,2000
320,2012,"University Heights, OH",Tony DeCarlo Varisty Center,1350
320,2013,"University Heights, OH",Tony DeCarlo Varisty Center,1350
320,2014,"University Heights, OH",Tony DeCarlo Varisty Center,1350
320,2015,"University Heights, OH",Tony DeCarlo Varisty Center,1350
320,2016,"University Heights, OH",Tony DeCarlo Varisty Center,1350
320,2017,"University Heights, OH",Tony DeCarlo Varisty Center,1350
321,2010,"New York, NY",Doghouse,1000
321,2011,"New York, NY",Doghouse,1000
321,2012,"New York, NY",Doghouse,1000
321,2013,"New York, NY",Doghouse,1000
321,2014,"New York, NY",Doghouse,1000
321,2015,"New York, NY",Doghouse,1000
321,2016,"New York, NY",Doghouse,1000
321,2017,"New York, NY",Doghouse,1000
322,2010,"Baltimore, MD",Goldfarb Gymnasium,1200
322,2011,"Baltimore, MD",Goldfarb Gymnasium,1200
322,2012,"Baltimore, MD",Goldfarb Gymnasium,1200
322,2013,"Baltimore, MD",Goldfarb Gymnasium,1200
322,2014,"Baltimore, MD",Goldfarb Gymnasium,1200
322,2015,"Baltimore, MD",Goldfarb Gymnasium,1200
322,2016,"Baltimore, MD",Goldfarb Gymnasium,1200
322,2017,"Baltimore, MD",Goldfarb Gymnasium,1200
323,2010,"Charlotte, NC",Brayboy Gymnasium,1360
323,2011,"Charlotte, NC",Brayboy Gymnasium,1360
323,2012,"Charlotte, NC",Brayboy Gymnasium,1360
323,2013,"Charlotte, NC",Brayboy Gymnasium,1360
323,2014,"Charlotte, NC",Brayboy Gymnasium,1360
323,2015,"Charlotte, NC",Brayboy Gymnasium,1360
323,2016,"Charlotte, NC",Brayboy Gymnasium,1360
323,2017,"Charlotte, NC",Brayboy Gymnasium,1360
324,2010,"Johnson, VT",Carter Gymnasium,500
324,2011,"Johnson, VT",Carter Gymnasium,500
324,2012,"Johnson, VT",Carter Gymnasium,500
324,2013,"Johnson, VT",Carter Gymnasium,500
324,2014,"Johnson, VT",Carter Gymnasium,500
324,2015,"Johnson, VT",Carter Gymnasium,500
324,2016,"Johnson, VT",Carter Gymnasium,500
324,2017,"Johnson, VT",Carter Gymnasium,500
325,2010,"Huntingdon, PA",Kennedy Sports & Recreation Center,1500
325,2011,"Huntingdon, PA",Kennedy Sports & Recreation Center,1500
325,2012,"Huntingdon, PA",Kennedy Sports & Recreation Center,1500
325,2013,"Huntingdon, PA",Kennedy Sports & Recreation Center,1500
325,2014,"Huntingdon, PA",Kennedy Sports & Recreation Center,1500
325,2015,"Huntingdon, PA",Kennedy Sports & Recreation Center,1500
325,2016,"Huntingdon, PA",Kennedy Sports & Recreation Center,1500
325,2017,"Huntingdon, PA",Kennedy Sports & Recreation Center,1500
326,2010,"Kalamazoo, MI",Anderson Athletic Center,2000
326,2011,"Kalamazoo, MI",Anderson Athletic Center,2000
326,2012,"Kalamazoo, MI",Anderson Athletic Center,2000
326,2013,"Kalamazoo, MI",Anderson Athletic Center,2000
326,2014,"Kalamazoo, MI",Anderson Athletic Center,2000
326,2015,"Kalamazoo, MI",Anderson Athletic Center,2000
326,2016,"Kalamazoo, MI",Anderson Athletic Center,2000
326,2017,"Kalamazoo, MI",Anderson Athletic Center,2000
327,2010,"Manhattan, KS",Bramlage Coliseum,12528
327,2011,"Manhattan, KS",Bramlage Coliseum,12528
327,2012,"Manhattan, KS",Bramlage Coliseum,12528
327,2013,"Manhattan, KS",Bramlage Coliseum,12528
327,2014,"Manhattan, KS",Bramlage Coliseum,12528
327,2015,"Manhattan, KS",Bramlage Coliseum,12528
327,2016,"Manhattan, KS",Bramlage Coliseum,12528
327,2017,"Manhattan, KS",Bramlage Coliseum,12528
328,2010,"Lawrence, KS",Allen Fieldhouse,16300
328,2011,"Lawrence, KS",Allen Fieldhouse,16300
328,2012,"Lawrence, KS",Allen Fieldhouse,16300
328,2013,"Lawrence, KS",Allen Fieldhouse,16300
328,2014,"Lawrence, KS",Allen Fieldhouse,16300
328,2015,"Lawrence, KS",Allen Fieldhouse,16300
328,2016,"Lawrence, KS",Allen Fieldhouse,16300
328,2017,"Lawrence, KS",Allen Fieldhouse,16300
329,2010,"Union, NJ",Harwood Arena,2500
329,2011,"Union, NJ",Harwood Arena,2500
329,2012,"Union, NJ",Harwood Arena,2500
329,2013,"Union, NJ",Harwood Arena,2500
329,2014,"Union, NJ",Harwood Arena,2500
329,2015,"Union, NJ",Harwood Arena,2500
329,2016,"Union, NJ",Harwood Arena,2500
329,2017,"Union, NJ",Harwood Arena,2500
330,2010,"Keene, NH",Spaulding Gym,2100
330,2011,"Keene, NH",Spaulding Gym,2100
330,2012,"Keene, NH",Spaulding Gym,2100
330,2013,"Keene, NH",Spaulding Gym,2100
330,2014,"Keene, NH",Spaulding Gym,2100
330,2015,"Keene, NH",Spaulding Gym,2100
330,2016,"Keene, NH",Spaulding Gym,2100
330,2017,"Keene, NH",Spaulding Gym,2100
331,2010,"Kent, OH",Memorial Athletic & Convocation Center,6327
331,2011,"Kent, OH",Memorial Athletic & Convocation Center,6327
331,2012,"Kent, OH",Memorial Athletic & Convocation Center,6327
331,2013,"Kent, OH",Memorial Athletic & Convocation Center,6327
331,2014,"Kent, OH",Memorial Athletic & Convocation Center,6327
331,2015,"Kent, OH",Memorial Athletic & Convocation Center,6327
331,2016,"Kent, OH",Memorial Athletic & Convocation Center,6327
331,2017,"Kent, OH",Memorial Athletic & Convocation Center,6327
332,2010,"Frankfort, KY",William Exum HPER Center,2750
332,2011,"Frankfort, KY",William Exum HPER Center,2750
332,2012,"Frankfort, KY",William Exum HPER Center,2750
332,2013,"Frankfort, KY",William Exum HPER Center,2750
332,2014,"Frankfort, KY",William Exum HPER Center,2750
332,2015,"Frankfort, KY",William Exum HPER Center,2750
332,2016,"Frankfort, KY",William Exum HPER Center,2750
332,2017,"Frankfort, KY",William Exum HPER Center,2750
333,2010,"Owensboro, KY",Owensboro Sportscenter,5002
333,2011,"Owensboro, KY",Owensboro Sportscenter,5002
333,2012,"Owensboro, KY",Owensboro Sportscenter,5002
333,2013,"Owensboro, KY",Owensboro Sportscenter,5002
333,2014,"Owensboro, KY",Owensboro Sportscenter,5002
333,2015,"Owensboro, KY",Owensboro Sportscenter,5002
333,2016,"Owensboro, KY",Owensboro Sportscenter,5002
333,2017,"Owensboro, KY",Owensboro Sportscenter,5002
334,2010,"Lexington, KY",Rupp Arena,23000
334,2011,"Lexington, KY",Rupp Arena,23000
334,2012,"Lexington, KY",Rupp Arena,23000
334,2013,"Lexington, KY",Rupp Arena,23000
334,2014,"Lexington, KY",Rupp Arena,23000
334,2015,"Lexington, KY",Rupp Arena,23000
334,2016,"Lexington, KY",Rupp Arena,23000
334,2017,"Lexington, KY",Rupp Arena,23000
335,2010,"Gambier, OH",Tomsich Arena,1600
335,2011,"Gambier, OH",Tomsich Arena,1600
335,2012,"Gambier, OH",Tomsich Arena,1600
335,2013,"Gambier, OH",Tomsich Arena,1600
335,2014,"Gambier, OH",Tomsich Arena,1600
335,2015,"Gambier, OH",Tomsich Arena,1600
335,2016,"Gambier, OH",Tomsich Arena,1600
335,2017,"Gambier, OH",Tomsich Arena,1600
336,2010,"Wilkes-Barre, PA",Scandlon Gym,3200
336,2011,"Wilkes-Barre, PA",Scandlon Gym,3200
336,2012,"Wilkes-Barre, PA",Scandlon Gym,3200
336,2013,"Wilkes-Barre, PA",Scandlon Gym,3200
336,2014,"Wilkes-Barre, PA",Scandlon Gym,3200
336,2015,"Wilkes-Barre, PA",Scandlon Gym,3200
336,2016,"Wilkes-Barre, PA",Scandlon Gym,3200
336,2017,"Wilkes-Barre, PA",Scandlon Gym,3200
337,2010,"Galesburg, IL",Memorial Gym,3000
337,2011,"Galesburg, IL",Memorial Gym,3000
337,2012,"Galesburg, IL",Memorial Gym,3000
337,2013,"Galesburg, IL",Memorial Gym,3000
337,2014,"Galesburg, IL",Memorial Gym,3000
337,2015,"Galesburg, IL",Memorial Gym,3000
337,2016,"Galesburg, IL",Memorial Gym,3000
337,2017,"Galesburg, IL",Memorial Gym,3000
8530,2010,"Abilene, TX",Kimbrell Arena,2250
8530,2011,"Abilene, TX",Kimbrell Arena,2250
8530,2012,"Abilene, TX",Kimbrell Arena,2250
8530,2013,"Abilene, TX",Kimbrell Arena,2250
8530,2014,"Abilene, TX",Kimbrell Arena,2250
8530,2015,"Abilene, TX",Kimbrell Arena,2250
8530,2016,"Abilene, TX",Kimbrell Arena,2250
8530,2017,"Abilene, TX",Kimbrell Arena,2250
339,2010,"Kutztown, PA",Keystone Hall,3400
339,2011,"Kutztown, PA",Keystone Hall,3400
339,2012,"Kutztown, PA",Keystone Hall,3400
339,2013,"Kutztown, PA",Keystone Hall,3400
339,2014,"Kutztown, PA",Keystone Hall,3400
339,2015,"Kutztown, PA",Keystone Hall,3400
339,2016,"Kutztown, PA",Keystone Hall,3400
339,2017,"Kutztown, PA",Keystone Hall,3400
340,2010,"Philadelphia, PA",Tom Gola Arena,3400
340,2011,"Philadelphia, PA",Tom Gola Arena,3400
340,2012,"Philadelphia, PA",Tom Gola Arena,3400
340,2013,"Philadelphia, PA",Tom Gola Arena,3400
340,2014,"Philadelphia, PA",Tom Gola Arena,3400
340,2015,"Philadelphia, PA",Tom Gola Arena,3400
340,2016,"Philadelphia, PA",Tom Gola Arena,3400
340,2017,"Philadelphia, PA",Tom Gola Arena,3400
341,2010,"La Verne, CA",Sports Sci. Athletic Pavillion,1250
341,2011,"La Verne, CA",Sports Sci. Athletic Pavillion,1250
341,2012,"La Verne, CA",Sports Sci. Athletic Pavillion,1250
341,2013,"La Verne, CA",Sports Sci. Athletic Pavillion,1250
341,2014,"La Verne, CA",Sports Sci. Athletic Pavillion,1250
341,2015,"La Verne, CA",Sports Sci. Athletic Pavillion,1250
341,2016,"La Verne, CA",Sports Sci. Athletic Pavillion,1250
341,2017,"La Verne, CA",Sports Sci. Athletic Pavillion,1250
342,2010,"Easton, PA",Kirby Sports Center,2644
342,2011,"Easton, PA",Kirby Sports Center,2644
342,2012,"Easton, PA",Kirby Sports Center,2644
342,2013,"Easton, PA",Kirby Sports Center,2644
342,2014,"Easton, PA",Kirby Sports Center,2644
342,2015,"Easton, PA",Kirby Sports Center,2644
342,2016,"Easton, PA",Kirby Sports Center,2644
342,2017,"Easton, PA",Kirby Sports Center,2644
344,2010,"Lake Forest, IL",Sports & Recreation Center,1200
344,2011,"Lake Forest, IL",Sports & Recreation Center,1200
344,2012,"Lake Forest, IL",Sports & Recreation Center,1200
344,2013,"Lake Forest, IL",Sports & Recreation Center,1200
344,2014,"Lake Forest, IL",Sports & Recreation Center,1200
344,2015,"Lake Forest, IL",Sports & Recreation Center,1200
344,2016,"Lake Forest, IL",Sports & Recreation Center,1200
344,2017,"Lake Forest, IL",Sports & Recreation Center,1200
345,2010,"Sault Ste. Marie, MI",James Norris Center,2500
345,2011,"Sault Ste. Marie, MI",James Norris Center,2500
345,2012,"Sault Ste. Marie, MI",James Norris Center,2500
345,2013,"Sault Ste. Marie, MI",James Norris Center,2500
345,2014,"Sault Ste. Marie, MI",James Norris Center,2500
345,2015,"Sault Ste. Marie, MI",James Norris Center,2500
345,2016,"Sault Ste. Marie, MI",James Norris Center,2500
345,2017,"Sault Ste. Marie, MI",James Norris Center,2500
346,2010,"Beaumont, TX",Montagne Center,10080
346,2011,"Beaumont, TX",Montagne Center,10080
346,2012,"Beaumont, TX",Montagne Center,10080
346,2013,"Beaumont, TX",Montagne Center,10080
346,2014,"Beaumont, TX",Montagne Center,10080
346,2015,"Beaumont, TX",Montagne Center,10080
346,2016,"Beaumont, TX",Montagne Center,10080
346,2017,"Beaumont, TX",Montagne Center,10080
347,2010,"Jackson, TN",Oman Arena,2500
347,2011,"Jackson, TN",Oman Arena,2500
347,2012,"Jackson, TN",Oman Arena,2500
347,2013,"Jackson, TN",Oman Arena,2500
347,2014,"Jackson, TN",Oman Arena,2500
