season_id,school_id,jersey,player_id,player_name,pos,height,class,ncaa_id
11220,415,15.0,1175387.0,"Brown, Rion",G,6-Jun,Jr,True
11220,415,2.0,1634803.0,"Daniels, Bishop",G,3-Jun,Fr,True
11220,415,45.0,1400910.0,"Gamble, Julian",F,10-Jun,Sr,True
11220,415,12.0,1175388.0,"Heller, Justin",G,2-Jun,Jr,True
11220,415,23.0,1400902.0,"Jekiri, Tonye",C,Jul-00,Fr,True
11220,415,42.0,956113.0,"Johnson, Reggie",C,10-Jun,Sr,True
11220,415,35.0,1175389.0,"Kadji, Kenny",F,11-Jun,Sr,True
11220,415,0.0,1289994.0,"Larkin, Shane",G,11-May,So,True
11220,415,4.0,1175392.0,"McKinney Jones, Trey",G,5-Jun,Sr,True
11220,415,1.0,1069022.0,"Scott, Durand",G,5-Jun,Sr,True
11220,415,3.0,1400903.0,"Sorenson, Steve",G,Jun-00,Fr,True
11220,415,21.0,1175393.0,"Swoope, Erik",F,5-Jun,Jr,True
11220,107,15.0,1067395.0,"Bak, Bak",F,9-Jun,Sr,True
11220,107,14.0,1281674.0,"Behrens, Christian",F,8-Jun,So,True
11220,107,1.0,1175898.0,"Cobbs, Justin",G,2-Jun,Jr,True
11220,107,23.0,1175900.0,"Crabbe, Allen",G,6-Jun,Jr,True
11220,107,41.0,1870747.0,"Frid, Geoffrey",C,1-Jul,Fr,False
11220,107,10.0,1404906.0,"Galvin, Garrett",G,4-Jun,Fr,True
11220,107,20.0,1404907.0,"Johnson, Kahlil",G,7-Jun,Fr,True
11220,107,45.0,1281684.0,"Kravish, David",F,10-Jun,So,True
11220,107,24.0,1404908.0,"Kreklow, Ricky",G,6-Jun,So,True
11220,107,21.0,1175899.0,"Powers, Jeff",G,7-Jun,Jr,True
11220,107,22.0,1622814.0,"Rodriguez, Kaileb",F,9-Jun,Fr,True
11220,107,12.0,1067393.0,"Smith, Brandon",G,Jun-00,Sr,True
11220,107,35.0,1175901.0,"Solomon, Richard",F,10-Jun,Jr,True
11220,107,34.0,1175904.0,"Thurman, Robert",F,10-Jun,Sr,True
11220,107,3.0,1404910.0,"Wallace, Tyrone",G,5-Jun,Fr,True
11220,81,4.0,1069172.0,"Calandrillo, Daniel",G,3-Jun,Sr,True
11220,81,5.0,1072789.0,"Dobbs, Frankie",G,3-Jun,Sr,True
11220,81,23.0,1175999.0,"Francis, Alex",F,6-Jun,Jr,True
11220,81,10.0,1069173.0,"Jordan, Raphael",G,1-Jun,Sr,True
11220,81,15.0,1069174.0,"Kondratyev, Vlad",F,8-Jun,Sr,True
11220,81,25.0,1631965.0,"Matthews, Patrick",F,5-Jun,So,True
11220,81,1.0,1176000.0,"Maynard, Corey",G,3-Jun,Jr,True
11220,81,20.0,1402975.0,"McKinney, Tim",G,5-Jun,Jr,True
11220,81,11.0,1402976.0,"McLaughlin, Shane",G,1-Jun,Fr,True
11220,81,44.0,1069176.0,"McMath, Claybrin",F,8-Jun,Jr,True
11220,81,33.0,1280931.0,"O'Shea, Joe",G,4-Jun,So,True
11220,81,2.0,1402978.0,"Oakley, Curtis",F,4-Jun,Fr,True
11220,81,14.0,1402977.0,"Scocca, Andrew",F,8-Jun,Fr,True
11220,81,3.0,1069435.0,"Smith, Erick",G,3-Jun,Sr,True
11220,81,22.0,1402979.0,"Soukup, Declan",G,3-Jun,Fr,True
11220,81,12.0,1280932.0,"Starks, Dyami",G,2-Jun,So,True
11220,2711,2.0,1402471.0,"Beech, Beau",G,9-Jun,Fr,True
11220,2711,12.0,1402472.0,"Bodager, Aaron",G,5-Jun,Fr,True
11220,2711,32.0,1402473.0,"Daniels, Demarcus",F,8-Jun,Fr,True
11220,2711,20.0,1070503.0,"Diaz, Andy",F,8-Jun,Sr,True
11220,2711,15.0,1509645.0,"Granberry, Jerron",G,4-Jun,Sr,True
11220,2711,24.0,1070504.0,"Jeune, David",F,7-Jun,Sr,True
11220,2711,25.0,1512437.0,"Landers, Fred",F,4-Jun,So,True
11220,2711,5.0,1175819.0,"McRoy, Charles",F,6-Jun,Jr,True
11220,2711,0.0,1620972.0,"Naylor, Cameron",F,7-Jun,Fr,True
11220,2711,11.0,1510234.0,"Rodriguez, Ray",G,2-Jun,Fr,True
11220,2711,3.0,1070498.0,"Smith, Parker",G,3-Jun,Sr,True
11220,2711,23.0,1402476.0,"Smith, Jibril",G,11-May,Fr,True
11220,2711,1.0,1175821.0,"Wallace, Travis",F,6-Jun,Jr,True
11220,2711,4.0,1070499.0,"Wilson, Will",G,11-May,Sr,True
11220,355,4.0,1405312.0,"Alcegaire, Wesley",F,5-Jun,Fr,True
11220,355,2.0,1292221.0,"Assinesi, Kelly",G,Jun-00,So,True
11220,355,24.0,1065353.0,"Burrus, Antwan",F,6-Jun,Sr,True
11220,355,32.0,1405315.0,"Coronado, JR",F,8-Jun,Jr,True
11220,355,10.0,1405313.0,"Donley, Chad",G,2-Jun,So,True
11220,355,12.0,1740516.0,"Gielo, Tomasz",F,9-Jun,So,True
11220,355,0.0,1405309.0,"Jourdan, Jarred",G,5-Jun,So,True
11220,355,15.0,1292226.0,"Layer, Ethan",G,1-Jun,So,True
11220,355,1.0,1405310.0,"Marshall, Davon",G,11-May,Jr,True
11220,355,42.0,1180853.0,"Ogukwe, Sommy",F,7-Jun,So,True
11220,355,3.0,1405311.0,"Roberts, Casey",G,3-Jun,Jr,True
11220,355,33.0,1180852.0,"Sanders, John Caleb",G,Jun-00,Jr,True
11220,355,11.0,1292225.0,"Smith, Andrew",F,9-Jun,So,True
11220,355,22.0,1292227.0,"Speaks, Tavares",G,4-Jun,Sr,True
11220,355,13.0,1405314.0,"Taylor, Larry",G,1-Jun,Fr,True
11220,355,21.0,1065358.0,"Vander Pol, Joel",C,10-Jun,Jr,True
11220,792,12.0,1737015.0,"Bourne, James",F,8-Jun,So,True
11220,792,23.0,1288803.0,"Brown, Larry",F,6-Jun,So,True
11220,792,20.0,1184174.0,"Carter, Donovan",F,5-Jun,Jr,True
11220,792,14.0,1288802.0,"Diop, Shola",C,9-Jun,Sr,True
11220,792,34.0,1402960.0,"Farmer, Christian",G,5-Jun,Jr,True
11220,792,2.0,964520.0,"Gamble, Gideon",G,7-Jun,Sr,True
11220,792,15.0,1747965.0,"Henry, Derrick",G,3-Jun,So,True
11220,792,4.0,1176283.0,"Jerome, Joab",F,5-Jun,Jr,True
11220,792,22.0,1519424.0,"Johnson, Steve",C,8-Jun,Jr,True
11220,792,11.0,1070631.0,"King, Reggie",G,2-Jun,Sr,True
11220,792,10.0,1402958.0,"Moore, Keon",G,5-Jun,So,True
11220,792,31.0,1412861.0,"Prescott, Tevin",,5-Jun,,True
11220,792,21.0,1442822.0,"Priest, Torrell",,,,True
11220,792,3.0,1288801.0,"Smith, Andre",G,10-May,So,True
11220,792,1.0,1402957.0,"Vega, Brandon",G,10-May,Jr,True
11220,500,34.0,1402618.0,"Abakah, Kwesi",F,8-Jun,Fr,True
11220,500,1.0,1065572.0,"Avenant, Chris",G,4-Jun,Jr,True
11220,500,11.0,1273223.0,"Banegas-Flores, Marco",G,1-Jun,So,True
11220,500,43.0,1402623.0,"Eatherton, Scott",F,8-Jun,Jr,True
11220,500,12.0,1273224.0,"Ford, Quincy",F,8-Jun,So,True
11220,500,14.0,1065574.0,"Lee, Jonathan",G,2-Jun,Sr,True
11220,500,21.0,1065576.0,"Marshavelski, Dinko",F,11-Jun,Jr,True
11220,500,24.0,1402616.0,"Peck, Derrico",G,5-Jun,Fr,True
11220,500,2.0,1736664.0,"Pollard, Demetrius",G,2-Jun,So,True
11220,500,20.0,1065575.0,"Smith, Joel",G,4-Jun,Sr,True
11220,500,44.0,1273226.0,"Spencer, Reggie",F,7-Jun,So,True
11220,500,33.0,1402617.0,"Stahl, Zach",G,5-Jun,Fr,True
11220,500,4.0,1402615.0,"Walker, David",G,6-Jun,Fr,True
11220,774,34.0,1408023.0,"Avery, A.J.",F,6-Jun,Fr,True
11220,774,20.0,1289028.0,"Brennan, Tim",G,5-Jun,So,True
11220,774,25.0,1067690.0,"Brown, David",G,4-Jun,Sr,True
11220,774,35.0,1408024.0,"Harris, Charles",G,3-Jun,Fr,True
11220,774,30.0,1870748.0,"Hazel, Paul",F,5-Jun,Sr,False
11220,774,3.0,1289027.0,"Hoerdemann, Hayden",G,3-Jun,So,True
11220,774,11.0,1067686.0,"Hutcheson, Nate",F,7-Jun,Sr,True
11220,774,4.0,1408020.0,"Klein, Jared",G,1-Jun,Fr,True
11220,774,42.0,1173831.0,"Loney, Dan",F,4-Jun,Sr,True
11220,774,40.0,1408025.0,"McCormick, Kellen",F,8-Jun,Fr,True
11220,774,24.0,1870749.0,"Paul, Darius",F,8-Jun,Fr,False
11220,774,32.0,1408022.0,"Perry, Taylor",G,4-Jun,Fr,True
11220,774,10.0,1067685.0,"Pokley, Brandon",G,4-Jun,Sr,True
11220,774,22.0,1289029.0,"Richie, Austin",G,3-Jun,So,True
11220,774,52.0,1067691.0,"Stapert, Nick",C,8-Jun,Jr,True
11220,774,2.0,1408019.0,"Tava, Connar",F,5-Jun,Fr,True
11220,774,0.0,1408018.0,"Washington, Von",G,Jun-00,Fr,True
11220,774,21.0,1067688.0,"Whittington, Shayne",C,11-Jun,Sr,True
11220,37,21.0,1402251.0,"Adamu, Shareif",F,8-Jun,Jr,True
11220,37,41.0,1067486.0,"Chubb, Rob",C,10-Jun,Sr,True
11220,37,3.0,1176334.0,"Denson, Chris",G,2-Jun,Jr,True
11220,37,0.0,1402247.0,"Dixon-Tatum, Asauhn",C,Jul-00,Jr,True
11220,37,25.0,1402253.0,"Granger, Jordon",F,8-Jun,Fr,True
11220,37,24.0,1515788.0,"Greene Jr., Brian",G,3-Jun,Fr,True
11220,37,22.0,1413916.0,"Holmes, C.J.",,1-Jun,,True
11220,37,32.0,1280856.0,"Johnson, Noel",F,6-Jun,Sr,True
11220,37,5.0,1635028.0,"Johnson, Shaquille",F,5-Jun,Fr,True
11220,37,2.0,1176333.0,"Payne, Allen",F,6-Jun,Jr,True
11220,37,12.0,1515787.0,"Pellar, Nick",F,6-Jun,Fr,True
11220,37,10.0,1620673.0,"Price, Jordan",G,5-Jun,Fr,True
11220,37,4.0,1081047.0,"Spencer, Dylan",G,4-Jun,Sr,True
11220,37,23.0,946964.0,"Sullivan, Frankie",G,1-Jun,Sr,True
11220,37,11.0,946962.0,"Wallace, Josh",G,10-May,Sr,True
11220,466,41.0,1276766.0,"Bell, Richard",F,9-Jun,So,True
11220,466,20.0,1516813.0,"Burris, Jordan",G,7-Jun,Jr,True
11220,466,24.0,1176584.0,"Burton, Deonte",G,1-Jun,Jr,True
11220,466,0.0,1396556.0,"Coleman, Marqueze",G,3-Jun,Fr,True
11220,466,11.0,1293614.0,"Crook, Brice",G,2-Jun,Jr,True
11220,466,4.0,1515385.0,"Elliott, Devonte",F,10-Jun,Jr,True
11220,466,2.0,1176578.0,"Evans, Jr., Jerry",G,8-Jun,Jr,True
11220,466,21.0,1396558.0,"Fall, Ali",F,9-Jun,Jr,True
11220,466,15.0,1523899.0,"Finn, Jordan",G,4-Jun,Jr,True
11220,466,12.0,1067441.0,"Fuetsch, Keith",G,11-May,Sr,True
11220,466,13.0,1620683.0,"Huff, Cole",F,8-Jun,Fr,True
11220,466,1.0,1067440.0,"Nyeko, Patrick",G,6-Jun,Sr,True
11220,466,33.0,1508320.0,"Panzer, Kevin",F,9-Jun,Jr,True
11220,466,34.0,1067443.0,"Story, Malik",G,5-Jun,Sr,True
11220,603,3.0,1290851.0,"Achiuwa, God'Sgift",F,8-Jun,Sr,True
11220,603,24.0,1403842.0,"Balamou, Felix",G,4-Jun,Fr,True
11220,603,2.0,1403843.0,"Bourgault, Marc-Antoine",G,7-Jun,Jr,True
11220,603,0.0,1328368.0,"Branch, Jamal",G,3-Jun,So,True
11220,603,22.0,1870750.0,"Garrett, Amir",F,6-Jun,So,False
11220,603,1.0,1290853.0,"Greene IV, Phil",G,2-Jun,So,True
11220,603,11.0,1290855.0,"Harrison, D'Angelo",G,4-Jun,So,True
11220,603,10.0,1403845.0,"Hooper, Max",G,6-Jun,So,True
11220,603,4.0,1403844.0,"Jones, Christian",F,7-Jun,Fr,True
11220,603,23.0,1415708.0,"Lipscomb, David",,2-Jun,,True
11220,603,35.0,1403849.0,"Ndiaye, Khadim",F,6-Jun,So,True
11220,603,12.0,1403846.0,"Obekpa, Chris",C,10-Jun,Fr,True
11220,603,15.0,1290854.0,"Pointer, Sir'Dominic",F,6-Jun,So,True
11220,603,14.0,1403847.0,"Sampson, Jakarr",F,9-Jun,Fr,True
11220,603,33.0,1403848.0,"Sanchez, Orlando",F,9-Jun,Sr,True
11220,603,40.0,1290850.0,"Sealy, Sam",F,8-Jun,So,True
11220,603,30.0,1175960.0,"White, Jamal",G,4-Jun,Sr,True
11220,311,2.0,1176896.0,"Babb, Chris",G,5-Jun,Sr,True
11220,311,22.0,1176897.0,"Booker, Anthony",F,9-Jun,Sr,True
11220,311,21.0,1288859.0,"Clyburn, Will",F,7-Jun,Sr,True
11220,311,4.0,1400513.0,"Dorsey-Walker, Sherron",G,4-Jun,Fr,True
11220,311,3.0,1176898.0,"Ejim, Melvin",F,6-Jun,Jr,True
11220,311,33.0,1400514.0,"Ellerman, Tyler",F,8-Jun,Jr,True
11220,311,5.0,1512091.0,"Fowler, Cameron",G,Jun-00,Fr,True
11220,311,24.0,1288860.0,"Gibson, Percy",C,9-Jun,So,True
11220,311,10.0,1508375.0,"Law, Aaron",G,Jun-00,Fr,True
11220,311,13.0,1288862.0,"Lucious, Korie",G,11-May,Sr,True
11220,311,12.0,1191163.0,"McBeth, Austin",G,1-Jun,Sr,True
11220,311,25.0,1288863.0,"McGee, Tyrus",G,2-Jun,Sr,True
11220,311,15.0,1400528.0,"Mitrou-Long, Nazareth",G,4-Jun,Fr,True
11220,311,31.0,1400529.0,"Niang, Georges",F,7-Jun,Fr,True
11220,311,11.0,1512176.0,"Okoro, Kerwin",G,5-Jun,Fr,True
11220,311,1.0,1065844.0,"Palo, Bubu",G,1-Jun,Jr,True
11220,748,22.0,1397814.0,"Anderson, Dwaun",G,4-Jun,Fr,True
11220,748,13.0,1870751.0,"Burnette, Langston",G,5-Jun,Fr,False
11220,748,4.0,1281839.0,"Burton, Marcus",G,Jun-00,So,True
11220,748,11.0,1622934.0,"Fanning, Eric",G,5-Jun,Fr,True
11220,748,5.0,1176952.0,"Folahan, Naofall",C,11-Jun,Jr,True
11220,748,33.0,1281842.0,"Moody, Mario",F,7-Jun,So,True
11220,748,12.0,1281840.0,"Naurais, Hugo",F,8-Jun,So,True
11220,748,15.0,1176958.0,"Ortiz, Kenneth",G,Jun-00,Jr,True
11220,748,21.0,1176954.0,"Parker, Orlando",F,8-Jun,Jr,True
11220,748,24.0,1176955.0,"Rivers, Latif",G,1-Jun,Jr,True
11220,748,25.0,921494.0,"Thompson, Josh",F,5-Jun,Sr,True
11220,748,23.0,1281841.0,"Williams, Jonathon",F,6-Jun,Sr,True
11220,440,5.0,1405133.0,"Biglow, Antonio",G,Jun-00,Jr,True
11220,440,23.0,1298234.0,"Blount, Xavier",G,4-Jun,Sr,True
11220,440,2.0,1182513.0,"Brumwell, Blake",C,7-Jun,So,True
11220,440,40.0,1508755.0,"Budinich, Jeff",F,10-Jun,Jr,True
11220,440,12.0,1405134.0,"Colbert, Marcus",G,11-May,Fr,True
11220,440,44.0,1405139.0,"Coleman, Calen",F,4-Jun,Jr,True
11220,440,32.0,1071367.0,"Davis, Steven",F,7-Jun,Jr,True
11220,440,15.0,1405135.0,"Davis, Flavien",F,5-Jun,Jr,True
11220,440,3.0,1298232.0,"Dison, Michael",G,9-May,So,True
11220,440,4.0,1405132.0,"Egwuonwu, Paul",C,9-Jun,Jr,True
11220,440,33.0,1298233.0,"Moon, Christian",G,2-Jun,Sr,True
11220,440,24.0,1405138.0,"Norman, Eric",F,9-Jun,So,True
11220,440,21.0,1405137.0,"Robison, Danny",F,8-Jun,Fr,True
11220,440,42.0,1298882.0,"Schwab, Mitchell",G,4-Jun,Fr,True
11220,440,20.0,1405136.0,"Shannon, Ryan",F,7-Jun,Fr,True
11220,440,1.0,1298229.0,"Stewart, Jamie",G,4-Jun,Sr,True
11220,148,1.0,1182539.0,"Douglas, Sebastian",G,4-Jun,So,True
11220,148,2.0,1620799.0,"Forbes, Bryn",G,3-Jun,Fr,True
11220,148,15.0,1734329.0,"Grady, Anton",F,8-Jun,So,True
11220,148,0.0,1620987.0,"Ivory, Josh",G,2-Jun,Fr,True
11220,148,33.0,953513.0,"Kamczyc, Tim",F,6-Jun,Sr,True
11220,148,31.0,1275776.0,"Lee, Charlie",G,8-May,So,True
11220,148,3.0,1733834.0,"Lewis, Trey",G,2-Jun,So,True
11220,148,11.0,1509910.0,"Lomomba, Junior",G,5-Jun,Fr,True
11220,148,4.0,1182540.0,"Long, Devon",F,7-Jun,Jr,True
11220,148,21.0,1275777.0,"Mason, Marlin",F,6-Jun,So,True
11220,148,24.0,1182542.0,"Ndaye, Ludovic",F,9-Jun,Jr,True
11220,148,32.0,1400812.0,"Scales, Aaron",C,9-Jun,Fr,True
11220,148,20.0,1400814.0,"Veira, Raphael",F,5-Jun,Jr,True
11220,285,43.0,1282877.0,"Abt, Taylor",F,8-Jun,So,True
11220,285,25.0,1398809.0,"Baker, Isaiah",F,8-Jun,Fr,True
11220,285,44.0,1069225.0,"Beans, Phil",C,9-Jun,Sr,True
11220,285,3.0,1282878.0,"Burrell, Justin",G,9-May,So,True
11220,285,50.0,1176674.0,"Dudzinski, Dave",F,9-Jun,Jr,True
11220,285,1.0,1069227.0,"Goens, Dee",G,Jun-00,Sr,True
11220,285,24.0,1398810.0,"Green, Eric",G,4-Jun,Fr,True
11220,285,5.0,1398811.0,"Hamilton, Cullen",G,2-Jun,Fr,True
11220,285,4.0,1398813.0,"Jayne, Chris",G,11-May,So,True
11220,285,40.0,1282879.0,"Kerrigan, Patrick",F,8-Jun,So,True
11220,285,13.0,1282880.0,"Miller, Malcolm",F,7-Jun,So,True
11220,285,12.0,1398812.0,"Morgan, Christopher",F,7-Jun,Fr,True
11220,285,35.0,1069228.0,"Obeysekere, Eric",F,8-Jun,Sr,True
11220,285,15.0,1398814.0,"Reid, De'Vaughn",G,Jun-00,So,True
11220,285,32.0,1069229.0,"Stevens, Jordan",G,5-Jun,Sr,True
11220,559,14.0,1068640.0,"Anthrop, Dru",G,Jun-00,Sr,True
11220,559,30.0,1288671.0,"Beshears, Neal",F,7-Jun,So,True
11220,559,21.0,1068642.0,"Byrd, D.J.",G,5-Jun,Sr,True
11220,559,50.0,1175744.0,"Carroll, Travis",F,9-Jun,Jr,True
11220,559,35.0,1400141.0,"Davis, Rapheal",G,6-Jun,Fr,True
11220,559,15.0,1529368.0,"Hale, Donnie",F,,Fr,True
11220,559,20.0,1400142.0,"Hammons, A.J.",C,Jul-00,Fr,True
11220,559,3.0,1400143.0,"Johnson, Ronnie",G,Jun-00,Fr,True
11220,559,1.0,1514396.0,"Johnson, Anthony",G,3-Jun,So,True
11220,559,0.0,1175746.0,"Johnson, Terone",G,4-Jun,Jr,True
11220,559,34.0,1507181.0,"Lawson, Jacob",F,8-Jun,So,True
11220,559,55.0,1514325.0,"Marcius, Sandi",F,10-Jun,Jr,True
11220,559,2.0,1448610.0,"McKeeman, Jon",,1-Jun,,True
11220,559,23.0,1400144.0,"Simpson, Jay",F,10-Jun,Fr,True
11220,559,11.0,1400145.0,"Toyra, Stephen",G,3-Jun,Fr,True
11220,251,0.0,1298490.0,"Adams, Tyler",C,,So,True
11220,251,12.0,1415905.0,"Allen, David",,2-Jun,,True
11220,251,32.0,1177590.0,"Ayegba, Moses",C,9-Jun,Jr,True
11220,251,21.0,1510333.0,"Bolden, Brandon",,11-Jun,,True
11220,251,23.0,1177588.0,"Bowen, Aaron",F,6-Jun,So,True
11220,251,25.0,1177589.0,"Caprio, John",G,6-Jun,Jr,True
11220,251,31.0,1413807.0,"Domingo, Stephen",,6-Jun,,True
11220,251,42.0,1413894.0,"Hayes, Bradley",,Jul-00,,True
11220,251,3.0,1298488.0,"Hopkins, Mikael",F,9-Jun,So,True
11220,251,34.0,1177591.0,"Lubick, Nate",F,8-Jun,Jr,True
11220,251,22.0,1298487.0,"Porter, Otto",F,8-Jun,So,True
11220,251,4.0,1413806.0,"Smith-Rivera, D'Vauntes",,3-Jun,,True
11220,251,5.0,1177587.0,"Starks, Markel",G,2-Jun,Jr,True
11220,251,1.0,1072044.0,"Thompson, Hollis",F,8-Jun,Sr,True
11220,251,55.0,1298486.0,"Trawick, Jabril",G,5-Jun,So,True
11220,251,2.0,1298489.0,"Whittington, Greg",F,8-Jun,So,True
11220,688,1.0,1289208.0,"Carter-Williams, Michael",G,6-Jun,So,True
11220,688,25.0,1289210.0,"Christmas, Rakeem",F,9-Jun,So,True
11220,688,32.0,1400537.0,"Coleman, Dajuan",F,9-Jun,Fr,True
11220,688,10.0,1289211.0,"Cooney, Trevor",G,4-Jun,So,True
11220,688,23.0,1176022.0,"DeRemer, Russ",G,7-Jun,Jr,True
11220,688,5.0,1176023.0,"Fair, C.J.",F,8-Jun,Jr,True
11220,688,0.0,1400540.0,"Gbinije, Michael",F,7-Jun,So,True
11220,688,3.0,1400538.0,"Grant, Jerami",F,8-Jun,Fr,True
11220,688,4.0,1176024.0,"Hart, Nolan",G,10-May,Jr,True
11220,688,13.0,1067870.0,"Hoffmann, Griffin",G,1-Jun,Sr,True
11220,688,21.0,1400539.0,"Jones, Noel",F,6-Jun,Jr,True
11220,688,12.0,1176025.0,"Keita, Baye Moussa",C,10-Jun,Jr,True
11220,688,14.0,1074989.0,"Lyde-Cajuste, Matt",G,5-Jun,Sr,True
11220,688,33.0,1289212.0,"Nassar, Albert",F,6-Jun,So,True
11220,688,43.0,1067873.0,"Southerland, James",F,8-Jun,Sr,True
11220,688,20.0,1067874.0,"Triche, Brandon",G,4-Jun,Sr,True
11220,670,20.0,1268211.0,"Bachus, Dante",F,7-Jun,So,True
11220,670,30.0,1268212.0,"Ball, Gordon",F,8-Jun,Sr,True
11220,670,22.0,1175452.0,"Brown, Basil",F,5-Jun,So,True
11220,670,10.0,1268213.0,"Davis, Wesley",G,3-Jun,So,True
11220,670,4.0,1401314.0,"Dorsey, Ray",G,3-Jun,Fr,True
11220,670,0.0,1401313.0,"Hawkins, Phil",G,Jun-00,Jr,True
11220,670,44.0,1175453.0,"Hinton, Nick",F,9-Jun,So,True
11220,670,1.0,1268214.0,"Jones, Vonn",G,11-May,Sr,True
11220,670,23.0,1401318.0,"Jones, Deonte'",G,2-Jun,Jr,True
11220,670,3.0,1175455.0,"Koenen, Reid",F,7-Jun,Jr,True
11220,670,,1401319.0,"Nwankwo, Jeffrey",F,7-Jun,So,True
11220,670,13.0,1401316.0,"Richardson, Darius",G,4-Jun,So,True
11220,670,21.0,1175458.0,"Staff, Matt",F,10-Jun,Sr,True
11220,670,5.0,1401315.0,"Stern, Corey",F,7-Jun,Jr,True
11220,670,12.0,1401320.0,"Tanton, Justin",G,3-Jun,Sr,True
11220,670,25.0,1401317.0,"Wright, Joel",F,7-Jun,Fr,True
11220,207,24.0,1289325.0,"Chiverton, Collin",F,6-Jun,Sr,True
11220,207,5.0,1289321.0,"Crosgile, Justin",G,11-May,Jr,True
11220,207,20.0,1870752.0,"Dorsey, Ivan",G,Jun-00,Jr,False
11220,207,22.0,1069270.0,"Forbes, Jeffrey",G,10-May,Sr,True
11220,207,1.0,1289313.0,"Harvey, Tyler",G,4-Jun,Fr,True
11220,207,34.0,1176539.0,"Henry, Jaylen",F,7-Jun,Jr,True
11220,207,25.0,1289326.0,"Hickert, Jordan",F,9-Jun,Sr,True
11220,207,2.0,1395581.0,"Hill, Daniel",G,9-May,Fr,True
11220,207,55.0,1395582.0,"Jois, Venky",F,8-Jun,Fr,True
11220,207,21.0,1739468.0,"Jorg, Fred",F,Jul-00,Fr,True
11220,207,10.0,1289322.0,"Kelly, Parker",G,4-Jun,So,True
11220,207,42.0,1395584.0,"Moon, Garrett",F,5-Jun,Jr,True
11220,207,4.0,1395585.0,"Powell, Danny",F,6-Jun,Fr,True
11220,207,13.0,1395586.0,"Reuter, Thomas",F,6-Jun,Fr,True
11220,207,12.0,1289323.0,"Seiferth, Martin",F,10-Jun,So,True
11220,207,23.0,965107.0,"Winford, Kevin",G,11-May,Sr,True
11220,473,4.0,1067881.0,"Adams, Chad",G,6-Jun,Sr,True
11220,473,24.0,1282099.0,"Alford, Kory",G,4-Jun,Fr,True
11220,473,41.0,1175929.0,"Bairstow, Cameron",F,9-Jun,Jr,True
11220,473,23.0,1401325.0,"Banyard, Nick",F,8-Jun,Fr,True
11220,473,13.0,1067883.0,"Fenton, Jamal",G,9-May,Sr,True
11220,473,3.0,1282097.0,"Greenwood, Hugh",G,3-Jun,So,True
11220,473,53.0,1175930.0,"Kirk, Alex",C,Jul-00,Jr,True
11220,473,22.0,1401324.0,"Lindsay, Merv",G,7-Jun,Fr,True
11220,473,2.0,1175931.0,"Perez, Chris",G,Jun-00,Jr,True
11220,473,21.0,1175926.0,"Snell, Tony",G,7-Jun,Jr,True
11220,473,1.0,1401322.0,"Thomas, Cleveland",G,3-Jun,Fr,True
11220,473,40.0,1516868.0,"Walker, Demetrius",G,2-Jun,Jr,True
11220,473,10.0,1175925.0,"Williams, Kendall",G,4-Jun,Jr,True
11220,473,12.0,1401323.0,"Williams, Devon",G,8-Jun,Fr,True
11220,610,4.0,1071815.0,"Dellavedova, Matthew",G,4-Jun,Sr,True
11220,610,20.0,1398429.0,"Duffy, Treaven",G,2-Jun,Fr,True
11220,610,12.0,1285559.0,"Giusti, Jordan",G,2-Jun,Fr,True
11220,610,33.0,1398430.0,"Hodgson, Matthew",C,11-Jun,Jr,True
11220,610,14.0,1173117.0,"Holt, Stephen",G,4-Jun,Jr,True
11220,610,15.0,1071817.0,"Levesque, Beau",F,7-Jun,Jr,True
11220,610,2.0,1285560.0,"McCoy, Paul",G,11-May,Sr,True
11220,610,1.0,1071813.0,"Page, Jorden",G,1-Jun,Jr,True
11220,610,24.0,1173119.0,"Petrulis, Eividas",F,7-Jun,So,True
11220,610,23.0,1628490.0,"Reyes, Chris",F,7-Jun,Fr,True
11220,610,5.0,1285561.0,"Rowley, Kyle",C,Jul-00,Sr,True
11220,610,10.0,1173120.0,"Sanchez, Zach",G,1-Jun,So,True
11220,610,0.0,1173116.0,"Waldow, Brad",F,9-Jun,So,True
11220,610,35.0,1398432.0,"Walker, James",G,3-Jun,Jr,True
11220,610,25.0,967086.0,"Williams, Tim",F,9-Jun,Sr,True
11220,610,3.0,1071814.0,"Young, Mitchell",F,8-Jun,Sr,True
11220,147,5.0,1401012.0,"Blossomgame, Jaron",F,7-Jun,Fr,True
11220,147,31.0,1067838.0,"Booker, Devin",C,8-Jun,Sr,True
11220,147,15.0,1293410.0,"Coleman, Devin",G,2-Jun,So,True
11220,147,2.0,1293412.0,"Fields, Carson",G,4-Jun,So,True
11220,147,3.0,1401011.0,"Filer, Adonis",G,2-Jun,Fr,True
11220,147,4.0,1293415.0,"Hall, Rod",G,1-Jun,So,True
11220,147,21.0,1401014.0,"Harrison, Damarcus",G,4-Jun,So,True
11220,147,24.0,1067837.0,"Jennings, Milton",F,9-Jun,Sr,True
11220,147,32.0,1293411.0,"McDaniels, K.J.",G,5-Jun,So,True
11220,147,35.0,1401016.0,"Nnoko, Landry",C,10-Jun,Fr,True
11220,147,20.0,1401013.0,"Roper, Jordan",G,Jun-00,Fr,True
11220,147,1.0,1510967.0,"Sapp, T.J.",G,3-Jun,So,True
11220,147,33.0,1401015.0,"Smith, Josh",F,8-Jun,Fr,True
